x_m,x_over_c,Cp,Cf,tau_w_m2s2,p_wall_m2s2
-1.3475892857142857,-3.208545918367347,0.021201974175977745,0.0051593407182440616,-3.78314075473,27.48203092062273
-1.3427678571428574,-3.197066326530613,0.01811026756934638,0.005637056143280594,-4.13343060615,25.21500458839091
-1.3379464285714286,-3.185586734693878,0.012932613526751686,0.0056799320313449305,-4.16486980127,21.418435396290906
-1.333125,-3.174107142857143,0.011036785436251053,0.005408297010407624,-3.96569057,20.028299542736367
-1.3283035714285716,-3.1626275510204085,0.010008870989958835,0.005042493883906196,-3.69746158656,19.274570481890912
-1.3234821428571428,-3.1511479591836737,0.008941109423205706,0.004684322501034761,-3.43482865927,18.491623101572728
-1.3186607142857145,-3.1396683673469394,0.008054640499166078,0.004367597945123185,-3.20258705304,17.84161045509697
-1.3138392857142858,-3.1281887755102042,0.007381640056014631,0.004106238494614123,-3.01094249168,17.348125813651517
-1.3090178571428572,-3.1167091836734695,0.006868817222255083,0.0039003360146632744,-2.85996233628,16.972093086157575
-1.3041964285714287,-3.105229591836735,0.006474978004376569,0.0037429470921043744,-2.74455525623,16.683306344336366
-1.299375,-3.09375,0.0061733974401457364,0.003624782934768748,-2.65791014714,16.462169229018183
-1.2945535714285716,-3.0822704081632657,0.005935515616944823,0.003536095690903846,-2.59287929436,16.28773988439697
-1.2897321428571429,-3.070790816326531,0.005736300629923285,0.0034681488863643954,-2.54305658649,16.141663403406064
-1.2849107142857146,-3.0593112244897966,0.005561587529124196,0.0034144320566156226,-2.50366815705,16.013553187757573
-1.2800892857142858,-3.0478316326530615,0.005401031679971994,0.003370184468084671,-2.47122314816,15.895823925530305
-1.275267857142857,-3.0363520408163263,0.005249932605355224,0.003332127530788853,-2.44331749929,15.785028942527275
-1.2704464285714288,-3.0248724489795924,0.005106298560540066,0.00329820691690061,-2.41844485299,15.67970777100909
-1.265625,-3.013392857142857,0.0049676472077331895,0.0032670253297429766,-2.3955806268,15.578040210724243
-1.2608035714285717,-3.0019132653061233,0.004833869518064713,0.003237674758015739,-2.3740590119,15.47994631510909
-1.255982142857143,-2.990433673469388,0.004706049661514086,0.0032096752835452064,-2.35352810325,15.38622106318485
