x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.462,0.0,6.80876723116,-0.0459626980641,84.7847736573,2.80741753516,91054.7460112,3.08321933577e-05
0.462,0.001454279886548117,10.61949867574663,-0.3188380854430599,83.50478922631689,14.722921601226565,6741.185549420742,0.0021958719424791905
0.462,0.002908559773096234,12.161421065325104,-0.6549988590722193,82.19061847639433,19.75623682456162,4527.438736106332,0.004365525680790227
0.462,0.004362839659644351,13.580630345895917,-0.9859815267624547,81.15048284517393,22.855133702737643,4123.657208061761,0.005542434119608068
0.462,0.005817119546192468,15.05741540766729,-1.306214901550686,80.23379154571037,24.726978703468074,4102.667459962789,0.006026871725425933
0.462,0.007271399432740585,16.64972259022048,-1.6134070202537774,79.28503091728494,25.44754926743479,4177.891279441355,0.006090841033399621
0.462,0.008725679319288701,18.362618573905582,-1.9041526963329816,78.22487872717754,24.999917596328313,4234.495267795331,0.005886704717372028
0.462,0.010179959205836819,20.250505161251038,-2.1709773989648022,77.22223762808339,23.288404418221777,4205.312753229139,0.005018177925872378
0.462,0.011634239092384936,22.268078004846867,-2.4134962109534834,75.84076117025715,20.358774492471994,4039.986687686655,0.004295041158086301
0.462,0.013088518978933053,24.270865307366478,-2.6327220313971087,74.14207574083696,16.70184176124518,3766.6031908829555,0.0036632004843730197
0.462,0.01454279886548117,26.13005000732622,-2.82532593757135,72.13656536601066,12.906475815632907,3421.278991401321,0.003193264797885291
0.462,0.015997078752029287,27.719137326680098,-2.9850284262149547,69.8748285719948,9.525374844914957,3040.8169965895786,0.002893152167816742
0.462,0.017451358638577403,29.016639869618945,-3.110901838945009,67.42916097752969,6.735679083624491,2623.7926294278586,0.0025650220289704395
0.462,0.018905638525125522,30.090299499685273,-3.209661943142053,64.84089985909387,4.537719470240726,2169.5590733000427,0.0020903703754409013
0.462,0.020359918411673637,30.934688955889047,-3.284108610619766,62.14810854416563,3.0004263700956018,1715.1124086145455,0.0017488892805416192
0.462,0.021814198298221756,31.572925288698315,-3.339208609335407,59.39063519517976,2.08813589852857,1348.5646460802004,0.0015476563281613394
0.462,0.02326847818476987,32.07973530358515,-3.381636644337849,56.61498694201909,1.566146431660499,1101.8653922053497,0.0014209755338090001
0.462,0.024722758071317987,32.50395713448109,-3.4144268211656055,53.83358609678753,1.235132039475875,943.3597499847926,0.0013089358859991094
0.462,0.026177037957866106,32.86230750062233,-3.4385771015158406,51.06245657009554,0.9883309424530532,831.5291854200284,0.0011882784588058439
0.462,0.02763131784441422,33.15480569255712,-3.4538269827754444,48.307307578085855,0.7877507168059095,742.6147194199884,0.0010604486035086051
0.462,0.02908559773096234,33.37943745326847,-3.460766780852287,45.589608158895686,0.622854538286088,666.3571591298228,0.0009344120027244781
0.462,0.030539877617510456,33.541632238750985,-3.4599593807774713,42.91164275519562,0.4909770962473043,599.6057535205807,0.0008187254285500155
0.462,0.031994157504058575,33.65434726376515,-3.452913112586537,40.2816802440947,0.38988735961764703,541.7459699145269,0.0007194559926264341
0.462,0.03344843739060669,33.73779421709408,-3.442137553721031,37.707704089537486,0.31456561085381257,492.261942216345,0.000638806127891637
0.462,0.034902717277154806,33.80884362337932,-3.429422945380995,35.19165697927794,0.26014518136588394,450.7500814025626,0.0005769795906390994
0.462,0.03635699716370292,33.87730646069132,-3.4157569273485167,32.73312181973995,0.22199268743998582,416.6358067402524,0.0005327214660277887
0.462,0.037811277050251044,33.946107275259386,-3.4014186160536886,30.33057361601516,0.19611270895277155,389.16207689278684,0.0005038863626467045
0.462,0.03926555693679916,34.01474813276969,-3.3863734004450885,27.98220769080828,0.17922866382345923,367.4097472687108,0.00048780376165492335
0.462,0.040719836823347275,34.08224695786028,-3.370528308599469,25.686183670590722,0.16875237635171106,350.35387279198085,0.0004816620999678257
0.462,0.04217411670989539,34.14814638552957,-3.353683343992756,23.440832587389743,0.16273835762626337,337.00918982843984,0.0004828946005273437
0.462,0.04362839659644351,34.21240354288856,-3.336080035877808,21.244729387973745,0.15951754479862787,326.27286940224076,0.0004889180287835019
0.462,0.04508267648299163,34.274995275344914,-3.3180737794080963,19.09959053358997,0.1580819364822038,317.4027968334324,0.0004980606413999348
0.462,0.04653695636953974,34.33613896191733,-3.299389113853322,17.000658304929892,0.15773066240603764,309.8169350343941,0.0005091162008428987
0.462,0.04799123625608786,34.39592159061483,-3.27978362592113,14.94667709588325,0.15802768295758224,303.1382933160509,0.0005213200195334227
0.462,0.049445516142635974,34.45427447945766,-3.260009715953331,12.93895293803958,0.15866231731533936,297.0601506946787,0.0005341196610765812
0.462,0.0508997960291841,34.5113565551318,-3.239500659122692,10.97378190083618,0.1594840208734301,291.43538084457225,0.000547250760695497
