x_m,x_over_c,y_wall_m,pressure,Cp
-0.5536630153656006,-1.3182452746800015,0.25349727272987366,nan,nan
-0.5536493062973022,-1.318212634041196,0.16139347851276398,nan,nan
-0.5536357989678016,-1.3181804737328608,0.0,nan,nan
-0.5536309480667114,-1.3181689239683605,0.1231563463807106,nan,nan
-0.5536240339279175,-1.3181524617331368,0.2058079093694687,nan,nan
-0.5535957217216492,-1.3180850517182123,0.03397691249847412,nan,nan
-0.5535893440246582,-1.3180698667253767,0.0258296150714159,nan,nan
-0.5535762310028076,-1.31803864524478,0.029839729890227318,nan,nan
-0.5535675287246704,-1.3180179255349296,0.3429417908191681,nan,nan
-0.5534998774528503,-1.3178568510782152,0.3358961343765259,nan,nan
-0.5534824331601461,-1.317815317047967,0.12843744456768036,nan,nan
-0.5534683465957642,-1.3177817776089624,0.1996375024318695,nan,nan
-0.553461343050003,-1.3177651025000072,0.09119615703821182,nan,nan
-0.5534334778785706,-1.3176987568537395,0.3288630247116089,nan,nan
-0.5534088611602783,-1.3176401456197104,0.10303092747926712,nan,nan
-0.5533686876296997,-1.3175444943564278,0.32184165716171265,nan,nan
-0.5533417463302612,-1.3174803484053839,0.2667704224586487,nan,nan
-0.5533055067062378,-1.3173940635862804,0.31483638286590576,nan,nan
-0.5532853603363037,-1.3173460960388184,0.13375018537044525,nan,nan
-0.5532686114311218,-1.3173062176931472,0.27351635694503784,nan,nan
-0.5532427728176117,-1.3172446971847898,0.08660426735877991,nan,nan
-0.5532153844833374,-1.317179486865089,0.2802997827529907,nan,nan
-0.5532137751579285,-1.317175655137925,0.15279468894004822,nan,nan
-0.5532026886940002,-1.3171492587952387,0.30090123414993286,nan,nan
-0.5531815961003304,-1.31709903833412,0.16720497608184814,nan,nan
-0.5531637072563171,-1.3170564458483742,0.13904620707035065,nan,nan
-0.5531311631202698,-1.3169789598101662,0.22431005537509918,nan,nan
-0.5530844330787659,-1.3168676978065854,0.08140069991350174,nan,nan
-0.552837610244751,-1.3162800243922643,0.1444019079208374,nan,nan
-0.5528019666671753,-1.3161951587313698,0.17310325801372528,nan,nan
-0.552776038646698,-1.316133425349281,0.19068698585033417,nan,nan
-0.5527474880218506,-1.316065447671073,0.23073025047779083,nan,nan
-0.5527093410491943,-1.3159746215457009,0.06141439825296402,nan,nan
-0.552700936794281,-1.3159546114149547,0.05715816095471382,nan,nan
-0.5526854991912842,-1.3159178552173434,0.06927351653575897,nan,nan
-0.5526228547096252,-1.315768701689584,0.09821109473705292,nan,nan
-0.5526143312454224,-1.3157484077271961,0.052909303456544876,nan,nan
-0.5525705814361572,-1.31564424151466,0.008865308947861195,nan,nan
-0.5525549054145813,-1.315606917653765,0.00523826340213418,nan,nan
-0.5525392492612203,-1.3155696410981437,0.04866420105099678,nan,nan
-0.5525311946868896,-1.3155504635402133,0.012512395158410072,nan,nan
-0.5525223612785339,-1.315529431615557,0.0017295348225161433,nan,nan
-0.5525001287460327,-1.3154764970143638,0.044434234499931335,nan,nan
-0.5524855256080627,-1.3154417276382446,0.020007671788334846,nan,nan
-0.5524370670318604,-1.315326350075858,0.23716552555561066,nan,nan
-0.5524277687072754,-1.3153042112077986,0.040208540856838226,nan,nan
-0.5524184107780457,-1.3152819304239183,0.11034984886646271,nan,nan
-0.5524137616157532,-1.3152708609898887,0.023865822702646255,nan,nan
-0.5523904442787171,-1.315215343520755,0.03188604861497879,nan,nan
-0.5523680448532104,-1.3151620115552631,0.027748864144086838,nan,nan
-0.5523152351379395,-1.315036274137951,0.15842851996421814,nan,nan
-0.5522104799747467,-1.3147868570827304,0.14992058277130127,nan,nan
-0.5521979928016663,-1.314757125718253,0.12049252539873123,nan,nan
-0.5521696209907532,-1.3146895737875075,0.09348876029253006,nan,nan
-0.552160382270813,-1.3146675768352691,0.24365639686584473,nan,nan
-0.5521082282066345,-1.314543400491987,0.10548029839992523,nan,nan
-0.5520267486572266,-1.3143494015648252,0.12578780949115753,nan,nan
-0.5519735217094421,-1.314222670736767,0.08890781551599503,nan,nan
-0.5518987774848938,-1.3140447082973663,0.20865678787231445,nan,nan
-0.551878809928894,-1.3139971664973669,0.1310689002275467,nan,nan
-0.5518506765365601,-1.313930182229905,0.2501829266548157,nan,nan
-0.551786482334137,-1.3137773388908023,0.08401008695363998,nan,nan
-0.5517571568489075,-1.3137075163069225,0.1363649219274521,nan,nan
-0.5517474412918091,-1.313684384028117,0.16415321826934814,nan,nan
-0.5517115592956543,-1.313598950703939,0.19388698041439056,nan,nan
-0.5516618490219116,-1.3134805929093134,0.07941928505897522,nan,nan
-0.5516498684883118,-1.3134520678293138,0.07683096826076508,nan,nan
-0.5516263842582703,-1.3133961529958815,0.2567395269870758,nan,nan
-0.5516033172607422,-1.3133412315731958,0.20304742455482483,nan,nan
-0.5515332818031311,-1.3131744804836456,0.14169079065322876,nan,nan
-0.5515117049217224,-1.313123106956482,0.07426995038986206,nan,nan
-0.5514907538890839,-1.3130732235454379,0.22106865048408508,nan,nan
-0.5514620542526245,-1.3130048910776775,0.10057439655065536,nan,nan
-0.5514369010925293,-1.3129450026012603,0.05925258621573448,nan,nan
-0.5514324307441711,-1.3129343589146933,0.007026956416666508,nan,nan
-0.5514193943568638,-1.3129033198972948,0.0,nan,nan
-0.5514083504676819,-1.3128770249230521,0.0034590696450322866,nan,nan
-0.5514026880264282,-1.3128635429200672,0.06743878871202469,nan,nan
-0.5513922274112701,-1.3128386366935003,0.054996754974126816,nan,nan
-0.5513727068901062,-1.3127921592621576,0.07170892506837845,nan,nan
-0.5513604283332825,-1.3127629246030537,0.014321129769086838,nan,nan
-0.5513526201248169,-1.3127443336305165,0.33941373229026794,nan,nan
-0.5513359308242798,-1.3127045972006661,0.018068768084049225,nan,nan
-0.5513161420822144,-1.3126574811481295,0.2701139748096466,nan,nan
-0.5513109862804413,-1.3126452054296223,0.050749775022268295,nan,nan
-0.5512862205505371,-1.3125862394060408,0.33238065242767334,nan,nan
-0.5512834191322327,-1.3125795693624587,0.3253494203090668,nan,nan
-0.5512684285640717,-1.312543877533504,0.021869424730539322,nan,nan
-0.5512429475784302,-1.312483208520072,0.2768598794937134,nan,nan
-0.5512343645095825,-1.3124627726418632,0.042289841920137405,nan,nan
-0.5512185990810394,-1.3124252359072368,0.31832802295684814,nan,nan
-0.5512078255414963,-1.3123995846226102,0.14704647660255432,nan,nan
-0.5511924624443054,-1.3123630058197748,0.025785069912672043,nan,nan
-0.551178514957428,-1.3123297975176857,0.02979518473148346,nan,nan
-0.5511698126792908,-1.3123090778078352,0.30436021089553833,nan,nan
-0.5511595904827118,-1.312284739244552,0.033905744552612305,nan,nan
-0.551128476858139,-1.3122106591860454,0.2905425429344177,nan,nan
-0.5511027574539185,-1.3121494225093298,0.22748242318630219,nan,nan
-0.5510773658752441,-1.312088966369629,0.17606405913829803,nan,nan
-0.5510600805282593,-1.3120478107815698,0.1877865344285965,nan,nan
-0.5510088205337524,-1.3119257631756012,0.09585206210613251,nan,nan
-0.5509026050567627,-1.3116728691827684,0.15513691306114197,nan,nan
-0.5508162379264832,-1.3114672331582933,0.18191370368003845,nan,nan
-0.550807535648346,-1.3114465134484428,0.10792967677116394,nan,nan
-0.5507818460464478,-1.3113853477296376,0.11276286840438843,nan,nan
-0.5507650375366211,-1.3113453274681455,0.11782870441675186,nan,nan
-0.5507270693778992,-1.3112549270902363,0.23390904068946838,nan,nan
-0.5506842136383057,-1.3111528896150135,0.09120041877031326,nan,nan
-0.5506470799446106,-1.3110644760585968,0.19708696007728577,nan,nan
-0.5505703687667847,-1.3108818303971064,0.1231381818652153,nan,nan
-0.5504880547523499,-1.3106858446484522,0.08661948144435883,nan,nan
-0.5504335165023804,-1.3105559916723342,0.24037210643291473,nan,nan
-0.5504224896430969,-1.310529737245469,0.12841928005218506,nan,nan
-0.5504133701324463,-1.310508024124872,0.1611882597208023,nan,nan
-0.5503636598587036,-1.3103896663302468,0.08202867209911346,nan,nan
-0.5503506064414978,-1.310358586765471,0.13368365168571472,nan,nan
-0.5503102540969849,-1.310262509754726,0.0017295348225161433,nan,nan
-0.5502943396568298,-1.3102246182305473,0.005188604351133108,nan,nan
-0.5502796769142151,-1.3101897069386075,0.008774066343903542,nan,nan
-0.5502436757087708,-1.3101039897827875,0.012421153485774994,nan,nan
-0.5502289533615112,-1.3100689365750269,0.13897967338562012,nan,nan
-0.5501863360404968,-1.3099674667630878,0.016129864379763603,nan,nan
-0.5501614212989807,-1.3099081459499542,0.10302377492189407,nan,nan
-0.5501403212547302,-1.3098579077493577,0.061347417533397675,nan,nan
-0.5501282215118408,-1.3098290988377164,0.057091180235147476,nan,nan
-0.5501192723001752,-1.3098077911908934,0.01993052288889885,nan,nan
-0.5500887235005697,-1.3097350559537375,0.06987419724464417,nan,nan
-0.5500835180282593,-1.309722661972046,0.05283534526824951,nan,nan
-0.550044059753418,-1.3096287136986142,0.02378867194056511,nan,nan
-0.5500058531761169,-1.3095377456574213,0.04436211660504341,nan,nan
-0.549969874895536,-1.3094520830846095,0.02770431898534298,nan,nan
-0.5499534606933594,-1.3094130016508556,0.031814880669116974,nan,nan
-0.5499416589736938,-1.3093849023183188,0.16699975728988647,nan,nan
-0.5499016841252645,-1.3092897241077728,0.14433535933494568,nan,nan
-0.5498780608177185,-1.309233478137425,0.2058963030576706,nan,nan
-0.5498577356338501,-1.3091850848425002,0.21782724559307098,nan,nan
-0.5498480796813965,-1.3091620944795155,0.09821536391973495,nan,nan
-0.5498141050338745,-1.309081202461606,0.2534251809120178,nan,nan
-0.5496322512626648,-1.308648217292059,0.26003509759902954,nan,nan
-0.5495826005935669,-1.3085300014132546,0.20028692483901978,nan,nan
-0.5495476126670837,-1.30844669682639,0.19074958562850952,nan,nan
-0.5495280027389526,-1.308400006521316,0.17302320897579193,nan,nan
-0.5494660139083862,-1.3082524140675864,0.22424101829528809,nan,nan
-0.5494266748428345,-1.3081587496257965,0.2666918933391571,nan,nan
-0.5493948459625244,-1.3080829665774392,0.0934930220246315,nan,nan
-0.549352765083313,-1.3079827740078882,0.1790248453617096,nan,nan
-0.5493441224098206,-1.3079621962138586,0.18488608300685883,nan,nan
-0.5492904782295227,-1.307834471975054,0.27345749735832214,nan,nan
-0.5492739081382751,-1.3077950193768457,0.11523651331663132,nan,nan
-0.5492373108863831,-1.3077078830628168,0.28024089336395264,nan,nan
-0.5492093563079834,-1.3076413245428176,0.0,nan,nan
-0.5491974949836731,-1.30761308329446,0.0034590696450322866,nan,nan
-0.549170970916748,-1.307549930754162,0.11034269630908966,nan,nan
-0.5491383224725723,-1.3074721963632674,0.006935714744031429,nan,nan
-0.5491314927736918,-1.3074559351754567,0.010521176271140575,nan,nan
-0.5490955710411072,-1.3073704072407315,0.3008732497692108,nan,nan
-0.549082338809967,-1.3073389019284931,0.23066121339797974,nan,nan
-0.5490708589553833,-1.307311568941389,0.01422988809645176,nan,nan
-0.5490007400512695,-1.3071446191696894,0.15789665281772614,nan,nan
-0.5489661246538162,-1.3070622015567053,0.017991619184613228,nan,nan
-0.5489410758018494,-1.3070025614329748,0.08004725724458694,nan,nan
-0.5489290952682495,-1.3069740363529752,0.0774589404463768,nan,nan
-0.5489170551300049,-1.3069453693571544,0.07487062364816666,nan,nan
-0.5488957315683365,-1.3068945989722298,0.021792275831103325,nan,nan
-0.5488905906677246,-1.3068823587326777,0.146539568901062,nan,nan
-0.5488624423742294,-1.3068153389862607,0.05918560549616814,nan,nan
-0.5488437414169312,-1.3067708128974551,0.06344225257635117,nan,nan
-0.5488342046737671,-1.3067481063661122,0.13108810782432556,nan,nan
-0.5488203093409538,-1.3067150222403663,0.025707921013236046,nan,nan
-0.5488080382347107,-1.3066858053207397,0.06803946942090988,nan,nan
-0.5487781465053558,-1.3066146345365615,0.04643439128994942,nan,nan
-0.5487456917762756,-1.306537361372085,0.029724014922976494,nan,nan
-0.548742026090622,-1.3065286335491,0.03801809996366501,nan,nan
-0.548728346824646,-1.3064960638682048,0.03383457660675049,nan,nan
-0.5487066507339478,-1.3064444065093994,0.23708783090114594,nan,nan
-0.5485985279083252,-1.306186971210298,0.14162425696849823,nan,nan
-0.5485411286354065,-1.3060503062747775,0.10058815777301788,nan,nan
-0.5485115051269531,-1.3059797741117931,0.16394799947738647,nan,nan
-0.54848313331604,-1.3059122221810477,0.19394956529140472,nan,nan
-0.5483608245849609,-1.3056210109165738,0.24356679618358612,nan,nan
-0.5482340455055237,-1.3053191559655326,0.09585632383823395,nan,nan
-0.5481528341770172,-1.3051257956595648,0.20874518156051636,nan,nan
-0.5480980475743612,-1.3049953513675268,0.0017295348225161433,nan,nan
-0.5480476419130961,-1.304875337888324,0.005158823914825916,nan,nan
-0.5480408072471619,-1.304859064874195,0.21482935547828674,nan,nan
-0.5479888319969177,-1.3047353142783755,0.008682824671268463,nan,nan
-0.5479528307914734,-1.3046495971225558,0.012329911813139915,nan,nan
-0.5479093790054321,-1.304546140489124,0.0912046879529953,nan,nan
-0.5478655397891998,-1.3044417614028567,0.01601790450513363,nan,nan
-0.547857403755188,-1.3044223898933047,0.20313581824302673,nan,nan
-0.5478301048278809,-1.3043573924473355,0.18784913420677185,nan,nan
-0.5478034019470215,-1.304293814159575,0.1759839951992035,nan,nan
-0.5477774739265442,-1.3042320807774863,0.25666743516921997,nan,nan
-0.5477458238601685,-1.3041567234765916,0.019853373989462852,nan,nan
-0.5476741194725037,-1.3039859987440563,0.02371152490377426,nan,nan
-0.5476584633191427,-1.303948722188435,0.08657623827457428,nan,nan
-0.5476462841033936,-1.303919724055699,0.11788217723369598,nan,nan
-0.5476428866386414,-1.3039116348539082,0.08265665173530579,nan,nan
-0.5476281642913818,-1.3038765816461473,0.18198563158512115,nan,nan
-0.54758753379186,-1.3037798423615714,0.14382846653461456,nan,nan
-0.5475689967473348,-1.3037357065412736,0.06128043681383133,nan,nan
-0.5475595742464066,-1.3037132720152538,0.027616554871201515,nan,nan
-0.5475499033927917,-1.3036902461733137,0.048519961535930634,nan,nan
-0.5475447773933411,-1.303678041412717,0.06555457413196564,nan,nan
-0.5475197434425354,-1.3036184367679415,0.03174371272325516,nan,nan
-0.5475102365016937,-1.303595801194509,0.04428999498486519,nan,nan
-0.5474993884563446,-1.3035699725151062,0.040065620094537735,nan,nan
-0.5474376082420349,-1.30342287676675,0.2274133861064911,nan,nan
-0.5474186539649963,-1.3033777475357056,0.19714954495429993,nan,nan
-0.5474010109901428,-1.303335740452721,0.27003541588783264,nan,nan
-0.54737788438797,-1.3032806771142142,0.12843847274780273,nan,nan
-0.5473060011863708,-1.3031095266342163,0.1337028443813324,nan,nan
-0.5472941398620605,-1.3030812853858584,0.1389131397008896,nan,nan
-0.547264814376831,-1.3030114628019787,0.2768010199069977,nan,nan
-0.5472404360771179,-1.302953419231233,0.103037528693676,nan,nan
-0.5471629500389099,-1.3027689286640713,0.2836260497570038,nan,nan
-0.5470989346504211,-1.3026165110724313,0.1606563925743103,nan,nan
-0.5470817685127258,-1.302575639316014,0.2904878258705139,nan,nan
-0.5470619201660156,-1.3025283813476562,0.2338400036096573,nan,nan
-0.5470212697982788,-1.3024315947578067,0.2973862886428833,nan,nan
-0.5469994068145752,-1.3023795400347027,0.0,nan,nan
-0.5469904541969299,-1.3023582242784046,0.31132397055625916,nan,nan
-0.546983369759151,-1.302341356569407,0.31832215189933777,nan,nan
-0.5469478368759155,-1.3022567544664656,0.003429288975894451,nan,nan
-0.5469270944595337,-1.3022073677607946,0.09822911769151688,nan,nan
-0.5468931794166565,-1.302126617658706,0.00690593384206295,nan,nan
-0.5468360781669617,-1.3019906623022897,0.010429934598505497,nan,nan
-0.5467488169670105,-1.3017828975405012,0.014117928221821785,nan,nan
-0.5466676950454712,-1.3015897501082647,0.16691969335079193,nan,nan
-0.5466452836990356,-1.3015363897596088,0.017879659309983253,nan,nan
-0.5466339588165283,-1.3015094257536388,0.24028252065181732,nan,nan
-0.5466200113296509,-1.3014762174515497,0.09349728375673294,nan,nan
-0.54658309618632,-1.3013883242531428,0.14888179302215576,nan,nan
-0.546574056148529,-1.3013668003536407,0.1460326761007309,nan,nan
-0.5465255379676819,-1.301251280875433,0.021715126931667328,nan,nan
-0.5464135408401489,-1.3009846210479736,0.02562015689909458,nan,nan
-0.546366810798645,-1.300873359044393,0.08886884152889252,nan,nan
-0.5463365912437439,-1.3008014077231997,0.02963625080883503,nan,nan
-0.5463191866874695,-1.3007599683034987,0.19081218540668488,nan,nan
-0.5462955236434937,-1.300703627722604,0.05485450103878975,nan,nan
-0.5462923447291056,-1.300696058878823,0.03376340493559837,nan,nan
-0.5462822516759237,-1.3006720277998185,0.03793827071785927,nan,nan
-0.5462713837623596,-1.300646151815142,0.04213789477944374,nan,nan
-0.54625403881073,-1.3006048543112618,0.1729431450366974,nan,nan
-0.5462393760681152,-1.300569943019322,0.21782156825065613,nan,nan
-0.5462332665920258,-1.3005553966476804,0.06798999011516571,nan,nan
-0.5462212647710528,-1.300526820883459,0.08067522943019867,nan,nan
-0.5462082624435425,-1.3004958629608154,0.07808692008256912,nan,nan
-0.5461962819099426,-1.3004673378808158,0.07549860328435898,nan,nan
-0.546184241771698,-1.3004386708849953,0.07291028648614883,nan,nan
-0.5461550951004028,-1.3003692740485782,0.11528998613357544,nan,nan
-0.5461321473121643,-1.3003146364575342,0.2059846967458725,nan,nan
-0.5461156964302063,-1.3002754676909674,0.18494868278503418,nan,nan
-0.5460788011550903,-1.300187621797834,0.17894478142261505,nan,nan
-0.5460521578788757,-1.3001241854258947,0.11039616912603378,nan,nan
-0.546018660068512,-1.3000444287345523,0.12052783370018005,nan,nan
-0.5460144877433777,-1.3000344946270899,0.2533355951309204,nan,nan
-0.5459527969360352,-1.2998876117524647,0.20013447105884552,nan,nan
-0.5459398031234741,-1.2998566741035098,0.1054869070649147,nan,nan
-0.5459215641021729,-1.2998132478623163,0.1257888376712799,nan,nan
-0.5458496809005737,-1.2996420973823184,0.0016997542697936296,nan,nan
-0.545799195766449,-1.2995218946820215,0.0051290434785187244,nan,nan
-0.5457895994186401,-1.2994990462348575,0.13110730051994324,nan,nan
-0.5457777976989746,-1.2994709469023205,0.13631759583950043,nan,nan
-0.5457404255867004,-1.2993819656826202,0.008653043769299984,nan,nan
-0.545717179775238,-1.2993266185124717,0.25995656847953796,nan,nan
-0.5456863641738892,-1.2992532480330694,0.15736477077007294,nan,nan
-0.5456320643424988,-1.2991239627202353,0.012217951938509941,nan,nan
-0.5456201434135437,-1.2990955795560566,0.1006019115447998,nan,nan
-0.5455447435379028,-1.2989160560426258,0.015905944630503654,nan,nan
-0.5455115735530853,-1.2988370798882984,0.2666133642196655,nan,nan
-0.5454210937023163,-1.2986216516721816,0.019741414114832878,nan,nan
-0.545375406742096,-1.2985128731954665,0.2733789384365082,nan,nan
-0.5453131198883057,-1.2983645711626326,0.09587008506059647,nan,nan
-0.5452673733234406,-1.2982556507700966,0.023623760789632797,nan,nan
-0.5452547073364258,-1.2982254936581568,0.19401216506958008,nan,nan
-0.5452019572257996,-1.2980998981566656,0.163768470287323,nan,nan
-0.5451904535293579,-1.2980725084032332,0.28018617630004883,nan,nan
-0.545153021812439,-1.2979833852677118,0.02752879075706005,nan,nan
-0.5451110601425171,-1.2978834765298026,0.031655944883823395,nan,nan
-0.5450885891914368,-1.2978299742653256,0.28701120615005493,nan,nan
-0.5450775027275085,-1.2978035779226393,0.09116143733263016,nan,nan
-0.5450494587421417,-1.297736806528909,0.0358109250664711,nan,nan
-0.5450361669063568,-1.2977051593008495,0.03998579457402229,nan,nan
-0.5450285077095032,-1.2976869231178647,0.04844469204545021,nan,nan
-0.5449924767017365,-1.2976011350041345,0.06123095378279686,nan,nan
-0.5449696779251099,-1.2975468522026425,0.06550509482622147,nan,nan
-0.5449625551700592,-1.2975298932620458,0.23697903752326965,nan,nan
-0.5449255704879761,-1.2974418344951812,0.30085837841033936,nan,nan
-0.5449210405349731,-1.2974310488927931,0.07042539119720459,nan,nan
-0.5449022054672241,-1.2973862034933907,0.30781739950180054,nan,nan
-0.5448396801948547,-1.2972373337972731,0.33589431643486023,nan,nan
-0.5448345243930817,-1.2972250580787659,0.3218318521976471,nan,nan
-0.5448240637779236,-1.2972001518521992,0.08653298765420914,nan,nan
-0.544810950756073,-1.2971689303716025,0.08261340111494064,nan,nan
-0.5447878837585449,-1.2971140089489166,0.0,nan,nan
-0.544782280921936,-1.2971006688617526,0.3429439067840576,nan,nan
-0.5446993708610535,-1.2969032639548892,0.0033995085395872593,nan,nan
-0.5446447730064392,-1.2967732690629505,0.006876153405755758,nan,nan
-0.5446032285690308,-1.2966743537357877,0.1879117339849472,nan,nan
-0.5445934534072876,-1.296651079541161,0.010337667539715767,nan,nan
-0.5445612072944641,-1.2965743030820576,0.2434772104024887,nan,nan
-0.5445442199707031,-1.2965338570731026,0.11286981403827667,nan,nan
-0.544528086980184,-1.2964954451909143,0.10791677981615067,nan,nan
-0.5444399118423462,-1.2962855043865387,0.12309008836746216,nan,nan
-0.5444279909133911,-1.29625712122236,0.01400596834719181,nan,nan
-0.5444223880767822,-1.296243781135196,0.2148236781358719,nan,nan
-0.5444068908691406,-1.2962068830217635,0.20883357524871826,nan,nan
-0.5443727970123291,-1.296125707172212,0.18192516267299652,nan,nan
-0.544333279132843,-1.2960316169829595,0.1284576654434204,nan,nan
-0.5443219840526581,-1.2960047239349002,0.01776769943535328,nan,nan
-0.5442725287543403,-1.2958869732246199,0.1512240171432495,nan,nan
-0.5442595415645175,-1.2958560513440893,0.13372203707695007,nan,nan
-0.5442515015602112,-1.2958369084766934,0.25000375509262085,nan,nan
-0.5442275404930115,-1.295779858316694,0.20298336446285248,nan,nan
-0.5442074537277222,-1.2957320326850528,0.1392277479171753,nan,nan
-0.5441496968269348,-1.2955945162546068,0.021577751263976097,nan,nan
-0.5440061688423157,-1.2952527829578946,0.0982428789138794,nan,nan
-0.5440044403076172,-1.2952486673990886,0.025532392784953117,nan,nan
-0.5439274907112122,-1.2950654540743147,0.029548486694693565,nan,nan
-0.5439104437828064,-1.2950248661495392,0.2565668225288391,nan,nan
-0.5438445806503296,-1.2948680491674514,0.03366168960928917,nan,nan
-0.5438100397586823,-1.2947858089492434,0.037858445197343826,nan,nan
-0.5437897890806198,-1.2947375930490947,0.04627746716141701,nan,nan
-0.5437830686569214,-1.294721592040289,0.09345381706953049,nan,nan
-0.5437715291976929,-1.294694117137364,0.05052711069583893,nan,nan
-0.543744683265686,-1.2946301982516335,0.059047188609838486,nan,nan
-0.5436935424804688,-1.2945084344773066,0.06334327906370163,nan,nan
-0.5436573326587677,-1.2944222206161136,0.06794050335884094,nan,nan
-0.5436375737190247,-1.2943751755214874,0.0016997542697936296,nan,nan
-0.543606162071228,-1.2943003858838764,0.07224224507808685,nan,nan
-0.5435490608215332,-1.29416443052746,0.005099262576550245,nan,nan
-0.5435349643230438,-1.2941308674358187,0.07989514619112015,nan,nan
-0.5435229539871216,-1.2941022713979087,0.07730682939291,nan,nan
-0.5435109734535217,-1.2940737463179088,0.07471851259469986,nan,nan
-0.5434978008270264,-1.2940423829214913,0.008560776710510254,nan,nan
-0.5434859395027161,-1.2940141416731334,0.26995688676834106,nan,nan
-0.5434016585350037,-1.2938134727023898,0.08455157279968262,nan,nan
-0.5433893799781799,-1.2937842380432856,0.012125683948397636,nan,nan
-0.5433581471443176,-1.2937098741531372,0.16674016416072845,nan,nan
-0.5433177947998047,-1.2936137971423922,0.233731210231781,nan,nan
-0.5432794690132141,-1.2935225452695576,0.276713490486145,nan,nan
-0.5432239174842834,-1.2933902797244845,0.01579398475587368,nan,nan
-0.5431934595108032,-1.2933177607400077,0.14143195748329163,nan,nan
-0.5431160926818848,-1.2931335540044875,0.2835713326931,nan,nan
-0.5430907607078552,-1.2930732397806077,0.19087477028369904,nan,nan
-0.543049156665802,-1.292974182537624,0.019604038447141647,nan,nan
-0.5430362820625305,-1.2929435287203108,0.11534345895051956,nan,nan
-0.5430349111557007,-1.2929402646564303,0.2904330790042877,nan,nan
-0.5430194139480591,-1.2929033665429979,0.11039042472839355,nan,nan
-0.5429800152778625,-1.292809560185387,0.17286308109760284,nan,nan
-0.5429487824440002,-1.2927351962952387,0.12049790471792221,nan,nan
-0.5429178476333618,-1.292661541984195,0.29736092686653137,nan,nan
-0.5429070591926575,-1.292635855220613,0.10548116266727448,nan,nan
-0.5428894758224487,-1.2925939900534493,0.023486383259296417,nan,nan
-0.5428603291511536,-1.2925245932170324,0.18488821387290955,nan,nan
-0.5428516864776611,-1.2925040154230028,0.12575891613960266,nan,nan
-0.5428298711776733,-1.2924520742325556,0.304330438375473,nan,nan
-0.5428193012873331,-1.2924269078269837,0.17888431251049042,nan,nan
-0.5427461862564087,-1.2922528244200207,0.31831303238868713,nan,nan
-0.5427444577217102,-1.292248708861215,0.027441024780273438,nan,nan
-0.5426992177963257,-1.2921409947531564,0.10061567276716232,nan,nan
-0.542688250541687,-1.292114882242112,0.13663218915462494,nan,nan
-0.5426849126815796,-1.292106934956142,0.3253415524959564,nan,nan
-0.5426610112190247,-1.2920500267119635,0.03155422955751419,nan,nan
-0.5426291227340698,-1.2919741017477853,0.3394138216972351,nan,nan
-0.542620986700058,-1.2919547302382333,0.21781589090824127,nan,nan
-0.542605459690094,-1.2919177611668906,0.21182578802108765,nan,nan
-0.5426032543182373,-1.2919125102815174,0.035709209740161896,nan,nan
-0.5425757765769958,-1.2918470870880854,0.0,nan,nan
-0.5425712317228317,-1.2918362660067422,0.03990596532821655,nan,nan
-0.5425529479980469,-1.2917927333286832,0.04412536695599556,nan,nan
-0.5425333380699158,-1.291746043023609,0.048359889537096024,nan,nan
-0.5425117015838623,-1.2916945275806246,0.052609529346227646,nan,nan
-0.5425022840499878,-1.2916721048809234,0.20583222806453705,nan,nan
-0.542488157749176,-1.2916384708313715,0.0033995085395872593,nan,nan
-0.5424804389476776,-1.2916200927325658,0.056877490133047104,nan,nan
-0.542445719242096,-1.291537426766895,0.061159517616033554,nan,nan
-0.5424020886421204,-1.291433544386001,0.006783885881304741,nan,nan
-0.5423945784568787,-1.2914156629925684,0.0654556080698967,nan,nan
-0.5423767566680908,-1.291373230162121,0.15718522667884827,nan,nan
-0.5423516750335693,-1.2913135119846888,0.010245399549603462,nan,nan
-0.5423430999120077,-1.2912930950285897,0.0697573572397232,nan,nan
-0.5423229336738586,-1.291245080175854,0.19998201727867126,nan,nan
-0.5422405004501343,-1.2910488105955578,0.0911179706454277,nan,nan
-0.542185366153717,-1.290917538461231,0.013913700357079506,nan,nan
-0.5421818792819977,-1.2909092363857089,0.14363616704940796,nan,nan
-0.5421474575996399,-1.2908272799991427,0.25323498249053955,nan,nan
-0.5421257019042969,-1.2907754807245164,0.08183331042528152,nan,nan
-0.5419923663139343,-1.290458015033177,0.086489737033844,nan,nan
-0.5419486165046692,-1.290353848820641,0.01763032376766205,nan,nan
-0.541892409324646,-1.290220022201538,0.16358892619609833,nan,nan
-0.5418500900268555,-1.2901192619687036,0.2598559558391571,nan,nan
-0.541773796081543,-1.2899376097179596,0.021440375596284866,nan,nan
-0.5416730642318726,-1.289697771980649,0.23048338294029236,nan,nan
-0.5416285991668701,-1.2895919027782623,0.025395017117261887,nan,nan
-0.541624903678894,-1.2895831039973669,0.19385969638824463,nan,nan
-0.5415964722633362,-1.2895154101508004,0.26653480529785156,nan,nan
-0.5415128767490387,-1.289316373211997,0.11286406964063644,nan,nan
-0.5414946675300598,-1.289273017928714,0.10791104286909103,nan,nan
-0.5414774417877197,-1.2892320042564756,0.029446769505739212,nan,nan
-0.5414575934410095,-1.2891847462881179,0.11790571361780167,nan,nan
-0.5414254665374756,-1.2891082536606562,0.0016997542697936296,nan,nan
-0.5413930217425028,-1.2890310041488162,0.03355997055768967,nan,nan
