x_over_c,Cp_corrected,Cf_corrected
-1.2799744897959182,-0.003809238210299607,0.002392269678552165
-1.2684948979591837,-0.003867817371370421,0.002390594291333025
-1.2570153061224492,-0.003926909582921265,0.0023889333420114675
-1.2455357142857144,-0.0039865379226822015,0.0023872869308792714
-1.2340561224489797,-0.0040467326734253154,0.0023856551872629165
-1.2225765306122447,-0.004107517532024806,0.0023840380222035686
-1.2110969387755102,-0.00416889941790343,0.002382435282358725
-1.1996173469387756,-0.0042308745576492305,0.0023808467857739505
-1.188137755102041,-0.004293441476690135,0.002379272351899495
-1.1766581632653061,-0.004356593263876933,0.002377711775446788
-1.1651785714285714,-0.004420327783861182,0.002376164859937225
-1.1536989795918366,-0.004484660946541202,0.002374631641551672
-1.1422193877551021,-0.004549614275706766,0.0023731121107164505
-1.1307397959183674,-0.004615195725814838,0.002371605920283446
-1.1192602040816326,-0.0046813888091506144,0.0023701126305180763
-1.1077806122448979,-0.004748171296061247,0.0023686319034776863
-1.0963010204081634,-0.004815526292914342,0.002367163443305619
-1.0848214285714286,-0.0048834343050910885,0.002365706939157366
-1.0733418367346939,-0.004951873348140263,0.002364262117610317
-1.061862244897959,-0.005020827695794171,0.002362828834091022
-1.0503826530612244,-0.005090282629779866,0.0023614069350524126
-1.0389030612244898,-0.0051602159232307255,0.0023599961363389953
-1.027423469387755,-0.005230589938231349,0.002358596070441541
-1.0159438775510203,-0.005301356867934469,0.002357206330887863
-1.0044642857142858,-0.005372459125549184,0.0023558264310023515
-0.9929846938775511,-0.005443833354318564,0.0023544558614025978
-0.9815051020408163,-0.005515410425729763,0.0023530941091876624
-0.9700255102040817,-0.005587117915107482,0.0023517406059101777
-0.9585459183673469,-0.005658881827508449,0.0023503948129348297
-0.9470663265306122,-0.005730614359671715,0.0023490560603769053
-0.9355867346938775,-0.00580221476107646,0.0023477235376104396
-0.9241071428571428,-0.005873560023242479,0.002346396368330218
-0.9126275510204082,-0.005944514713233693,0.0023450736112472985
-0.9011479591836734,-0.006014933859217464,0.002343754342188076
-0.8896683673469387,-0.006084654702864894,0.0023424375357052507
-0.8781887755102041,-0.006153490761518073,0.0023411219522529846
-0.8667091836734694,-0.006221243865372004,0.0023398064486359208
-0.8552295918367346,-0.00628771484351564,0.0023384900354239727
-0.84375,-0.006352686683548181,0.00233717142007513
-0.8322704081632655,-0.006415907144051357,0.0023358490113268068
-0.8207908163265305,-0.006477089297781789,0.0023345211692433997
-0.8093112244897956,-0.006535922226982423,0.0023331860847406885
-0.7978316326530611,-0.006592065509528687,0.002331841722921117
-0.7863520408163265,-0.006645144155560741,0.002330485913110006
-0.7748724489795918,-0.0066947580486943,0.002329116394923768
-0.7633928571428573,-0.0067404880057452005,0.0023277308763938595
-0.7519132653061225,-0.006781882242391388,0.0023263268599085863
-0.7404336734693876,-0.006818440222392835,0.002324901434196987
-0.728954081632653,-0.006849608767955612,0.002323451503660704
-0.7174744897959183,-0.006874768120540489,0.0023219733270645284
-0.7059948979591838,-0.006893309085640057,0.0023204649743440425
-0.6945153061224489,-0.0069045747657599825,0.002318920360458527
-0.6830357142857141,-0.006907671053714863,0.002317341981669543
-0.6715561224489794,-0.006901811991191442,0.0023157101357703025
-0.6600765306122448,-0.006886180757351338,0.002314032409096085
-0.6485969387755103,-0.006859951363437357,0.0023123029502748337
-0.6371173469387756,-0.006822089904366827,0.002310515414180908
-0.6256377551020408,-0.006771284466703629,0.002308661792009797
-0.6141581632653059,-0.006706662106604352,0.002306739028326222
-0.6026785714285713,-0.006626597339802822,0.0023047377793021713
-0.5911989795918366,-0.006530545979780761,0.002302664846804103
-0.5797193877551021,-0.006416224523721685,0.0023005204551588415
-0.5682397959183673,-0.006282498331260795,0.0022983067625080033
-0.5567602040816324,-0.006127122976464299,0.0022960146509732895
-0.5452806122448978,-0.005948933200224741,0.002293633733304876
-0.5338010204081631,-0.005745948374562824,0.002291151098443186
-0.5223214285714286,-0.005516054808828722,0.0022885548814507253
-0.510841836734694,-0.005257028166542575,0.002285832485971902
-0.4993622448979591,-0.004966494431849132,0.0022829704911146854
-0.48788265306122425,-0.00464188277118895,0.0022799545533408656
-0.4764030612244896,-0.0042804451494586285,0.0022767692566011666
-0.46492346938775503,-0.0038792589660552484,0.002273398248589689
-0.45344387755102045,-0.003435145291492568,0.0022698233677390226
-0.4419642857142858,-0.0029447277885434604,0.0022660251859468765
-0.43048469387755095,-0.002404312392394514,0.00226198234649214
-0.4190051020408161,-0.0018099829469431848,0.0022576719505005382
-0.4075255102040815,-0.0011574898649381186,0.002253069088857234
-0.39604591836734687,-0.0004422782105698826,0.002248146684977576
-0.3845663265306123,0.0003405345480443868,0.0022428756879853745
-0.37308673469387743,0.0011962603963285307,0.002237223913275023
-0.36160714285714257,0.0021305674866298353,0.002231156718396804
-0.350127551020408,0.0031496661945448956,0.0022246358045742267
-0.33864795918367335,0.004260187339237926,0.002217619701620365
-0.32716836734693877,0.005469357576058757,0.002210062935273344
-0.31568877551020413,0.006784967970934134,0.0022019156031178547
-0.3042091836734693,0.008215453328787753,0.0021931231187415656
-0.2927295918367344,0.009770032205342706,0.002183624580991339
-0.28124999999999983,0.011458647554185306,0.0021733534194737065
-0.26977040816326525,0.013292222705002453,0.0021622352470506727
-0.2582908163265306,0.015282548636464286,0.002150188100163584
-0.24681122448979576,0.0174425789478136,0.0021371203388972945
-0.2353316326530609,0.01978644264542092,0.002122929187021529
-0.2238520408163263,0.022329610943189658,0.0021074999372937718
-0.2123724489795917,0.025089109873184624,0.0020907026587549714
-0.2008928571428571,0.028083552388126157,0.0020723912859072595
-0.18941326530612249,0.03133357246204548,0.002052398718709108
-0.17793367346938763,0.03486180387407435,0.0020305351572735744
-0.16645408163265277,0.03869338102602827,0.002006582229507794
-0.15497448979591816,0.04285606608828227,0.001980287875263975
-0.14349489795918358,0.04738077299674733,0.0019513582581088165
-0.13201530612244897,0.052301793328646824,0.0019194511926798183
-0.1205357142857141,0.05765771167408663,0.001884155208428655
-0.10905612244897923,0.06349094309895975,0.0018449942315043558
-0.09757653061224464,0.0698510996623854,0.0018013511547260487
-0.08609693877551003,0.07678970892250343,0.0017525564409101536
-0.07461734693877543,0.08437569844177244,0.001697546494254088
-0.06313775510204084,0.09266486065858597,0.0016354459515274583
-0.051658163265305965,0.1017745808257604,0.0015638555332791004
-0.040178571428571105,0.11172325342524358,0.0014822707954403652
-0.028698979591836503,0.12280626150716198,0.0013825916903474275
-0.0172193877551019,0.134737458707417,0.0012700042112946217
-0.0057397959183673,0.15623241826957843,0.0011012971842803477
0.0015624999999999999,0.16427832481239205,0.0009964151206685752
0.0046875,0.16580861798871316,0.0009532837882553334
0.0078125,0.16724129712395294,0.0009337399537313137
0.0109375,0.1685784013713133,0.0009342900896134456
0.014062499999999999,0.17216479443925567,0.0009428459456264178
0.017187499999999998,0.17314471274578144,0.0009556008396170255
0.0203125,0.17564090568140725,0.0009711120984370492
0.023437499999999997,0.17779427716739152,0.0009873652152025097
0.0265625,0.17976216143158358,0.0010038633303021231
0.029687499999999995,0.1809177160656331,0.001020566603726779
0.032812499999999994,0.182496868381385,0.0010377222919726345
0.0359375,0.18386262394703798,0.0010554557341613245
0.03906249999999999,0.18495812680787996,0.0010739556222570286
0.042187499999999996,0.18589374901029979,0.0010932135760592585
0.0453125,0.1866473885752593,0.0011133324031909531
0.048437499999999994,0.1871923722357224,0.0011341526226272926
0.0515625,0.18754471178506768,0.001155848940844352
0.05468749999999999,0.1877213153047248,0.0011784999890952805
0.057812499999999996,0.18774799569359538,0.0012018850346704887
0.0609375,0.1875794674249814,0.0012259830459993412
0.0640625,0.18742531267397722,0.0012506569239335815
0.0671875,0.18705091306297328,0.001275968591098252
0.07031249999999999,0.18663643284076875,0.0013020736647917075
0.07343749999999999,0.18590258104489113,0.0013288245441081307
0.07656249999999999,0.18500773690809816,0.0013562610412588703
0.07968749999999998,0.18419352971354414,0.001384269471299763
0.0828125,0.18312120763476988,0.0014129276700026797
0.08593749999999999,0.18173672617339937,0.00144213472179396
0.0890625,0.18033797646245434,0.0014719620052218822
0.09218749999999999,0.1788877420804235,0.0015023088976837016
0.09531249999999998,0.17712424116642758,0.001533246693937557
0.0984375,0.17544556929905947,0.0015646792241229412
0.10156249999999999,0.17354311495900882,0.0015966839553746587
0.1046875,0.17139525408921,0.0016291731385094381
0.10781249999999999,0.168886629584458,0.0016622201392001883
0.11093749999999998,0.16638572385532654,0.001695730163713987
0.1140625,0.1639950941237857,0.001729778664867397
0.11718749999999999,0.16099234456504544,0.0017642772357981916
0.1203125,0.15810268749623838,0.001799311031059221
0.12343749999999999,0.15490533971218023,0.0018347827304757312
0.12656249999999997,0.15166096480162106,0.0018707813299093565
0.12968749999999998,0.14817220427070374,0.0019072004693284307
0.13281249999999997,0.14469375612195784,0.0019441426389666424
0.1359375,0.1409375264447065,0.0019814884439704576
0.13906249999999998,0.13674265554410944,0.0020193607845370096
0.1421875,0.1323625754426944,0.00205762348603259
0.14531249999999998,0.12818448438926333,0.002096418967815667
0.1484375,0.12380462058339263,0.002135581448952998
0.1515625,0.11889179022772305,0.0021752818731814953
0.15468749999999998,0.11378892532065593,0.0022153302824575983
0.15781249999999997,0.10888188843130321,0.002255932220077312
0.16093749999999998,0.10341063787167747,0.00229686019339648
0.1640625,0.09827681748353574,0.002338353501027261
0.1671875,0.0924367192762356,0.002380144654280436
0.17031249999999998,0.08666126935328101,0.002422512034631621
0.17343749999999997,0.08043853026815564,0.002465122376140539
0.17656249999999998,0.07402025168733446,0.002508238299772045
