x_m,y_m,z_m,Ux_ms,Uy_ms,Uz_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.3776403036009444,0.005947641003665001,6.065835384513894e-21,-5.9776748920888885,1.43335546833,-1.2253049715433353e-19,-146.70363850183332,6.119339980943889,24196.118080984994,0.0007993278755554946
0.37749946192671424,0.007763704277227619,-3.942195356255239e-20,-5.343061510635238,1.3567427467709519,2.576508877024847e-19,-147.29843346580955,13.859615223725237,3938.809453837142,0.003668327163271904
0.37742331915274996,0.009615810092370626,1.827070060491375e-19,-4.25707634988125,1.1583933287587502,-7.359526715632812e-20,-147.79100735149996,19.08006329338125,3018.119065269375,0.0063464372866293755
0.37759080366864706,0.011386925783229411,3.896787542851176e-20,-3.0841179463094113,0.9249941205771177,6.237761310111176e-20,-148.0214377917059,23.482192217035298,2818.4415497282353,0.008334997429747647
0.3775195670076667,0.01324656596306,1.3378932632193337e-20,-1.7632600722912666,0.657488957674,-2.0671401671306663e-20,-148.39180739306667,27.580598986126667,2847.1327953353334,0.009682373305958667
0.3775263958361333,0.015108857551613336,-1.1659750867900003e-20,-0.2689741028419934,0.3450077249898,-6.762254292026067e-20,-148.6071049283333,31.625957108846666,3037.248314384667,0.010407299222995332
0.3774311441582308,0.01696141528399231,3.954532394273846e-20,1.403762847008923,-0.00530015134344615,7.052038510763081e-20,-148.78302275746157,35.6306135837,3374.4372952753847,0.010558522657276923
0.37753961230841665,0.018711184263508335,-2.2264195012058343e-20,3.2874395118141666,-0.39623137448516665,-1.3962381549300002e-19,-148.65381503241665,39.74175517789166,3866.4597476225003,0.0102263028430475
0.37754612575108343,0.020487361659766667,1.765050877994467e-19,5.6334538347441665,-0.8596688542070834,6.736920990783335e-20,-148.40872384999997,44.15825022220833,4550.873426855834,0.008817434066718333
0.3775529922909166,0.02235982657814167,-1.4411186373944998e-19,8.915914749381667,-1.4602895600408334,-8.040121129025041e-21,-147.9753851044167,48.41439460762499,5294.9734771775,0.0074598840102866664
0.3775595509304,0.024163614600960004,1.2984627490292005e-20,12.78631719046,-2.105701135578,1.5533567378784e-19,-147.47450524380002,50.08926040301,5778.17557759,0.006889806795871001
0.3775662883487272,0.025971687004309088,-3.871787192618637e-20,16.901518941490906,-2.725649932281818,-7.704867091400002e-20,-146.9783418997273,47.843397180745455,5946.828688499092,0.0071213508673290925
0.3775731162799,0.027862592341389998,-1.7917975607842499e-19,20.94215824609,-3.274647737764,4.791871862930002e-20,-146.4547150734,42.42709503986,5933.593535214999,0.007130533907517998
0.37757973099544445,0.029651205266600002,2.919971044690001e-20,24.74995299406667,-3.7272498328911112,-2.2565199734166665e-19,-145.9022746908889,34.850829550288886,5794.144874385555,0.006010498610128888
0.37758620403122223,0.03141635950172222,1.336889593706778e-19,28.463920042111113,-4.110581497885557,2.0012857029033334e-19,-145.44167062466667,25.3117579545,5384.653287842223,0.004687459276440001
0.3775929385025556,0.03325280554116667,8.833300894543334e-20,31.866014710822224,-4.418364652535556,-1.7132831844888904e-20,-145.0950814185556,15.293997102722223,4530.724642366667,0.0033504766809000002
0.37759994496866667,0.03516342274872222,2.2525661259123333e-20,34.378382391200006,-4.624579218513333,1.5412135019328895e-19,-144.85824001166668,7.860439305663332,3316.183973468889,0.0023463784083766668
0.37760688752187505,0.0370384153714375,1.7974058218032497e-19,35.81765044925,-4.7363620816625,-2.8717340185775e-19,-144.67952438174999,4.24736285884375,2280.2009400662505,0.001854188370235
0.37744779122587496,0.0388721608327125,6.5297687738175e-20,36.70425285288751,-4.798688022187501,2.6275808347000014e-20,-144.69084466500001,2.76993637961125,1658.344426095,0.0016673856610962502
0.3777861537345001,0.040759461704274996,-2.314414495584375e-19,37.431177302975,-4.8432895264125,1.2888433640086252e-19,-144.26678825275,1.9908519628262498,1287.2584877437498,0.0015442645510762498
0.37743789998771426,0.04260417631708572,-7.946994154320428e-20,38.0097129768857,-4.867468423924286,-2.2665371843157144e-19,-144.52573274142858,1.5018540611242857,1068.8718143985716,0.0014029373685614285
0.3778231202917142,0.044372306838585715,-1.155940368352e-19,38.44582226758571,-4.874959574697143,2.495164619957143e-19,-144.11472959842857,1.110575919027,904.4978505072858,0.0012253108956342858
0.37764034600257146,0.046200723941042854,2.277570183912857e-19,38.744974382100004,-4.862062864131429,-2.874408937427142e-19,-144.2889107547143,0.8006906856974287,769.1823041521429,0.0010379987020041428
