x_m,Cp_near_wall,Cf,tau_x_Pa
-0.21743292682926824,-0.005565233330549722,-0.003484650948687403,-2.55515689696
-0.21551829268292677,-0.005565233330549722,-0.0035359788939674235,-2.59279365178
-0.2136036585365853,-0.0053143009333487595,-0.0035877119199929624,-2.63072743631
-0.21168902439024384,-0.0053143009333487595,-0.003639785819487071,-2.66891116989
-0.20977439024390238,-0.005032175739952657,-0.0036921762314211654,-2.70732698954
-0.2078597560975609,-0.005032175739952657,-0.0037449694821144732,-2.74603819494
-0.20594512195121945,-0.005032175739952657,-0.0037979905984026137,-2.78491648518
-0.20403048780487798,-0.004716329459500108,-0.0038514680267244723,-2.82412937101
-0.20211585365853652,-0.004716329459500108,-0.0039050911426703055,-2.86344908382
-0.20020121951219505,-0.00436402934602217,-0.003959211737683947,-2.90313357838
-0.19828658536585364,-0.00436402934602217,-0.004013399853612733,-2.94286758336
-0.19637195121951218,-0.00436402934602217,-0.004068122339005033,-2.98299342036
-0.1944573170731707,-0.003972310289047647,-0.004122809467440289,-3.0230933315
-0.19254268292682925,-0.003972310289047647,-0.00417798323531678,-3.06355007612
-0.19062804878048778,-0.0035381098723335338,-0.004233047569110841,-3.10392657705
-0.18871341463414631,-0.0035381098723335338,-0.004288605312641278,-3.14466487585
-0.18679878048780485,-0.0035381098723335338,-0.00434401774201665,-3.18529662152
-0.18488414634146338,-0.0030579470841202504,-0.004399926208271139,-3.22629209144
-0.18296951219512192,-0.0030579470841202504,-0.00445565313789574,-3.26715444772
-0.18105487804878045,-0.002528270500183767,-0.004511849512335657,-3.30836102934
-0.179140243902439,-0.002528270500183767,-0.0045678303880408114,-3.34940959425
-0.17722560975609752,-0.002528270500183767,-0.00462424464642511,-3.39077594156
-0.17531097560975606,-0.0019450664766190056,-0.004680409249018595,-3.43195922614
-0.1733963414634146,-0.0019450664766190056,-0.004736947959695087,-3.4734168294
-0.17148170731707313,-0.0013041642884410742,-0.004793197560007663,-3.51466243945
-0.16956707317073166,-0.0013041642884410742,-0.004849748218920833,-3.55612880388
-0.1676524390243902,-0.0013041642884410742,-0.004905955377618185,-3.59734329317
-0.16573780487804873,-0.0006010122460950497,-0.0049623411326261265,-3.63868874008
-0.16382317073170727,-0.0006010122460950497,-0.0050210870201108605,-3.68176477891
-0.1619085365853658,0.00016932917860251021,-0.005104526289756505,-3.74294749949
-0.15999390243902434,0.00016932917860251021,-0.00519083515562341,-3.80623438163
-0.15807926829268287,0.00016932917860251021,-0.005279179066443644,-3.87101348185
-0.1561646341463414,0.0010120085729423594,-0.0053686149453161585,-3.93659327911
-0.15424999999999994,0.0010120085729423594,-0.0054588325150338795,-4.00274625939
-0.15233536585365848,0.0019328688528080298,-0.005549251862455429,-4.06904719529
-0.150420731707317,0.0019328688528080298,-0.005639796856983295,-4.13544026325
-0.14850609756097555,0.0019328688528080298,-0.005730054949884794,-4.20162295758
-0.14659146341463408,0.0029379251242149843,-0.00582006390229666,-4.26762296703
-0.14467682926829262,0.0029379251242149843,-0.005909491608262002,-4.33319677142
-0.14276219512195115,0.00403395929938193,-0.005998419780855507,-4.39840428772
-0.1408475609756097,0.00403395929938193,-0.00608654938752326,-4.46302624717
-0.13893292682926822,0.00403395929938193,-0.006173991264891534,-4.52714392189
-0.13701829268292676,0.005228098359708303,-0.006260456311010888,-4.59054532484
-0.1351036585365853,0.005228098359708303,-0.006346047398421161,-4.65330588839
-0.13318902439024383,0.0065281524515351476,-0.006430469942510199,-4.71520960528
-0.13127439024390236,0.0065281524515351476,-0.0065138305916519436,-4.77633467655
-0.1293597560975609,0.0065281524515351476,-0.006595826803393882,-4.83645925977
-0.1274451219512195,0.007942618125572926,-0.006676550840062977,-4.89565100726
-0.12553048780487802,0.007942618125572926,-0.006755687518187601,-4.95367880743
-0.12361585365853656,0.009480555194246941,-0.006833330145807662,-5.01061107938
-0.12170121951219509,0.009480555194246941,-0.006909153000768485,-5.06620898392
-0.11978658536585363,0.009480555194246941,-0.006983226353021879,-5.12052404723
-0.11787195121951216,0.011152156140249989,-0.007055213427179016,-5.17330932522
-0.1159573170731707,0.011152156140249989,-0.007125191889376286,-5.2246217674
-0.11404268292682923,0.01296810935755816,-0.007192819396080928,-5.27421034678
-0.11212804878048777,-0.02425451753430511,-0.007258145212144932,-5.32211118733
-0.1102134146341463,-0.02425451753430511,-0.007320822797600579,-5.36807018498
-0.10829878048780484,0.014940455220863218,-0.007380908912889757,-5.41212895992
-0.10638414634146337,0.014940455220863218,-0.007438058818905422,-5.45403472858
-0.1044695121951219,0.01708201487034053,-0.007492308308738844,-5.49381373662
-0.10255487804878044,-0.056201916287913135,-0.007543321452526079,-5.53121965994
-0.10064024390243897,-0.056201916287913135,-0.00759112940736614,-5.56627534481
-0.09872560975609751,0.019407012611646502,-0.007635407497117326,-5.59874271904
-0.09681097560975604,0.019407012611646502,-0.007676179524411855,-5.62863923616
-0.09489634146341458,0.021931075169086864,-0.007713132241215774,-5.65573520376
-0.09298170731707311,-0.040024878594896805,-0.007746265223764269,-5.68003031111
-0.09106707317073165,-0.040024878594896805,-0.007775294002363416,-5.70131596782
-0.08915243902439018,0.024671150172233015,-0.0078002275651968146,-5.71959876457
-0.08723780487804872,0.024671150172233015,-0.007820800013992298,-5.73468372866
-0.08532317073170725,0.027646199803632,-0.007837009645371595,-5.74656961107
-0.08340853658536579,0.02428822292697707,-0.007848295371208458,-5.75484498804
-0.08149390243902432,0.02428822292697707,-0.007854668952180023,-5.75951848321
-0.07957926829268286,0.03087668648805952,-0.007855797425362472,-5.76034594802
-0.0776646341463414,0.03087668648805952,-0.007851771635305597,-5.75739399519
-0.07574999999999993,0.03087668648805952,-0.007842351178905723,-5.75048634662
-0.07383536585365846,0.03438571746736361,-0.007827618547214803,-5.73968348974
-0.071920731707317,0.03438571746736361,-0.0078074110368688875,-5.7248661206
-0.07000609756097553,0.038198467215251435,-0.007781761277376866,-5.70605816513
-0.06809146341463407,0.038198467215251435,-0.007750289695640225,-5.68298129737
-0.0661768292682926,0.038198467215251435,-0.007713234976696548,-5.65581053563
-0.06426219512195114,0.04234307353792486,-0.007670856034015196,-5.62473573093
-0.06234756097560967,0.04234307353792486,-0.0076234584673796,-5.58998096752
-0.06043292682926826,0.046850765992576975,-0.007572315121542753,-5.55247957218
-0.0585182926829268,0.046850765992576975,-0.007519326222508917,-5.51362490558
-0.05660365853658533,0.046850765992576975,-0.007455292879570083,-5.46667178452
-0.05468902439024387,0.05175647037420156,-0.0073812192515620295,-5.41235651901
-0.0527743902439024,0.05175647037420156,-0.00730461700391607,-5.3561871166
-0.05085975609756094,0.057098799453415394,-0.007224513657110944,-5.29745049647
-0.04894512195121947,0.057098799453415394,-0.007140933379051509,-5.23616437999
-0.04703048780487801,0.057098799453415394,-0.007053197724969502,-5.17183129041
-0.04511585365853654,0.06292244649570877,-0.006960843695016982,-5.10411172823
-0.04320121951219508,0.06292244649570877,-0.006864071447732422,-5.0331524618
-0.04128658536585361,0.06927425359748984,-0.006762887719153015,-4.95895843039
-0.03937195121951215,0.06927425359748984,-0.006657652408005066,-4.88179353352
-0.03745731707317068,0.06927425359748984,-0.006548354523324247,-4.80164971195
-0.03554268292682922,0.07621559245840248,-0.0064354067419696,-4.71882956532
-0.03362804878048775,0.07621559245840248,-0.006318762144790289,-4.63329868967
-0.031713414634146286,0.08379740530893635,-0.006198893429892923,-4.54540369585
-0.02979878048780482,0.08379740530893635,-0.006075722357770532,-4.45508721392
-0.027884146341463356,0.08379740530893635,-0.005949749820384433,-4.36271652817
-0.02596951219512189,0.09212123849658096,-0.005820856818361278,-4.26820438106
-0.024054878048780426,0.09212123849658096,-0.005689575898456278,-4.17194126809
-0.02214024390243896,0.10120912877913858,-0.005555744381280594,-4.07380790289
-0.020225609756097496,0.10120912877913858,-0.005419886881565282,-3.97418896472
-0.01831097560975603,0.10120912877913858,-0.005281804862882972,-3.87293887466
-0.016396341463414565,0.11129115316140262,-0.005142040718325888,-3.77045534814
-0.0144817073170731,0.11129115316140262,-0.005000378951641333,-3.66658037027
-0.012567073170731635,0.12218664981281094,-0.0048573384999464715,-3.56169445714
-0.01065243902439017,0.12218664981281094,-0.004712674578775209,-3.45561811797
-0.008737804878048705,0.12218664981281094,-0.00456682705746457,-3.34867389157
-0.00682317073170724,0.13477068917372018,-0.0044196672173531775,-3.24076739363
-0.004908536585365775,0.13477068917372018,-0.004319681536943554,-3.16745184362
-0.0029939024390243096,0.14749804506388473,-0.004221431317301286,-3.09540883844
-0.0010792682926828445,0.14749804506388473,-0.004119594194259747,-3.02073569868
0.0008353658536586206,0.1583420533779832,-0.004014014602695767,-2.94331835458
0.0027500000000000857,0.16473177857907584,-0.0039049773338806597,-2.86336563233
0.004664634146341551,0.17006011771091806,-0.003792371373325032,-2.78079612939
0.006579268292683016,0.1744511042887333,-0.0036764365702639103,-2.69578571773
0.008493902439024481,0.17829177429953838,-0.0035569929918630554,-2.60820245971
0.01040853658536589,0.18045062777984994,-0.003434256245099797,-2.51820445141
0.012323170731707356,0.18319839199904264,-0.0033080260564833366,-2.42564484019
0.014237804878048821,0.18535976419630765,-0.003178482671206208,-2.33065579273
0.016152439024390286,0.18707120631020563,-0.0030453753588390482,-2.23305345831
0.01806707317073175,0.1882248396449374,-0.002908859534817435,-2.13295179693
0.019981707317073216,0.18877333612061012,-0.002768635499430284,-2.03013105063
0.02189634146341468,0.18930054920618725,-0.0026248415774203023,-1.92469264748
0.023810975609756146,0.18926003793026716,-0.0024771422817811673,-1.81639058811
0.02572560975609761,0.18897354746088238,-0.0023257562371080944,-1.7053851813
0.027640243902439077,0.18808939946535594,-0.002170326468956121,-1.59141467179
0.029554878048780542,0.18701438800146858,-0.002011416451602125,-1.47489223301
0.03146951219512201,0.18530979982457343,-0.0018526400289801508,-1.35846775397
0.03338414634146347,0.18403269902778982,-0.0016990663555721327,-1.24585824542
0.03529878048780494,0.1819282621444232,-0.0015505475680198237,-1.136955285
0.0372134146341464,0.17913880253616093,-0.0014072431527540348,-1.03187581781
0.03912804878048787,0.17626882633143814,-0.0012684819614257141,-0.930127717276
0.04104268292682933,0.17266440242296793,-0.0011340971844740033,-0.831588668536
0.0429573170731708,0.16902046962514944,-0.0010012085419779189,-0.734146676095
0.04487195121951226,0.16459086872273448,-0.000869664439977334,-0.63769058209
0.04678658536585373,0.16154384954455697,-0.0007398266935297891,-0.542485691211
0.04870121951219519,0.15685661049631758,-0.0006067847204792838,-0.444931267531
0.05061585365853666,0.15131044505652036,-0.00047282794034862096,-0.346706051954
0.05253048780487812,0.1458295647247262,-0.00034460710841644946,-0.252686780621
0.05444512195121959,0.13943243979017914,-0.00022800474472305543,-0.167186873118
0.05635975609756105,0.13342470939033413,-0.00012464867410558729,-0.091399949099
0.05827439024390252,0.12587194647422933,-2.6526372420306287e-05,-0.0194507411041
0.060189024390243984,0.11906798156632827,6.316727804416029e-05,0.0463180698823
0.06210365853658545,0.11061068659144555,0.00013644514999239696,0.100049838906
0.06401829268292691,0.10298781512266103,0.00019600349958439053,0.143721624107
0.06593292682926838,0.09360319958929555,0.00024611823507334705,0.180468780109
0.06784756097560984,0.08515509627846372,0.00028478681707524127,0.208822923882
0.06976219512195131,0.07483987718492495,0.0003177433317177183,0.232988634287
0.07167682926829277,0.06553919920601962,0.0003448813834551295,0.252887895673
0.07359146341463424,0.0542654675930132,0.0003677029112409573,0.269622020548
0.0755060975609757,0.0441120958019088,0.00038717824952114557,0.283902516833
0.07742073170731717,0.03188491906346608,0.00040405750154140306,0.296279405609
0.07933536585365863,0.020843460655796942,0.0004188681068051531,0.30713943743
0.08125000000000004,0.007630406907404211,0.00043212048283113567,0.316856881301
0.08316463414634151,-0.004286960619745642,0.0004442154643540733,0.3257256535
0.08507926829268297,-0.01846702434371609,0.00045522311327556844,0.333797127652
0.08699390243902444,-0.031300751560662574,0.0004656214543385331,0.341421820419
0.0889085365853659,-0.04648275504191666,0.0004755907043117691,0.348731877639
0.09082317073170737,-0.06021141665894998,0.00048528680240787547,0.355841643377
0.09273780487804884,-0.07636864167010678,0.0004947303788094408,0.362766244931
0.0946524390243903,-0.09103459989730038,0.0005041860895070715,0.369699744085
0.09656707317073177,-0.10819476059642288,0.0005139738859777663,0.376876748619
0.09848170731707323,-0.12377122226243834,0.0005237665397754276,0.384057314839
0.1003963414634147,-0.14190808640296773,0.0005338112152243301,0.391422678581
0.1023109756097561,-0.15897391378662643,0.000544060573020093,0.398938127803
0.10422560975609763,-0.17754314020942533,0.0005545421308334487,0.406623840126
0.10614024390243915,-0.19554221803460697,0.0005652901760806698,0.414504957158
0.10805487804878056,-0.2150668731665395,0.0005762742503816855,0.422559144972
0.10996951219512197,-0.23399439411979878,0.0005875335806892638,0.430815167143
0.11188414634146349,-0.2548736300530757,0.0005990837762895996,0.439284469344
0.113798780487805,-0.2742093054486548,0.000610867549986669,0.447925045137
0.11571341463414642,-0.29605988718642356,0.0006228429088379913,0.456706102756
0.11762804878048783,-0.3162718978000769,0.0006350603076150971,0.465664638692
0.11954268292682935,-0.3389656948200868,0.0006475075576224275,0.474791715456
0.12145731707317087,-0.36006430393227684,0.0006602165680491448,0.484110730796
0.12337195121951228,-0.3835963204551162,0.0006731539454750391,0.493597198636
0.1252865853658537,-0.405496487423069,0.0006863356868152586,0.503262848882
0.1272012195121952,-0.42975262933071057,0.0006996847314903774,0.513051176055
0.12911585365853673,-0.45245589111629936,0.0007133482719661019,0.523070110576
0.13103048780487814,-0.47740649986686073,0.0007272293006809993,0.533248520632
0.13294512195121955,-0.5007900277687579,0.0007414234594663151,0.5436565366
0.13485975609756107,-0.5262792434227754,0.0007558849087820766,0.554260546156
0.1367743902439026,-0.5503136260672481,0.00077068227684295,0.565110871659
0.138689024390244,-0.5763152652138652,0.0007857563827398311,0.576164118086
0.1406036585365854,-0.6009126374117838,0.0008011540244442458,0.587454600541
0.14251829268292693,-0.6272814536676649,0.0008168144797653766,0.59893779384
0.14443292682926845,-0.6523579143037614,0.0008327638031545405,0.610632802683
0.14634756097560986,-0.6789564864094084,0.0008489234074166,0.622482002184
0.14826219512195127,-0.7043358840908972,0.0008652986733514214,0.634489337871
0.15017682926829268,-0.7309574707720908,0.0008818003669118955,0.646589377942
0.1520914634146342,-0.7565020517364337,0.0008983980790428503,0.658759824638
0.15400609756097572,-0.7829601165464347,0.000914989273818786,0.670925492415
0.15592073170731713,-0.8002103101385544,0.0009315145763408774,0.683042844005
0.15783536585365854,-0.8258568449323065,0.0009478602109618613,0.69502845222
0.15975000000000006,-0.8515406582349863,0.0009639379071435048,0.706817591761
0.16166463414634158,-0.8767927631111933,0.000979630997710909,0.718324715197
0.163579268292683,-0.9018092410920894,0.0009948560188336886,0.729488621798
0.1654939024390244,-0.9264379178752329,0.001009520819060893,0.740241740545
0.16740853658536592,-0.9505378331165907,0.0010235235383850622,0.750509381518
0.16932317073170744,-0.9742608657597,0.0010367657127760188,0.760219344933
0.17123780487804885,-0.9971405276716885,0.0010491489405593235,0.769299476729
0.17315243902439026,-1.012124216942108,0.00106058738591401,0.777686836889
0.17506707317073178,-1.0342114708443413,0.001070985212594978,0.78531115248
0.1769817073170733,-1.0550163281672456,0.00108024931861869,0.792104155495
0.1788963414634147,-1.075550273621604,0.001088279409921849,0.797992304259
0.18081097560975612,-1.0944660569840725,0.0010950052263881663,0.802924079804
0.18272560975609764,-1.1131183894929826,0.001100308014361881,0.806812404765
0.18464024390243916,-1.1298164575863392,0.001104033818510611,0.809544389778
0.18655487804878057,-1.1406189888039748,0.0011061195134307656,0.811073747478
0.18846951219512198,-1.1557061540176148,0.001106511801704851,0.811361396974
0.1903841463414635,-1.1696633245643466,0.001105142024914747,0.81035699376
0.19229878048780502,-1.1821537291579396,0.0011019785185578657,0.808037319507
0.19421341463414643,-1.1934055252801903,0.0010969135866421278,0.804323404998
0.19612804878048784,-1.203037055153891,0.0010899329929608917,0.799204811385
0.19804268292682936,-1.2113410148799115,0.001081025344497624,0.792673184619
0.19995731707317088,-1.215979905226149,0.0010701334627720978,0.784686597979
0.2018719512195123,-1.22152698733885,0.001057261329872535,0.775247971373
0.2037865853658537,-1.2256598003425505,0.0010423904052502485,0.764343709749
0.20570121951219522,-1.2279885445345406,0.0010254160318918036,0.751897072253
0.20761585365853674,-1.2288486138928136,0.001006317655400775,0.737892987158
0.20953048780487815,-1.2284351851946784,0.000985147742221216,0.722369926035
0.21144512195121956,-1.226331396986457,0.0009618755222489142,0.705305326382
0.21335975609756108,-1.2227466325860339,0.0009365265302481177,0.686717911833
0.2152743902439026,-1.2173367009904104,0.0009090811455901415,0.666593295356
0.217189024390244,-1.210469842887024,0.000879563255285127,0.644948992352
0.21910365853658542,-1.20492759476486,0.0008479633198242643,0.621778007876
0.22101829268292683,-1.1951956767515979,0.0008143018860486824,0.597095408115
0.22293292682926835,-1.1840721134450936,0.0007785776861470104,0.570900263433
0.22484756097560987,-1.1712616698211573,0.0007408063744235505,0.543204052513
0.22676219512195128,-1.157135299108058,0.0007009953413377645,0.514012194487
0.2286768292682927,-1.146845032405495,0.0006591546122639907,0.483332040566
0.2305914634146342,-1.1302016385236482,0.0006153015916976299,0.451176352779
0.23250609756097573,-1.112365675171854,0.0005694471445741315,0.417553097954
0.23442073170731714,-1.0930882643528914,0.000521553681834764,0.382434713519
0.23633536585365855,-1.0727267638576252,0.0004714375771120904,0.345686553512
0.23825000000000007,-1.0513761073148273,0.0004192525790479645,0.307421355739
0.2401646341463416,-1.02849156961728,0.00036498459830578626,0.267628789046
0.242079268292683,-1.012787813511131,0.00030800789186244176,0.225850020791
0.2439939024390244,-0.9885091979496404,0.0002491785502710155,0.182712788361
0.24590853658536593,-0.9631673533763817,0.00017890125755580725,0.131181225566
0.24782317073170745,-0.937020394082724,0.00011442669149886021,0.0839045730218
0.24973780487804886,-0.9102773465762436,3.429093400994598e-05,0.0251441874176
0.2516524390243903,-0.8827341087945196,-6.425968808383922e-05,-0.0471190910142
0.2535670731707318,-0.8549164160374192,-0.00016043329728384386,-0.117639399783
0.2554817073170733,-0.8359860391564755,-0.0002561013072134664,-0.187788972578
0.2573963414634147,-0.806958851998463,-0.00035166124230474703,-0.257859298363
0.25931097560975613,-0.7781198191292509,-0.00044339313807030377,-0.325122674118
0.26122560975609765,-0.7483442857569002,-0.0005324802105227269,-0.390446705408
0.2631402439024392,-0.7191114086868751,-0.0006190817918529635,-0.453948224235
0.2650548780487806,-0.6889851125654459,-0.0007031245951050137,-0.515573492169
0.266969512195122,-0.6597729001617825,-0.0007846688255647208,-0.575366655368
0.2688841463414635,-0.6292149267598395,-0.0008626204946550371,-0.632525535221
0.27079878048780504,-0.6011012225920289,-0.0009404798530985917,-0.689616727323
0.27271341463414644,-0.5712382293565974,-0.0010115970112845297,-0.741764130293
0.27462804878048785,-0.5441299509076697,-0.001083141033144428,-0.794224535534
0.2765426829268294,-0.5152596727555668,-0.0011506913288415234,-0.843756499132
0.2784573170731709,-0.48958936336377873,-0.001215356293530062,-0.891172763472
0.2803719512195123,-0.46279803050830265,-0.0012773015679734554,-0.936594786383
0.2822865853658537,-0.43978950821568563,-0.0013365374731749494,-0.980030135849
0.28420121951219524,-0.4165439616967411,-0.0013931088873326736,-1.02151171928
0.28611585365853676,-0.39738314712238454,-0.0014470749558717533,-1.06108290568
0.28803048780487817,-0.3784357146329078,-0.0014985087688618162,-1.09879728911
0.2899451219512196,-0.36292041779829654,-0.0015474858179596472,-1.13471022462
0.291859756097561,-0.34779847447112355,-0.0015940882636798243,-1.16888195727
0.2937743902439025,-0.3354178462720295,-0.001638399267477247,-1.20137346607
0.295689024390244,-0.3231969683969521,-0.0016805061669897669,-1.23224879226
0.29760365853658544,-0.3130652538119891,-0.0017204986290274738,-1.26157368497
0.29951829268292685,-0.3030970048185922,-0.0017584626213467108,-1.28941118096
0.30143292682926837,-0.29479495800901545,-0.0017944873218317362,-1.31582667085
0.3033475609756099,-0.2866457636619364,-0.001828658449759669,-1.3408830092
0.3052621951219513,-0.27977385280697603,-0.0018610618895331193,-1.36464317165
0.3071768292682927,-0.2729616835844605,-0.0018917792846062209,-1.38716702412
0.3090914634146342,-0.2670782280284201,-0.0019208931532381738,-1.40851507399
0.31100609756097575,-0.26135718547868214,-0.0019484818979475915,-1.42874481073
0.31292073170731716,-0.25621541316589846,-0.0019746222480687284,-1.44791249693
0.31483536585365857,-0.25120210276983373,-0.001999386755320926,-1.4660713319
0.3167500000000001,-0.2466552130922548,-0.002022846705584168,-1.48327358676
0.3186646341463416,-0.24206018483984276,-0.002045069932063707,-1.49956900092
0.320579268292683,-0.23803800055782812,-0.002066121923422849,-1.51500559463
0.3224939024390244,-0.23380899254210777,-0.0020860641818971565,-1.52962846505
0.32440853658536595,-0.23007079953704487,-0.002104956349019209,-1.54348134496
0.32632317073170747,-0.22608748407084978,-0.002122855325508465,-1.55660595741
0.3282378048780489,-0.22253785261558928,-0.0021398159308049455,-1.56904249933
0.3301524390243903,-0.21872333008025263,-0.00215589008761552,-1.58082904359
0.3320670731707318,-0.21530526506832606,-0.0021711277922648224,-1.59200225052
0.33398170731707333,-0.2115977877562385,-0.0021855765424702404,-1.60259694832
0.33589634146341474,-0.20825723804641508,-0.002199281693722763,-1.61264639438
0.33781097560975615,-0.20460588855609824,-0.00221228568496462,-1.6221817075
0.33972560975609767,-0.20129766396994422,-0.0022246283063386066,-1.63123206422
0.3416402439024392,-0.1976531998633046,-0.0022363466036831384,-1.63982462879
0.3435548780487806,-0.19433507867317731,-0.0022474754349784284,-1.64798496119
0.345469512195122,-0.190652033182735,-0.0022580474729512905,-1.65573701904
0.34738414634146353,-0.18728011785966012,-0.0022680935778621645,-1.66310343095
0.34929878048780505,-0.1834969362333335,-0.002277642772479903,-1.67010547817
0.35121341463414646,-0.18000966453195463,-0.0022867224264228056,-1.67676322976
0.35312804878048787,-0.1760493285009291,-0.0022953582406525373,-1.68309553122
0.3550426829268294,-0.17237142615650689,-0.0023035744222005684,-1.68912013261
0.3569573170731709,-0.16813433543654221,-0.002311393719926274,-1.69485371477
0.3588719512195123,-0.16417182074424208,-0.0023188375119892585,-1.70031195346
0.36078658536585373,-0.15954579796611615,-0.0023259258807477013,-1.70550957428
0.36270121951219514,-0.15519671506733734,-0.0023326777122591492,-1.71046042563
0.36461585365853666,-0.15199331352467957,-0.0023391107575684218,-1.71517752365
0.3665304878048782,-0.1466649724085627,-0.002345241668342969,-1.71967307835
0.3684451219512196,-0.1416424906659275,-0.002351086106165544,-1.72395857375
0.370359756097561,-0.13582566924932749,-0.0023566587842247058,-1.72804479845
0.3722743902439025,-0.13002894828370457,-0.0023619735336486824,-1.73194189427
0.37418902439024404,-0.12348328455688369,-0.0023670433325400724,-1.73565937754
0.37610365853658545,-0.11697297439907554,-0.0023718804191825414,-1.73920622211
0.37801829268292686,-0.10964756782575427,-0.0023764962982187094,-1.74259086388
0.3799329268292684,-0.10238364969188075,-0.002380901815425759,-1.74582125563
0.3818475609756099,-0.09717076555775653,-0.0023851071754035567,-1.74890487999
0.3837621951219513,-0.08876940946457874,-0.0023891220491898853,-1.75184882835
0.3856768292682927,-0.08050808504241444,-0.002392955550708104,-1.75465978359
0.38759146341463424,-0.07135260959397198,-0.0023966163125110377,-1.75734407562
0.38950609756097576,-0.06241716090455348,-0.002400112487267485,-1.75990768247
0.39142073170731717,-0.05261023243420694,-0.00240345184308987,-1.76235630019
0.3933353658536586,-0.04311414873688591,-0.00240664171184729,-1.76469530495
0.3952500000000001,-0.03646262740353985,-0.0024096890644593563,-1.76692980825
0.3971646341463416,-0.026027423855498708,-0.002412600509464235,-1.76906465587
0.39907926829268303,-0.016041198561343988,-0.002415382355533947,-1.77110447371
0.40099390243902444,-0.0053693213346268105,-0.002418040560987534,-1.77305363077
0.40290853658536596,0.004744804059725931,-0.0024205808054027183,-1.77491629166
0.4048231707317075,0.01541873412767299,-0.0024230084739597997,-1.77669640512
0.4067378048780489,0.025424507664502133,-0.0024253287010550816,-1.778397736
0.4086524390243903,0.03220355048296843,-0.0024275463243281204,-1.78002383155
0.4105670731707318,0.042470473663909464,-0.002429665931998246,-1.78157805613
0.41248170731707334,0.051924194315099,-0.002431691849145017,-1.78306358115
0.41439634146341475,0.0615485635425657,-0.0024336280107274287,-1.78448329196
0.41631097560975616,0.07019875213524615,-0.0024354780350775746,-1.78583984174
0.4182256097560977,0.07652939763408317,-0.0024372464551956634,-1.78713655436
0.4201402439024392,0.08484820572322749,-0.0024389222752350627,-1.788365367
0.4220548780487806,0.09421216136632962,-0.0024404705588941446,-1.78950066225
0.423969512195122,0.0999932597203404,-0.002441896902806028,-1.7905465439
0.42588414634146354,0.105001138536441,-0.002443211663276557,-1.79151060582
0.42779878048780506,0.10934304069534481,-0.0024444256841327193,-1.79240079936
0.4297134146341465,0.11301037456741345,-0.0024455491748566842,-1.79322461073
0.4316280487804879,0.11602882866739261,-0.002446591762450043,-1.79398909903
0.4335426829268293,0.1184361660190796,-0.002447559781100986,-1.79469890887
0.4354573170731708,0.12027432684565866,-0.002448428571864978,-1.79533595882
0.43737195121951233,0.12158160362099597,-0.0024492098219391334,-1.79590881864
0.43928658536585374,0.12240276697429567,-0.002449916253814299,-1.79642681723
0.44120121951219515,0.1227645506263084,-0.002450559119030685,-1.7968982049
0.4431158536585367,0.12273703999501767,-0.00245114781289869,-1.79732987086
0.4450304878048782,0.12233886959657887,-0.0024516900744960346,-1.79772748987
0.4469451219512196,0.12160132277419367,-0.0024521922476936913,-1.79809571364
0.448859756097561,0.12056927117852385,-0.0024526595188340294,-1.79843834511
0.45077439024390253,0.1192785807487698,-0.0024530961057359557,-1.79875847704
0.45268902439024405,0.11776239842578302,-0.0024535054516096255,-1.7990586342
0.45460365853658546,0.11605125272679732,-0.00245389035697409,-1.7993408701
0.4565182926829269,0.11417094978986167,-0.002454253095741554,-1.79960685211
0.4584329268292684,0.11214889395069462,-0.002454595505049024,-1.79985792733
0.4603475609756099,0.11000620159952249,-0.002454919095682912,-1.80009520356
0.4622621951219513,0.10776647654046546,-0.0024552250861324177,-1.80031957427
0.46417682926829273,0.10544658493006386,-0.002455514477160572,-1.80053177328
0.46609146341463426,0.10306651392349647,-0.002455788089198859,-1.80073240218
0.4680060975609758,0.10063867636108403,-0.002456046606888002,-1.80092196299
0.4699207317073172,0.0981795246113307,-0.0024562905812600022,-1.80110085976
0.4718353658536586,0.09569897316206176,-0.002456520462386832,-1.80126942251
0.4737500000000001,0.09320960963351739,-0.002456736687302807,-1.8014279717
0.47566463414634164,0.09071905371433481,-0.0024569395545784886,-1.80157672626
0.47757926829268305,0.08823718911137308,-0.0024571294869422254,-1.80171599616
0.47949390243902446,0.08576983729800738,-0.0024573055838818534,-1.80184512109
0.481408536585366,0.08332415742146812,-0.002457464062308006,-1.80196132706
0.4833231707317075,0.08090445486197909,-0.002457601974837046,-1.80206245287
0.4852378048780489,0.07851612664829057,-0.0024577191436331285,-1.80214836812
0.4871524390243903,0.07616228954478735,-0.00245781575351461,-1.80221920833
0.48906707317073184,0.07384662088754418,-0.0024578923688102655,-1.8022753873
0.49098170731707336,0.07157116576043271,-0.002457949481800806,-1.802317266
0.49289634146341477,0.06933849853366496,-0.002457987202829008,-1.80234492534
0.4948109756097562,0.06715000131547914,-0.0024580045766545446,-1.80235766488
0.4967256097560977,0.06500716598933423,-0.002458000141204933,-1.80235441254
0.4986402439024392,0.06291063653126458,-0.0024579744526126795,-1.80233557611
0.5005548780487806,0.06086118399136459,-0.002457928206415046,-1.8023016656
0.502469512195122,0.058858968510948316,-0.0024578620033535144,-1.80225312151
0.5043841463414634,0.056904112927746074,-0.0024577763643889175,-1.80219032584
0.506298780487805,0.05499635819916658,-0.002457671805763436,-1.80211365713
