x_m,y_m,z_m,Ux_ms,Uy_ms,Uz_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.41946242379385706,0.0009448968563891905,-5.3365781984777327e-20,-5.306814115362857,-0.06315838550210476,-2.910608998983896e-20,-84.60131155606189,12.092604773487142,22381.885437992376,0.0015355911491695049
0.4194625666136191,0.002942501936052381,-2.3449472258890483e-20,-3.9823558259904774,-0.3007945165824762,-3.0560023184657137e-22,-85.95018420696191,24.19513318204286,4138.827386141905,0.00597855485798381
0.4194626996784666,0.004803664213617334,3.641487174630268e-20,-2.6266262957693325,-0.5416110371242,-7.560263228265798e-22,-87.07868883527999,30.966136277326665,3378.3972200919993,0.009179248910637334
0.41946283169472226,0.006650164801195001,-1.2498257168823888e-19,-1.1493118090182224,-0.7943952967907777,1.4017636363724998e-21,-87.99286507478888,36.35037791352222,3256.1880465844447,0.01116317507676111
0.41946297333846677,0.008631321898096001,-4.6373130523426674e-20,0.6111073238637599,-1.0827272302234001,-7.365940335026665e-22,-88.80302460536001,41.28071429382,3342.307453669334,0.01234824512419333
0.4195649293488572,0.01050579110527857,-1.2010710868331428e-19,2.4901871768692856,-1.3813996877714287,-1.78387918888645e-21,-89.19584565845,45.25521364449999,3537.6660786985713,0.012791420628064284
0.41935358352923074,0.012332902580653848,-9.957132127548312e-21,4.467366285534615,-1.6785725157638465,3.599703989384154e-21,-90.12871600776923,48.398593279546155,3787.451399550769,0.01272725295966923
0.41946336814733326,0.014153473408274999,-9.323300828427667e-20,6.783093874308334,-2.0245042079791666,-3.45332362315825e-21,-90.17573075895832,50.935915835608334,4091.9772362749995,0.011404089299824999
0.41946349933341676,0.01598836206455,-7.647438847602499e-20,9.510162260214999,-2.4129597983099997,1.3185397256524999e-21,-90.311241201275,52.28013522373334,4374.906146533333,0.010249917371265835
0.4194636376314167,0.01792272100325,-1.3754754150218331e-19,12.688753462291665,-2.8415931572783335,-4.436416411363332e-22,-90.29755714637501,51.71225974598334,4551.9049787358335,0.0093731074094625
0.4194637646354445,0.0196991124454,-2.277375989156e-19,15.766481207544444,-3.2293193318299998,-1.0892995903821334e-21,-90.21645326993333,49.23637932164445,4601.340818025556,0.008731135305357777
0.4194638979369167,0.021563583064916667,-1.1813489422945833e-19,18.986507750258333,-3.605748922196667,1.5451170876906665e-21,-90.18741708865834,44.73390320372499,4565.793897963334,0.008321405589556666
0.4194640372331111,0.023511908643777783,1.0127878863313333e-19,22.189569044955558,-3.9606772177077776,1.6386230967321112e-21,-90.30964968134445,38.7706657907,4487.220195149999,0.008031003168573334
0.41946416199411113,0.025256926683866667,-9.809143280534447e-20,24.907416196511114,-4.247920160262222,-1.7256840984693684e-21,-90.40680515985554,32.6124158857,4396.719016838888,0.007388490627908889
0.4194642917936667,0.02707242325171111,-1.690586111660889e-19,27.735218684044444,-4.516379488586667,6.066397689537776e-22,-90.3042130439889,25.114687045933334,4228.515858750001,0.0059313886792
0.4194644268358889,0.02896124486344445,-1.624196007703333e-19,30.57867881646667,-4.752382218085555,-6.4079386508624446e-21,-90.21007031563333,16.573812825355553,3847.8847261411115,0.004288668230864445
0.41946456733233334,0.030926353001533333,5.610925405565557e-20,33.07805725777778,-4.928503392195555,1.1965541670368443e-20,-90.14273138455556,8.76965502712889,3094.3741248855563,0.002803959993647778
0.41946471350311115,0.03297082875785556,-9.327359401082224e-20,34.796913364000005,-5.01676310812,-4.095886100244778e-21,-90.11077685026666,4.034627895398888,2100.797813758889,0.0019017811549499998
0.4194648396705,0.03473552017046667,5.827437110971665e-20,35.68379848481667,-5.036811063078334,-4.072999366641667e-21,-90.11997101148334,2.3583830827833334,1472.716373835,0.0015989110832516668
0.4194649703576666,0.03656342567058888,2.936344576043889e-19,36.31369630291111,-5.030352092408888,-2.3609105749348875e-21,-90.17661266918887,1.6488495484855556,1139.6645862244445,0.0014429656254244445
0.4194651051318334,0.03844849773085,-1.6178332580511664e-19,36.821951345033334,-5.007936578221666,1.0819935357126674e-21,-90.28060988143334,1.1922483745616665,932.227648874,0.001277353060455
0.4194652447335556,0.040401096106344445,4.9445087355477786e-20,37.18844040738889,-4.965697097794445,7.054054215965667e-21,-90.44161386044443,0.852683271374,780.572946738889,0.0010885130722416666
0.4194653887018333,0.04241476072998334,2.8890754532750003e-19,37.412482663,-4.9041331430533335,1.0357729231996665e-21,-90.65356853355,0.589592247589,653.2286109008334,0.0009011242816828333
0.41946550747416667,0.044076017402233346,1.7139799863666647e-20,37.48649806943333,-4.841203710523334,-9.109775469438e-21,-90.86391086921667,0.4366894752408333,567.3575799861667,0.0007684740763505
0.41946562942333343,0.045781708612933326,7.428901320724668e-20,37.50471955921666,-4.771388637644999,3.220485395757834e-21,-91.10893443945001,0.3261991769695,494.663210274,0.0006585196992371666
0.41946575463416663,0.0475330228768,-9.251827177120001e-20,37.50508997946667,-4.6994703478933335,1.17049470231075e-20,-91.3882191565,0.25024265130900003,435.1567327283333,0.0005744687827375
0.419280528533125,0.0496745915334,3.69565050311251e-21,37.51809364693751,-4.61624073013875,-1.3993227848379998e-20,-92.03417563338749,0.19580528303162503,382.585275683375,0.00051124732715275
0.41947893193959995,0.05164803855872,-3.1256034463744e-19,37.52180609708,-4.538416611744,2.0957255211931996e-21,-92.11443520462,0.1675553463714,347.7151091928,0.0004817920087423999
0.4197498813402,0.05317063821712,-6.47340452476e-20,37.52226304634,-4.478533653607999,3.3707831413579973e-21,-92.04782227562,0.156225179101,328.7998916216,0.000475130193536
0.41946628987716666,0.055019411414683334,2.9340154846666622e-21,37.545996889933335,-4.412834178393333,-6.645835965500003e-22,-92.84647011381666,0.14956540878033334,312.58453524833334,0.00047850968771133336
