x_over_c,Cp_exp,Cp_pyfr,cfd_x_over_c,dy_m,dx_over_c,abs_error
-0.80454,-0.0132,-0.3595391278417731,-0.8049149598394122,0.005620842333883047,-0.00037495983941215894,0.3463391278417731
-0.74239,-0.0102,-1.3048673911261037,-0.7415259168261573,0.006047224160283804,0.000864083173842678,1.2946673911261037
-0.67907,-0.0091,0.32915498223234096,-0.6801754945800418,0.003858642652630806,-0.0011054945800418325,0.33825498223234096
-0.61762,-0.0062,0.5821666165696604,-0.6176768314270746,0.0,-5.6831427074688357e-05,0.5883666165696604
-0.55646,-0.0012,1.1685565318862496,-0.5572027393749782,0.0019119124626740813,-0.0007427393749782629,1.1697565318862497
-0.49366,0.006,-0.6388886052785094,-0.4943217904794784,0.0014745560474693775,-0.0006617904794783969,0.6448886052785094
-0.46311,0.0088,-0.5164048495054928,-0.46350757280985516,0.0066413539461791515,-0.0003975728098551401,0.5252048495054928
-0.4319,0.0135,-0.4799772258983301,-0.43069986360413687,0.0019157532369717956,0.0012001363958631384,0.4934772258983301
-0.40088,0.0189,0.027899920081850167,-0.4010425437064398,0.003569837659597397,-0.00016254370643981053,0.008999920081850167
-0.36953,0.0263,-0.5443302082286205,-0.3695519197554816,0.005382087081670761,-2.1919755481547565e-05,0.5706302082286205
-0.33927,0.0335,-0.09250621457288712,-0.33898740297272095,0.004134447779506445,0.00028259702727906344,0.12600621457288713
-0.30847,0.0426,-1.0008847853536669,-0.30966922640800476,0.001965039409697056,-0.0011992264080047388,1.0434847853536668
-0.27634,0.0538,-0.057133383225773784,-0.2754089200780505,0.003742067376151681,0.0009310799219494625,0.11093338322577379
-0.2462,0.066,-1.0065636164102967,-0.24636114637056988,0.0018254917813465,-0.00016114637056988124,1.0725636164102967
-0.21497,0.0811,0.22095886707272175,-0.2148411103657314,0.005289941560477018,0.000128889634268603,0.13985886707272174
-0.18383,0.0992,0.22151289937092955,-0.18350696634678615,0.0051386491395533085,0.0003230336532138445,0.12231289937092955
-0.15376,0.1191,-0.2513643216167003,-0.15418470970221929,0.0,-0.00042470970221927806,0.3704643216167003
-0.12212,0.1447,-0.2643840806245836,-0.12258297453324,0.0,-0.0004629745332399987,0.40908408062458357
-0.09025,0.1739,0.7592971349870578,-0.09091496467590332,0.003919101785868406,-0.0006649646759033234,0.5853971349870577
-0.04586,0.2257,-0.639858161800373,-0.04581353582796596,0.006302993278950453,4.6464172034035855e-05,0.865558161800373
-0.03151,0.2442,1.2473036995026698,-0.03146726992868242,0.004940642975270748,4.273007131758155e-05,1.0031036995026699
-0.01647,0.2649,1.3413719910579902,-0.0165075318710435,8.210142368625384e-06,-3.7531871043501586e-05,1.07647199105799
-0.00189,0.2868,0.9956984548454163,-0.002566890214525518,0.0016491933492943645,-0.0006768902145255181,0.7088984548454162
0.01228,0.3039,1.931874530742045,0.012602213592756362,5.110415218016977e-05,0.0003222135927563631,1.627974530742045
0.02711,0.3084,-0.15040258973560214,0.026782220672993434,0.006622699406959939,-0.00032777932700656445,0.4588025897356022
0.04168,0.2965,-0.31957422109989897,0.04153956348697345,0.004072048391712219,-0.00014043651302655252,0.616074221099899
0.05692,0.2586,-0.2283187089047105,0.05735458273972784,0.005286640295417826,0.0004345827397278443,0.4869187089047105
0.07094,0.1842,-0.06618968040801665,0.07108040597467195,0.007410747596141945,0.00014040597467195048,0.2503896804080167
0.08573,0.0728,-0.5412297582521116,0.08628339994521368,0.003994701084076497,0.0005533999452136812,0.6140297582521116
0.10021,-0.0623,-0.5795645315011819,0.10026693344116211,0.004202730975348467,5.693344116211585e-05,0.5172645315011819
0.11471,-0.1726,4.6790436814054175,0.1144300170597576,8.557180902679738e-05,-0.00027998294024240977,4.851643681405418
0.12876,-0.2504,6.462164669785399,0.12847523071936198,6.473260475793607e-05,-0.00028476928063803086,6.712564669785399
0.15859,-0.3869,-0.8013585767279465,0.15878994904813312,0.004252158508940375,0.00019994904813311343,0.4144585767279465
0.17271,-0.4647,0.04502164898992581,0.17282613331363314,0.004261202215311835,0.00011613331363313772,0.5097216489899258
0.18734,-0.5173,-0.3992802907709095,0.18750659766651337,0.0069158290238888614,0.00016659766651336283,0.1180197092290905
0.20189,-0.5604,8.509921316297792,0.20221258912767684,1.269442579021618e-05,0.0003225891276768533,9.070321316297791
0.21721,-0.5963,3.787573750187249,0.21702013909816742,0.0016780975080313114,-0.00018986090183256699,4.383873750187249
0.23077,-0.6202,6.533336511170555,0.2306454238437471,0.0013681124580588802,-0.00012457615625291463,7.153536511170555
0.24591,-0.641,-0.7082385327599433,0.24596225647699266,0.004518165363314553,5.225647699266811e-05,0.06723853275994329
0.26072,-0.6602,-0.5715630265789886,0.2601909140745799,0.007121699658877805,-0.0005290859254201141,0.0886369734210114
0.2747,-0.6786,-0.6442797657187622,0.2747662720226106,0.0041378992428000305,6.627202261061393e-05,0.03432023428123776
0.28942,-0.6915,-0.7044988147470407,0.2894517211686997,0.005459399213918172,3.1721168699705427e-05,0.012998814747040677
0.30461,-0.708,6.103929516657691,0.30487193947746644,0.001291245074501332,0.0002619394774664441,6.811929516657691
0.31883,-0.7221,4.859999153573903,0.3190878246511732,0.0015060908695702577,0.00025782465117318853,5.582099153573903
0.33324,-0.7372,6.454014002321381,0.33322299520174664,0.0010027155382386146,-1.7004798253339448e-05,7.191214002321381
0.34839,-0.7557,-0.19809198525056576,0.34873783588409424,0.007440749825046014,0.0003478358840942608,0.5576080147494342
0.36408,-0.7578,-0.38194547251736927,0.36381855607032776,0.007265264111086245,-0.00026144392967225594,0.37585452748263076
0.37742,-0.7796,-0.6955490622375301,0.3773301130249387,0.004054697958432885,-8.988697506129295e-05,0.08405093776246986
0.39194,-0.7905,-0.9670248883593517,0.3920417811189379,0.0037300327295104116,0.00010178111893788255,0.17652488835935176
0.40639,-0.8021,-0.0584865005694736,0.40626621672085356,0.0074891178297899486,-0.00012378327914641662,0.7436134994305265
0.42087,-0.8173,-0.7196388127422961,0.4207286806333633,0.004283653091803646,-0.0001413193666367496,0.0976611872577039
