x_m,x_over_c,y_m,y_wall_m,dy_m,pressure,Cp
-0.4059678018093109,-0.9665900043078831,0.004196655470877886,0.0,0.004196655470877886,101341.078125,-0.07866297971426665
-0.40590596199035645,-0.9664427666437059,0.006110942456871271,0.0,0.006110942456871271,101415.53125,0.022874093399585772
-0.4054242670536041,-0.9652958739371528,0.0,0.0,0.0,101356.890625,-0.0570983379532554
-0.4052541255950928,-0.9648907752264114,0.0025245011784136295,0.0,0.0025245011784136295,100635.7890625,-1.0405163217393723
-0.4042331278324127,-0.9624598281724113,0.0012622505892068148,0.0,0.0012622505892068148,101283.875,-0.15667498908883407
-0.404062956571579,-0.9620546585037595,0.0037867517676204443,0.0,0.0037867517676204443,101491.390625,0.12632897062261905
-0.4040011465549469,-0.9619074917974927,0.005701038520783186,0.0,0.005701038520783186,101367.453125,-0.04269349819985262
-0.40321213006973267,-0.9600288811184111,0.0,0.0,0.0,101242.671875,-0.2128666494878328
-0.4030419886112213,-0.9596237824076699,0.0025245011784136295,0.0,0.0025245011784136295,101210.84375,-0.2562729491589592
-0.40204980969429016,-0.9572614516530719,0.003987062256783247,0.0,0.003987062256783247,101451.8125,0.07235343941645153
-0.40202099084854126,-0.9571928353536697,0.0012622505892068148,0.0,0.0012622505892068148,101169.640625,-0.3124646095579579
-0.4019879698753357,-0.9571142139888945,0.005901349242776632,0.0,0.005901349242776632,101327.8671875,-0.09667968387329336
-0.4010288119316101,-0.9548305045990717,0.0027248116675764322,0.0,0.0027248116675764322,101663.859375,0.36153699014637625
-0.4009999930858612,-0.9547618882996696,0.0,0.0,0.0,101128.4375,-0.36865626995695666
-0.40003663301467896,-0.9524681738444737,0.004187372978776693,0.0,0.004187372978776693,101412.234375,0.018377908210284018
-0.40000781416893005,-0.9523995575450716,0.0014625610783696175,0.0,0.0014625610783696175,101672.421875,0.37321428627783293
-0.3999747931957245,-0.9523209361802965,0.006101659499108791,0.0,0.006101659499108791,101288.2734375,-0.15067652401400733
-0.3990156352519989,-0.9500372267904736,0.002925122156739235,0.0,0.002925122156739235,101341.0625,-0.07868428864881312
-0.39878788590431213,-0.9494949664388385,0.0,0.0,0.0,101796.171875,0.5419810478857472
-0.39802345633506775,-0.9476748960358756,0.004387683235108852,0.0,0.004387683235108852,101372.625,-0.03564024086497641
-0.397795706987381,-0.9471326356842404,0.0014625610783696175,0.0,0.0014625610783696175,101474.8671875,0.10379477233974414
-0.39729127287864685,-0.9459316020920163,0.006357252597808838,0.0,0.006357252597808838,101303.0078125,-0.13058219873670138
-0.39680352807044983,-0.9447703049296425,0.002925122156739235,0.0,0.002925122156739235,101936.4453125,0.7332820077765363
-0.39657577872276306,-0.9442280445780074,0.0,0.0,0.0,101270.8515625,-0.17443598603330332
-0.39586085081100464,-0.9425258352642968,0.0046061682514846325,0.0,0.0046061682514846325,101218.421875,-0.2459381159039291
-0.3955835998058319,-0.9418657138234093,0.0014625610783696175,0.0,0.0014625610783696175,101951.1796875,0.7533763330538422
-0.39512863755226135,-0.940782470362527,0.006575737614184618,0.0,0.006575737614184618,101273.4375,-0.17090935736586524
-0.39464089274406433,-0.9396211732001533,0.003143607173115015,0.0,0.003143607173115015,101589.5703125,0.2602236608452616
-0.3943636417388916,-0.9389610517592658,0.0,0.0,0.0,102516.46875,1.5243016215427216
-0.39369821548461914,-0.9373767035348075,0.004824653267860413,0.0,0.004824653267860413,101269.890625,-0.17574648550791025
-0.3934209644794464,-0.9367165820939201,0.0016810460947453976,0.0,0.0016810460947453976,102100.25,0.9566742230942848
-0.39296600222587585,-0.9356333386330378,0.006794222630560398,0.0,0.006794222630560398,101223.4375,-0.23909794791451744
-0.3924782872200012,-0.9344721124285744,0.003362092189490795,0.0,0.003362092189490795,101684.015625,0.3890255157113017
-0.39215153455734253,-0.9336941298984346,0.0,0.0,0.0,101861.28125,0.6307753781408202
-0.39153558015823364,-0.9322275718053182,0.005043138284236193,0.0,0.005043138284236193,101268.328125,-0.17787737896255562
-0.39120882749557495,-0.9314495892751785,0.0016810460947453976,0.0,0.0016810460947453976,101445.0546875,0.06313732522511026
-0.3906039297580719,-0.9300093565668379,0.006882879417389631,0.0,0.006882879417389631,101285.8828125,-0.15393679099961477
-0.39026615023612976,-0.9292051196098328,0.003362092189490795,0.0,0.003362092189490795,101028.8359375,-0.5044900732233265
-0.38993939757347107,-0.928427137079693,0.0,0.0,0.0,101206.0859375,-0.2627615197283544
-0.3892776370048523,-0.9268515166782197,0.0050560710951685905,0.0,0.0050560710951685905,101309.0,-0.12241022233813634
-0.3889966905117035,-0.926182596456437,0.0016810460947453976,0.0,0.0016810460947453976,100789.8671875,-0.8303889181767912
-0.38834595680236816,-0.924633230481829,0.006895812228322029,0.0,0.006895812228322029,101326.5625,-0.09845897990792225
-0.3880082070827484,-0.9238290644827344,0.003375025000423193,0.0,0.003375025000423193,101421.5703125,0.03110999660179017
-0.3877272605895996,-0.9231601442609515,0.0,0.0,0.0,100550.8984375,-1.1562877631302557
-0.38701969385147095,-0.9214754615511214,0.005069003906100988,0.0,0.005069003906100988,101349.6875,-0.0669217567791706
-0.38673874735832214,-0.9208065413293385,0.0016939787892624736,0.0,0.0016939787892624736,101311.8046875,-0.11858526858704788
-0.3860880434513092,-0.9192572463126409,0.006908745039254427,0.0,0.006908745039254427,101248.46875,-0.20496103477109842
-0.38575026392936707,-0.9184530093556359,0.003387957578524947,0.0,0.003387957578524947,101069.5859375,-0.44891637192617495
-0.38551515340805054,-0.9178932224001204,0.0,0.0,0.0,101801.921875,0.5498227357988422
