x_over_c,Cp_exp,Cp_pyfr,cfd_x_over_c,dy_m,dx_over_c,abs_error
0.37742,-0.7796,1.1243755379748763,0.3773301130249387,0.004054697958432885,-8.988697506129295e-05,1.9039755379748762
0.39194,-0.7905,1.514361003576801,0.3920417811189379,0.0037300327295104116,0.00010178111893788255,2.304861003576801
0.40639,-0.8021,-0.2785727491618231,0.40626621672085356,0.0074891178297899486,-0.00012378327914641662,0.523527250838177
0.42087,-0.8173,0.21851142147057825,0.4207286806333633,0.004283653091803646,-0.0001413193666367496,1.0358114214705783
0.43579,-0.8296,0.6948939621910998,0.4357714028585525,0.0036851699610453564,-1.859714144752944e-05,1.5244939621910998
0.45041,-0.8378,0.2368157962459821,0.4504568874835968,0.005108053687258009,4.688748359682471e-05,1.0746157962459821
0.46499,-0.8453,1.387817895772685,0.4650865991910299,0.0024190305899235848,9.659919102988912e-05,2.233117895772685
0.47875,-0.8724,0.13729241744676954,0.4787292508851914,0.005037813065662991,-2.074911480859365e-05,1.0096924174467694
0.49411,-0.862,-0.2503597198223183,0.49439540931156706,0.006495468442599794,0.00028540931156706417,0.6116402801776817
0.5085,-0.8483,-0.19741767194165377,0.5093172192573547,0.003794386661777026,0.0008172192573547843,0.6508823280583462
0.523,-0.85,-1.1897001724990954,0.5234981931391217,0.0012237977510732787,0.0004981931391216943,0.33970017249909545
0.53709,-0.8491,-1.575136180575352,0.5376767899308886,0.0012166142101759023,0.0005867899308886759,0.7260361805753521
0.55199,-0.8507,-2.417797997214868,0.5518311545962379,0.0012808400112966564,-0.00015884540376209788,1.5670979972148682
0.56632,-0.8448,-0.6971441504578154,0.5662425997711363,0.003982169359881695,-7.740022886371101e-05,0.14765584954218458
0.58108,-0.8362,-2.923821265889507,0.5810151852312543,0.0023588653967347856,-6.481476874575787e-05,2.0876212658895072
0.59548,-0.8198,-3.490106201461517,0.5951748007819766,0.0039051660430453605,-0.0003051992180234109,2.6703062014615173
0.61061,-0.7949,-3.4101657335104956,0.6107758908044725,0.0024519459062205054,0.0001658908044724905,2.6152657335104954
0.62486,-0.7727,-4.158247844165577,0.6250645433153426,0.002389481733257162,0.00020454331534258685,3.385547844165577
0.63962,-0.7061,-1.2011643792850875,0.6400114723614284,0.004861458156987672,0.00039147236142844655,0.4950643792850875
0.6586,-0.5149,-0.48747488898798313,0.6587112233752296,0.005844478238764217,0.00011122337522961878,0.02742511101201689
0.67319,-0.4182,-0.7277544349337963,0.6728886848404294,0.0056269367083245925,-0.00030131515957054766,0.3095544349337963
0.68732,-0.4138,-0.7092263163456547,0.6874751477014451,0.005730172500955477,0.00015514770144509082,0.2954263163456547
0.70193,-0.4108,-0.34709162819594536,0.7019272872379848,0.005867195609733776,-2.7127620152445076e-06,0.06370837180405464
0.71624,-0.4155,-0.29783602599181735,0.7159648197037833,0.005791924225493038,-0.0002751802962166483,0.11766397400818263
0.7302,-0.4249,-3.139020195874144,0.7300717490059989,0.004301317678187335,-0.00012825099400104456,2.714120195874144
0.74487,-0.4303,-3.867721830559225,0.7451818812461126,0.0033450859713091557,0.0003118812461125886,3.437421830559225
0.75879,-0.4284,-0.025028391460842406,0.7584387347811744,0.007058288024109655,-0.0003512652188255583,0.4033716085391576
0.77255,-0.4303,-1.6183080819664675,0.773627275512332,0.004359720463863088,0.0010772755123320543,1.1880080819664673
0.78691,-0.437,-4.086671133024038,0.7867112755775452,0.004083782257916793,-0.00019872442245483235,3.649671133024038
0.80177,-0.438,-6.054082441829026,0.8019929130872091,0.0013863499788200444,0.00022291308720912006,5.616082441829026
0.8159,-0.4473,-6.242496041088771,0.8157999033019656,0.0013968631988886954,-0.00010009669803434651,5.79519604108877
0.83063,-0.4508,-5.613008805651979,0.8307359048298427,-3.5778282090476177e-09,0.00010590482984274008,5.162208805651979
0.84434,-0.4572,0.07399422737652847,0.8445005331720625,0.006319838975569017,0.00016053317206254913,0.5311942273765284
0.85921,-0.457,-7.119657022758996,0.8588263676280068,3.0464504704300066e-05,-0.00038363237199323663,6.662657022758996
0.87351,-0.4612,-1.070838935598976,0.8737483904475258,0.0049922362533660405,0.00023839044752582694,0.609638935598976
0.88825,-0.4508,-3.5371669834073605,0.8882940525100345,0.002727484572588608,4.4052510034475745e-05,3.0863669834073604
0.90239,-0.4482,-0.02728713852276651,0.902375082174937,0.007118382879557814,-1.4917825063021084e-05,0.4209128614772335
0.91668,-0.4318,-3.017644504697543,0.916432057108198,0.002981578269861717,-0.0002479428918020776,2.585844504697543
0.93107,-0.4231,-0.493196337913706,0.9311249568348839,0.004860685184729548,5.495683488399017e-05,0.07009633791370601
0.94509,-0.4084,-3.060241064855904,0.9451359510421753,0.0013626311285948756,4.595104217530732e-05,2.6518410648559043
0.95991,-0.3837,-0.15983936586898248,0.9598817853700548,0.006600979431618614,-2.8214629945289005e-05,0.2238606341310175
0.97394,-0.3624,-0.0864407408237223,0.9740173107101804,0.006722274162800642,7.731071018035607e-05,0.2759592591762777
0.9884,-0.3371,-0.0012795839088196282,0.9882181173279172,0.006724345187779275,-0.0001818826720827449,0.3358204160911804
1.0031,-0.3011,-0.3523655894961927,1.0033700437772841,0.002677539363503456,0.0002700437772840125,0.0512655894961927
1.0175,-0.2667,-0.3786608147265167,1.01750876222338,0.002622046275064349,8.762223379976675e-06,0.1119608147265167
1.0315,-0.2427,0.0485833229298823,1.0313095081420172,0.006433434784412384,-0.00019049185798292179,0.2912833229298823
1.0458,-0.2026,-0.011443945687478098,1.0460422862143743,0.0023663754109293222,0.00024228621437427655,0.19115605431252192
1.0944,-0.1318,-1.8029819632133095,1.0940837008612496,0.0,-0.00031629913875041993,1.6711819632133096
1.1269,-0.0986,0.4340512944079586,1.126941116083236,0.0011741967173293233,4.111608323609239e-05,0.5326512944079586
1.16,-0.0883,0.12696823865901266,1.1601186933971588,0.0022493063006550074,0.0001186933971588644,0.21526823865901268
1.193,-0.0544,0.2782510194715615,1.1925568183263144,0.002688577864319086,-0.000443181673685622,0.3326510194715615
1.226,-0.0422,0.10344317491972765,1.2259950240453086,0.005748738069087267,-4.975954691399664e-06,0.14564317491972767
1.26,-0.0401,-0.14578612353559617,1.2598947400138492,0.006410330533981323,-0.00010525998615085186,0.10568612353559617
1.2938,-0.0377,-0.10902821144296335,1.2941021294820876,0.0023663314059376717,0.0003021294820875209,0.07132821144296335
1.3267,-0.0407,-0.35692570148913383,1.3264247349330358,0.006551140919327736,-0.00027526506696418096,0.3162257014891338
1.3596,-0.0432,-1.2436970126398093,1.3594238531021845,0.0026832211297005415,-0.00017614689781542126,1.2004970126398093
1.3926,-0.0432,0.7382150261240403,1.3931271575746083,0.00354705099016428,0.0005271575746081947,0.7814150261240403
1.4266,-0.0533,-0.536911617135756,1.427135297230312,0.0033514322713017464,0.0005352972303118708,0.48361161713575596
1.4597,-0.0564,0.7544524342484382,1.4603594938913982,0.001595154870301485,0.0006594938913981885,0.8108524342484382
1.4931,-0.0597,-0.5256391907606819,1.4943429401942663,0.006870471406728029,0.0012429401942661844,0.4659391907606819
1.5268,-0.064,-1.182263354342383,1.5259739898499989,0.0,-0.0008260101500010553,1.118263354342383
1.5593,-0.0662,-0.3656410557186334,1.560168323062715,0.005971046630293131,0.0008683230627151151,0.29944105571863344
1.5933,-0.0684,-0.10046201975528891,1.5925085260754541,0.005924506578594446,-0.0007914739245458158,0.03206201975528891
1.6265,-0.0736,0.2865934673464982,1.626832712264288,0.004211178049445152,0.00033271226428799316,0.3601934673464982
1.6594,-0.0763,0.1144705485475175,1.6590490227653867,0.0023778965696692467,-0.0003509772346133033,0.19077054854751752
1.6927,-0.0769,0.017823875912076216,1.6918633665357319,0.0020416555926203728,-0.0008366334642682105,0.0947238759120762
1.7258,-0.0797,-0.2907827686569412,1.7261182978039697,0.0,0.00031829780396974705,0.2110827686569412
1.7594,-0.0802,-0.6848382407572383,1.7585203761146182,0.0038500060327351093,-0.000879623885381875,0.6046382407572384
1.7923,-0.0821,-0.8316674542495783,1.7915065799440657,0.0019035295117646456,-0.0007934200559343019,0.7495674542495783
1.8259,-0.0788,-1.3777195564697307,1.8261905227388655,0.0,0.00029052273886542856,1.2989195564697307
1.859,-0.0786,-0.030366279564729086,1.8599578312465124,0.004743643570691347,0.0009578312465123862,0.04823372043527092
1.8926,-0.0817,-0.3226715892057093,1.8926447346096948,0.006309857591986656,4.473460969478538e-05,0.24097158920570932
1.9254,-0.0809,-0.6807895431934121,1.9256292354492914,0.004354920703917742,0.0002292354492914317,0.5998895431934121
1.9588,-0.0816,-0.11248025883948887,1.9582324084781466,0.007144727278500795,-0.0005675915218534833,0.03088025883948886
1.9918,-0.0796,-2.6463895925619516,1.9925029504866827,0.0021241360809653997,0.0007029504866826741,2.5667895925619515
2.0248,-0.0783,-4.76119480162476,1.999999937557039,0.0,-0.024800062442960957,4.6828948016247605
2.0582,-0.0769,-4.76119480162476,1.999999937557039,0.0,-0.05820006244296083,4.68429480162476
2.0922,-0.0744,-4.76119480162476,1.999999937557039,0.0,-0.09220006244296108,4.68679480162476
2.125,-0.0701,-4.76119480162476,1.999999937557039,0.0,-0.12500006244296102,4.69109480162476
