x_over_c,Cp_exp,Cp_pyfr,cfd_x_over_c,dy_m,dx_over_c,abs_error
0.31883,-0.7221,6.075189830837122,0.3190878246511732,0.0015060908695702577,0.00025782465117318853,6.797289830837122
0.33324,-0.7372,7.667276221008145,0.33322299520174664,0.0010027155382386146,-1.7004798253339448e-05,8.404476221008146
0.34839,-0.7557,-0.214163509483268,0.34873783588409424,0.007440749825046014,0.0003478358840942608,0.541536490516732
0.36408,-0.7578,-0.9918863480924661,0.36381855607032776,0.007265264111086245,-0.00026144392967225594,0.2340863480924661
0.37742,-0.7796,1.1213100364120856,0.3773301130249387,0.004054697958432885,-8.988697506129295e-05,1.9009100364120854
0.39194,-0.7905,1.51129550201401,0.3920417811189379,0.0037300327295104116,0.00010178111893788255,2.30179550201401
0.40639,-0.8021,-0.281638250724614,0.40626621672085356,0.0074891178297899486,-0.00012378327914641662,0.520461749275386
0.42087,-0.8173,0.21544591990778736,0.4207286806333633,0.004283653091803646,-0.0001413193666367496,1.0327459199077873
0.43579,-0.8296,0.6918284606283088,0.4357714028585525,0.0036851699610453564,-1.859714144752944e-05,1.5214284606283088
0.45041,-0.8378,0.2337502946831912,0.4504568874835968,0.005108053687258009,4.688748359682471e-05,1.0715502946831912
0.46499,-0.8453,1.384752394209894,0.4650865991910299,0.0024190305899235848,9.659919102988912e-05,2.230052394209894
0.47875,-0.8724,0.13422691588397864,0.4787292508851914,0.005037813065662991,-2.074911480859365e-05,1.0066269158839787
0.49411,-0.862,-0.2534252213851092,0.49439540931156706,0.006495468442599794,0.00028540931156706417,0.6085747786148907
0.5085,-0.8483,-0.20048317350444467,0.5093172192573547,0.003794386661777026,0.0008172192573547843,0.6478168264955554
0.523,-0.85,-1.1927656740618862,0.5234981931391217,0.0012237977510732787,0.0004981931391216943,0.3427656740618862
0.53709,-0.8491,-1.5782016821381428,0.5376767899308886,0.0012166142101759023,0.0005867899308886759,0.7291016821381429
0.55199,-0.8507,-2.420863498777659,0.5518311545962379,0.0012808400112966564,-0.00015884540376209788,1.570163498777659
0.56632,-0.8448,-0.7001457252169669,0.5662425997711363,0.003982169359881695,-7.740022886371101e-05,0.14465427478303305
0.58108,-0.8362,-2.926886767452298,0.5810151852312543,0.0023588653967347856,-6.481476874575787e-05,2.090686767452298
0.59548,-0.8198,-3.493171703024308,0.5951748007819766,0.0039051660430453605,-0.0003051992180234109,2.673371703024308
0.61061,-0.7949,-3.4132312350732863,0.6107758908044725,0.0024519459062205054,0.0001658908044724905,2.618331235073286
0.62486,-0.7727,-4.1613133457283675,0.6250645433153426,0.002389481733257162,0.00020454331534258685,3.3886133457283676
0.63962,-0.7061,-1.2042298808478784,0.6400114723614284,0.004861458156987672,0.00039147236142844655,0.49812988084787846
0.6586,-0.5149,-0.49054039055077403,0.6587112233752296,0.005844478238764217,0.00011122337522961878,0.024359609449225994
0.67319,-0.4182,-0.7308199364965873,0.6728886848404294,0.0056269367083245925,-0.00030131515957054766,0.31261993649658726
0.68732,-0.4138,-0.7122918179084456,0.6874751477014451,0.005730172500955477,0.00015514770144509082,0.29849181790844564
0.70193,-0.4108,-0.35015712975873625,0.7019272872379848,0.005867195609733776,-2.7127620152445076e-06,0.06064287024126375
0.71624,-0.4155,-0.30090152755460825,0.7159648197037833,0.005791924225493038,-0.0002751802962166483,0.11459847244539173
0.7302,-0.4249,-3.1420856974369347,0.7300717490059989,0.004301317678187335,-0.00012825099400104456,2.7171856974369346
0.74487,-0.4303,-3.870787332122016,0.7451818812461126,0.0033450859713091557,0.0003118812461125886,3.440487332122016
0.75879,-0.4284,-0.028093893023633302,0.7584387347811744,0.007058288024109655,-0.0003512652188255583,0.4003061069763667
0.77255,-0.4303,-1.6213735835292584,0.773627275512332,0.004359720463863088,0.0010772755123320543,1.1910735835292585
0.78691,-0.437,-4.089736634586829,0.7867112755775452,0.004083782257916793,-0.00019872442245483235,3.652736634586829
0.80177,-0.438,-6.057147943391817,0.8019929130872091,0.0013863499788200444,0.00022291308720912006,5.619147943391817
0.8159,-0.4473,-6.245561542651561,0.8157999033019656,0.0013968631988886954,-0.00010009669803434651,5.798261542651561
0.83063,-0.4508,-5.616074307214769,0.8307359048298427,-3.5778282090476177e-09,0.00010590482984274008,5.165274307214769
0.84434,-0.4572,0.07092872581373758,0.8445005331720625,0.006319838975569017,0.00016053317206254913,0.5281287258137376
0.85921,-0.457,-7.122722524321786,0.8588263676280068,3.0464504704300066e-05,-0.00038363237199323663,6.665722524321787
0.87351,-0.4612,-1.073904437161767,0.8737483904475258,0.0049922362533660405,0.00023839044752582694,0.6127044371617669
0.88825,-0.4508,-3.540232484970151,0.8882940525100345,0.002727484572588608,4.4052510034475745e-05,3.089432484970151
0.90239,-0.4482,-0.030352640085557405,0.902375082174937,0.007118382879557814,-1.4917825063021084e-05,0.4178473599144426
0.91668,-0.4318,-3.0206354249894214,0.916432057108198,0.002981578269861717,-0.0002479428918020776,2.5888354249894214
0.93107,-0.4231,-0.4962618394764969,0.9311249568348839,0.004860685184729548,5.495683488399017e-05,0.0731618394764969
0.94509,-0.4084,-3.063306566418695,0.9451359510421753,0.0013626311285948756,4.595104217530732e-05,2.654906566418695
0.95991,-0.3837,-0.1629261763663198,0.9598817853700548,0.006600979431618614,-2.8214629945289005e-05,0.22077382363368017
0.97394,-0.3624,-0.0895062423865132,0.9740173107101804,0.006722274162800642,7.731071018035607e-05,0.2728937576134868
0.9884,-0.3371,-0.0043450854716105235,0.9882181173279172,0.006724345187779275,-0.0001818826720827449,0.3327549145283895
1.0031,-0.3011,-0.3554310910589836,1.0033700437772841,0.002677539363503456,0.0002700437772840125,0.054331091058983594
1.0175,-0.2667,-0.3817263162893076,1.01750876222338,0.002622046275064349,8.762223379976675e-06,0.1150263162893076
1.0315,-0.2427,0.045517821367091406,1.0313095081420172,0.006433434784412384,-0.00019049185798292179,0.2882178213670914
1.0458,-0.2026,-0.014509447250268993,1.0460422862143743,0.0023663754109293222,0.00024228621437427655,0.18809055274973102
1.0944,-0.1318,-1.8060474647761002,1.0940837008612496,0.0,-0.00031629913875041993,1.6742474647761003
1.1269,-0.0986,0.4309857928451677,1.126941116083236,0.0011741967173293233,4.111608323609239e-05,0.5295857928451677
1.16,-0.0883,0.12390273709622177,1.1601186933971588,0.0022493063006550074,0.0001186933971588644,0.21220273709622178
1.193,-0.0544,0.2751855179087706,1.1925568183263144,0.002688577864319086,-0.000443181673685622,0.3295855179087706
1.226,-0.0422,0.10037767335693676,1.2259950240453086,0.005748738069087267,-4.975954691399664e-06,0.14257767335693677
1.26,-0.0401,-0.14885162509838706,1.2598947400138492,0.006410330533981323,-0.00010525998615085186,0.10875162509838707
1.2938,-0.0377,-0.11209371300575424,1.2941021294820876,0.0023663314059376717,0.0003021294820875209,0.07439371300575424
1.3267,-0.0407,-0.3599912030519247,1.3264247349330358,0.006551140919327736,-0.00027526506696418096,0.3192912030519247
1.3596,-0.0432,-1.2467625142026002,1.3594238531021845,0.0026832211297005415,-0.00017614689781542126,1.2035625142026003
1.3926,-0.0432,0.7351495245612495,1.3931271575746083,0.00354705099016428,0.0005271575746081947,0.7783495245612495
1.4266,-0.0533,-0.5399771186985468,1.427135297230312,0.0033514322713017464,0.0005352972303118708,0.4866771186985468
1.4597,-0.0564,0.7513869326856473,1.4603594938913982,0.001595154870301485,0.0006594938913981885,0.8077869326856473
1.4931,-0.0597,-0.5287046923234728,1.4943429401942663,0.006870471406728029,0.0012429401942661844,0.46900469232347286
1.5268,-0.064,-1.1853288559051738,1.5259739898499989,0.0,-0.0008260101500010553,1.1213288559051737
1.5593,-0.0662,-0.3687065572814243,1.560168323062715,0.005971046630293131,0.0008683230627151151,0.30250655728142434
1.5933,-0.0684,-0.10352752131807981,1.5925085260754541,0.005924506578594446,-0.0007914739245458158,0.03512752131807981
1.6265,-0.0736,0.2835279657837073,1.626832712264288,0.004211178049445152,0.00033271226428799316,0.3571279657837073
1.6594,-0.0763,0.1114050469847266,1.6590490227653867,0.0023778965696692467,-0.0003509772346133033,0.18770504698472662
1.6927,-0.0769,0.014758374349285322,1.6918633665357319,0.0020416555926203728,-0.0008366334642682105,0.09165837434928532
1.7258,-0.0797,-0.2938482702197321,1.7261182978039697,0.0,0.00031829780396974705,0.2141482702197321
1.7594,-0.0802,-0.6879037423200293,1.7585203761146182,0.0038500060327351093,-0.000879623885381875,0.6077037423200293
1.7923,-0.0821,-0.8347329558123693,1.7915065799440657,0.0019035295117646456,-0.0007934200559343019,0.7526329558123692
1.8259,-0.0788,-1.3807850580325216,1.8261905227388655,0.0,0.00029052273886542856,1.3019850580325216
1.859,-0.0786,-0.03343178112751998,1.8599578312465124,0.004743643570691347,0.0009578312465123862,0.04516821887248002
1.8926,-0.0817,-0.3257370907685002,1.8926447346096948,0.006309857591986656,4.473460969478538e-05,0.24403709076850022
1.9254,-0.0809,-0.6838550447562031,1.9256292354492914,0.004354920703917742,0.0002292354492914317,0.6029550447562031
1.9588,-0.0816,-0.11228549341667232,1.9582324084781466,0.007144727278500795,-0.0005675915218534833,0.030685493416672316
1.9918,-0.0796,-2.0722386751304014,1.9925029504866827,0.0021241360809653997,0.0007029504866826741,1.9926386751304013
2.0248,-0.0783,-3.7872243452980974,1.999999937557039,0.0,-0.024800062442960957,3.7089243452980973
2.0582,-0.0769,-3.7872243452980974,1.999999937557039,0.0,-0.05820006244296083,3.710324345298097
2.0922,-0.0744,-3.7872243452980974,1.999999937557039,0.0,-0.09220006244296108,3.7128243452980976
2.125,-0.0701,-3.7872243452980974,1.999999937557039,0.0,-0.12500006244296102,3.7171243452980973
