0.504 	0 	0 	3.53946668964 	3.75074255033e-05 	94367.0924395 	59.7291406237 	12.023401417 	-0.00985087682872 	1.50014658692e-21
0.504 	0.00146443514644 	9.04630413473e-19 	10.2848382492 	0.00162296089472 	6337.08321784 	57.9598387968 	17.707421796 	-0.144376959097 	-3.87974526991e-21
0.504 	0.00292887029289 	1.73616343935e-18 	13.3832146477 	0.00334725195632 	3998.26927353 	57.4195192467 	19.2222273602 	-0.304844841758 	-3.43720150474e-22
0.504 	0.00439330543933 	-2.91520110607e-18 	15.305536313 	0.00442090411803 	3462.0828465 	56.9198646847 	20.5455759711 	-0.473650107648 	2.85360328375e-21
0.504 	0.00585774058577 	1.20144024691e-18 	16.1947384285 	0.00483572059921 	3348.98141781 	56.5250617032 	21.6435832789 	-0.611567837752 	-6.78884097411e-21
0.504 	0.00732217573222 	3.7936384587e-18 	16.4488153993 	0.00494479032269 	3326.49401205 	56.091362925 	22.8351074539 	-0.749469153565 	-1.4271199396e-21
0.504 	0.00878661087866 	2.99692447393e-18 	15.9408000351 	0.00482116353594 	3306.42176236 	55.5768274718 	24.14583263 	-0.884565714206 	-3.24538420601e-21
0.504 	0.0102510460251 	4.24649170997e-18 	14.5404763176 	0.00450938231853 	3224.49401947 	54.9421538742 	25.5784511973 	-1.01371740977 	-5.8893398137e-21
0.504 	0.0117154811715 	-1.01957073757e-18 	12.8607874759 	0.00403712073559 	3092.84642628 	54.3958058065 	26.7263905821 	-1.10422900708 	8.04359117831e-21
0.504 	0.013179916318 	4.57520804744e-18 	9.77000184941 	0.00325802455028 	2784.7607819 	53.5323740157 	28.3741449422 	-1.20830694818 	3.40765910221e-22
0.504 	0.0146443514644 	-1.88236076721e-18 	7.48473811748 	0.00297229215752 	2518.17039538 	52.688196302 	29.4781506312 	-1.27488311834 	-9.88901200994e-21
0.504 	0.0161087866109 	9.25830228449e-19 	5.42984550238 	0.00245206941083 	2214.39306669 	51.7235938277 	30.4561626721 	-1.33564060823 	2.09145750932e-20
0.504 	0.0175732217573 	1.79108705263e-18 	3.70772873042 	0.00199783920347 	1855.86944333 	50.6268751697 	31.3077409274 	-1.39163168816 	1.03393917423e-21
0.504 	0.0190376569038 	1.74359561631e-18 	2.45654787699 	0.00166146502925 	1478.54323368 	49.4007479357 	31.9998677556 	-1.44268330619 	-5.78444583305e-21
0.504 	0.0205020920502 	-8.17023266199e-19 	1.66771364311 	0.00144382842959 	1155.06358577 	48.0555624229 	32.5329184113 	-1.48903536649 	-4.4688266576e-21
0.504 	0.0219665271967 	-5.69261975447e-19 	1.1946188607 	0.00128683545083 	928.33847554 	46.6034769716 	32.9440310136 	-1.5310807488 	-1.39677362108e-20
0.504 	0.0234309623431 	-7.00725452415e-19 	0.976416204338 	0.0011872693111 	822.404988663 	45.5803889677 	33.1680296038 	-1.55673141145 	4.17504223163e-20
0.504 	0.0248953974895 	-2.0907992252e-18 	0.725820861116 	0.00103239390353 	703.046442483 	43.9674081958 	33.43775211 	-1.59138144043 	-9.65054667139e-21
0.504 	0.026359832636 	-2.24984422785e-18 	0.593132077918 	0.000929025358508 	638.445519797 	42.8422596184 	33.5729091559 	-1.61181331091 	-6.5441656701e-23
0.504 	0.0278242677824 	-1.78636104788e-18 	0.483238103302 	0.00083100377171 	581.511323718 	41.6795407827 	33.6732380335 	-1.6301809046 	-3.65030733497e-20
0.504 	0.0292887029289 	4.90896452998e-19 	0.357229932416 	0.000702998052206 	508.152094155 	39.8695840442 	33.7702704808 	-1.65448582299 	4.80385733022e-20
0.504 	0.0307531380753 	-9.03827226744e-19 	0.296032398666 	0.000634104175922 	466.851362767 	38.6215771812 	33.8126943746 	-1.66913997236 	1.65077775313e-20
0.504 	0.0322175732218 	1.76557433804e-19 	0.250032120741 	0.000579582340158 	431.400516227 	37.3417889292 	33.8483543558 	-1.68300866899 	-8.84563651323e-21
0.504 	0.0336820083682 	-8.31987538611e-19 	0.216501455074 	0.000539259110117 	401.479457672 	36.0307688769 	33.8833916344 	-1.69629671307 	-5.7032100253e-20
0.504 	0.0351464435146 	-1.55122199483e-18 	0.192912228694 	0.000512149405578 	376.671780917 	34.6888147069 	33.9201355156 	-1.70902977671 	1.80735289256e-20
0.504 	0.0366108786611 	-8.7152194511e-19 	0.177031556541 	0.000496656054921 	356.446991408 	33.3162042714 	33.9585443649 	-1.72113605782 	5.4557403113e-21
0.504 	0.0380753138075 	-2.76597995095e-18 	0.16693202656 	0.000490781062199 	340.135427826 	31.9133016427 	33.9979643955 	-1.73252908996 	-6.94835818753e-22
0.504 	0.039539748954 	-9.29429549304e-19 	0.160997390613 	0.000492367390993 	326.986298358 	30.4805600043 	34.0380063362 	-1.74314169282 	-3.06600838735e-20
0.504 	0.0410041841004 	2.61329625413e-19 	0.157920697141 	0.000499374152224 	316.237227013 	29.018494412 	34.0786042201 	-1.75292285079 	-2.46287838583e-21
0.504 	0.0424686192469 	-1.45265046039e-19 	0.156703092066 	0.00051009563484 	307.203358279 	27.5276673511 	34.119821427 	-1.76182686788 	5.29868008559e-21
0.504 	0.0439330543933 	-5.51610342918e-19 	0.156558250902 	0.000516433985394 	303.152494471 	26.7716572978 	34.1406841731 	-1.76593565473 	-1.1850369811e-20
0.504 	0.0453974895397 	-1.15126589951e-18 	0.15686522189 	0.000530465628833 	295.712320203 	25.2388527134 	34.1829453119 	-1.77343749041 	-8.96605138761e-21
0.504 	0.0468619246862 	5.96428834381e-19 	0.157667051777 	0.000545757328037 	288.895895076 	23.6789265376 	34.2259361223 	-1.77994519742 	1.51510442663e-20
0.504 	0.0483263598326 	1.598542044e-18 	0.158725603305 	0.000561875186705 	282.492637264 	22.09264864 	34.2696582468 	-1.78541051838 	8.38742429372e-21
