x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.273,0.0,-1.92199004151,0.541620874732,-244.623498903,0.677127687178,114751.032199,5.90084179813e-06
0.273,0.001454279886548117,-1.7414197791565107,0.7587057925346126,-29.585399000091932,1.9253945123982674,89071.33422712848,2.160450993634257e-05
0.273,0.002908559773096234,-1.335602244687801,1.116186249333687,-40.853298827038905,1.8191663339379305,90473.11327530943,2.0096806428765588e-05
0.273,0.004362839659644351,-0.9653503727734828,1.35289776844528,-50.6825774189539,1.7349550106684626,91895.24148730822,1.8805165296925308e-05
0.273,0.005817119546192468,-0.5785664061303373,1.5475006530529263,-59.14855372523295,1.6946348006779106,93533.81223469415,1.7930994944623674e-05
0.273,0.007271399432740585,-0.25793076843415613,1.6918076140802663,-67.43551137961653,1.656101228020273,95117.90956454856,1.7098766878460082e-05
0.273,0.008725679319288701,0.05064064928329164,1.8198945540887002,-75.43207389352034,1.6414720714668998,96808.23688610378,1.6494249343276002e-05
0.273,0.010179959205836819,0.3453256634617191,1.9380419346162499,-83.42975147708512,1.6455129770066241,98572.52537523447,1.605976071544442e-05
0.273,0.011634239092384936,0.5527191015482393,2.0116815653876636,-91.3266878276454,1.6309867849229875,100161.91849181138,1.551676859531295e-05
0.273,0.013088518978933053,0.8125249868451756,2.112235466345366,-99.58500529624158,1.6590480556534122,101985.32210840765,1.5301255912398404e-05
0.273,0.01454279886548117,0.980654739138281,2.1668907970143656,-107.61805147253074,1.661154253805185,103586.07568974483,1.4928933900816584e-05
0.273,0.015997078752029287,1.1310870301550096,2.21332460492055,-115.73711853335908,1.6680482868962678,105170.5091084148,1.4610228268791697e-05
0.273,0.017451358638577403,1.2642912086172846,2.2509695024557614,-123.98518169151657,1.6777060096085215,106716.41578727032,1.432814562596284e-05
0.273,0.018905638525125522,1.3804769108313197,2.280242576921007,-132.35713400381226,1.6888008692361078,108224.29370873161,1.406926567782562e-05
0.273,0.020359918411673637,1.4795379739410899,2.2994949506443114,-140.8812062789165,1.6997097862108825,109665.9634296742,1.3822585326522512e-05
0.273,0.021814198298221756,1.5607834733179287,2.3080167316426334,-149.52976839688029,1.7092565715287134,111047.85664135018,1.3577929892230817e-05
0.273,0.02326847818476987,1.6230627507851454,2.304281984586774,-158.3149245886918,1.7158630675971358,112342.25748911679,1.3326723419716689e-05
0.273,0.024722758071317987,1.663830235046067,2.2887124717357157,-167.20554967352226,1.7185325193785141,113552.5478378713,1.3063172870718186e-05
0.273,0.026177037957866106,1.6778968527520666,2.2597915420624872,-176.20593502573485,1.7166346872431801,114667.16396462706,1.2788264017294508e-05
0.273,0.02763131784441422,1.6603006881477709,2.216553497305698,-185.30183006022054,1.7089964387912495,115679.43566629477,1.2497778989295875e-05
0.273,0.02908559773096234,1.6077967454702704,2.15735660142121,-194.47999257587102,1.6933652854987435,116573.08899944916,1.217917956598215e-05
0.273,0.030539877617510456,1.5181006826614838,2.0796623675883983,-203.74196639835264,1.666766267754184,117326.78647092312,1.1787177876750991e-05
0.273,0.031994157504058575,1.3805479963313805,1.9794403626949049,-213.10438603151442,1.6309295707352163,117953.15537989684,1.1352094704718296e-05
0.273,0.03344843739060669,1.1867259968828696,1.8542346547636621,-222.7084308656043,1.5872302074680074,118472.52307157086,1.0930546409188414e-05
0.273,0.034902717277154806,0.9363909803006617,1.6974384154488646,-232.7521249410095,1.5378421081019051,118896.39023302426,1.0557170787756193e-05
0.273,0.03635699716370292,0.6467437631423709,1.4944069753789613,-243.69484606050102,1.4822695515709692,119236.13496632734,1.0244284793317468e-05
0.273,0.037811277050251044,0.37749106888890976,1.215009534882593,-256.2822558951922,1.4185988476187892,119474.71680482732,9.994120173204176e-06
0.273,0.03926555693679916,0.3360449025157962,0.783098794224765,-271.60980951056604,1.3228965558539316,119441.56529206691,9.62869975204117e-06
0.273,0.040719836823347275,1.0878729508095675,0.025935484773972662,-291.11009531507875,1.2636977667359925,119665.96195540093,9.71924965808956e-06
0.273,0.04217411670989539,2.609663269252892,-1.0318122158606893,-320.0715624402773,1.919000847565286,125037.01335203118,1.5332841706287515e-05
0.273,0.04362839659644351,22.06269937796274,-5.5386681322023295,-323.6877160312495,13.482525681151479,26720.315586195593,0.0004553378878739992
0.273,0.04508267648299163,31.513455079518696,-7.3452628583741015,-328.3519575931659,8.89727867965628,12716.161315136162,0.0005938573804308235
0.273,0.04653695636953974,35.77530018334667,-7.949213719576713,-333.3434364363838,5.2661041023954605,5691.229101554952,0.0008657869756437944
0.273,0.04799123625608786,37.667686859217746,-8.050093077382446,-338.03249436267805,3.939840930302911,2934.196935233465,0.0011442779025885976
0.273,0.049445516142635974,38.886141125178284,-8.0188371744625,-342.2828282903058,3.407349872477065,1992.1756868163977,0.0012925306040030878
0.273,0.0508997960291841,39.86459768828948,-7.945462729284208,-346.0545450975079,3.064191272368587,1631.4927396314806,0.0013484582637507546
0.273,0.05235407591573221,40.71872864975469,-7.854064628387186,-349.36897938802446,2.725937811422551,1440.8777222307376,0.0013322121797505896
0.273,0.05380835580228033,41.48774460493824,-7.752292978777026,-352.2478938399566,2.34496794525598,1304.2697320886273,0.0012581744769577703
0.273,0.05526263568882844,42.17936072842841,-7.6422934631635,-354.7182845919072,1.9257629517772024,1186.8770419595267,0.0011425455048194846
0.273,0.056716915575376566,42.78776510212503,-7.522260124935095,-356.7674883160204,1.501084502548024,1079.6744947226116,0.0010087286669308107
0.273,0.05817119546192468,43.29407228451209,-7.391586632256127,-358.47376831624905,1.1129855393128278,979.9084420393051,0.0008864607406589869
0.273,0.059625475348472796,43.670823504015274,-7.2443751149178635,-359.8133934424965,0.7773060222250409,872.7353278605234,0.0007883585688504815
0.273,0.06107975523502091,43.874217900262444,-7.074278962195567,-360.8394681303695,0.5074799900911964,745.9706067584002,0.0006589880435634471
0.273,0.06253403512156903,43.915917022610174,-6.885985253514465,-361.6071093063283,0.31834482211084636,606.805460897104,0.00046564504438551815
0.273,0.06398831500811715,43.91556512008055,-6.698014940076719,-362.10535718499864,0.21258047604045038,490.16697507000515,0.0003401982838331742
0.273,0.06544259489466527,43.92915763968836,-6.517496588322041,-362.35625238838855,0.16565112556825495,417.5382644501553,0.00028410887451352283
0.273,0.06689687478121338,43.94586032845752,-6.3425637621339535,-362.36558588907155,0.14831566209729855,378.7823723842554,0.00026887697992886183
0.273,0.0683511546677615,43.95973819137938,-6.172502306312259,-362.1818518172768,0.14265912468029013,356.8902446533782,0.0002725499755706351
0.273,0.06980543455430961,43.969627545441185,-6.007419158745109,-361.8359923115309,0.1412471948191479,342.2801381020545,0.0002843324860821339
0.273,0.07125971444085773,43.9748954121623,-5.846344545960384,-361.3159277126364,0.14119525386458637,330.5648392680871,0.0002992466194976844
0.273,0.07271399432740584,43.97618806826262,-5.689822190550907,-360.6585891644925,0.14163177226862292,320.3229959574663,0.0003156625502944244
0.273,0.07416827421395397,43.97382368304644,-5.537532498228011,-359.87718162522935,0.14225068099391272,310.976496932781,0.00033292396113078515
0.273,0.07562255410050209,43.967784579450424,-5.3891995598372855,-358.97001211832986,0.14295541679745266,302.3220671971959,0.0003508166780717488
0.273,0.0770768339870502,43.958311658103284,-5.244778243023485,-357.947182919694,0.14370247050046245,294.2601449319937,0.0003692741731932366
0.273,0.07853111387359832,43.94598988456187,-5.104405237320181,-356.83512530672726,0.14446420108309202,286.72576256173215,0.00038828753647378046
0.273,0.07998539376014643,43.9309884244929,-4.96789161157515,-355.63895896434695,0.14521707574857862,279.66458582902925,0.00040560842455278763
0.273,0.08143967364669455,43.91344376090122,-4.835055754390195,-354.3636862449826,0.145946253754644,273.03037745266306,0.00042553238902457227
0.273,0.08289395353324266,43.89359455355064,-4.705808717006653,-353.01769797975925,0.14663495985424127,266.7871553209074,0.0004460175723659501
0.273,0.08434823341979078,43.871793585333926,-4.580182162685772,-351.6147841570815,0.1472685248649876,260.9097103526611,0.0004670795908803437
0.273,0.0858025133063389,43.848205973623436,-4.458021505587677,-350.1603598211453,0.14783773851111642,255.36780811993768,0.0004887237466052059
0.273,0.08725679319288702,43.82261816982656,-4.339089854740239,-348.6430976819605,0.1483377588104386,250.13863836541177,0.0005132685814713869
0.273,0.08871107307943514,43.79551627109239,-4.223355411023166,-347.0819358261109,0.1487635858903141,245.1956898923413,0.0005371370730236265
0.273,0.09016535296598326,43.767077083166726,-4.110690144239567,-345.4830556777065,0.14911369281074732,240.51758772358394,0.0005608573835172346
0.273,0.09161963285253137,43.73774241583826,-4.00133216413411,-343.86651985119147,0.1493856891770909,236.10511330683553,0.0005853450759279
0.273,0.09307391273907949,43.70689772339617,-3.8947923450627466,-342.2030425345523,0.14958416373902814,231.93023181994684,0.0006105336754785775
0.273,0.0945281926256276,43.67517732656409,-3.7910240129574544,-340.5188282774461,0.14971394854363732,227.96992783862777,0.000636518957852057
0.273,0.09598247251217572,43.64276020979224,-3.690297288308111,-338.8227911815481,0.1497672912820161,224.23397319065936,0.0006618401986576641
0.273,0.09743675239872383,43.60932942438362,-3.5920729746170217,-337.09682900992675,0.14974965000619214,220.68368844777203,0.0006785763205942967
0.273,0.09889103228527195,43.57555548805813,-3.496704173349458,-335.3709351359786,0.14964443528241622,217.3283358026789,0.0006885767490518267
0.273,0.10034531217182008,43.540889542329815,-3.4036920663100036,-333.61991285747223,0.14945695774042106,214.13783381441755,0.0006979514469274519
0.273,0.1017995920583682,43.50601933693743,-3.3133496128714053,-331.8746547366572,0.14917294126368014,211.12017813368507,0.0007065903008260624
0.273,0.10325387194491631,43.470520017892824,-3.225191790076478,-330.113465816579,0.14880182483192053,208.2447015072663,0.0007145544635623701
0.273,0.10470815183146442,43.43483555052849,-3.1395786200442353,-328.35654080763504,0.1483176617839336,205.52590132341527,0.0007216588042598011
0.273,0.10616243171801254,43.398976068122245,-3.0560851605819717,-326.60146465509814,0.1477275717893273,202.93438621068148,0.0007279635961291016
0.273,0.10761671160456066,43.36264918866416,-2.974756779993108,-324.8352872605157,0.14701673381660524,200.47029732650404,0.0007333613502591291
0.273,0.10907099149110877,43.32647806144644,-2.895685643173298,-323.08447154895504,0.14615990360675485,198.1312566108753,0.0007376979711566718
0.273,0.11052527137765689,43.29027292751465,-2.8185498780769636,-321.3380688184427,0.1451553160073421,195.89530284781293,0.0007409876892129843
0.273,0.111979551264205,43.253898580391805,-2.743359678115612,-319.58739205659094,0.14397607213310853,193.7591579509145,0.0007430671041871142
0.273,0.11343383115075313,43.21804844325802,-2.6703059192133334,-317.85550369794794,0.14256709506583173,191.73381940216476,0.0007435673117467564
0.273,0.11488811103730125,43.18263957400769,-2.5990666490233365,-316.1327780360281,0.14094853028869064,189.81188842723867,0.0007425672784231475
0.273,0.11634239092384936,43.147647683425646,-2.529582096467076,-314.4200306057486,0.13913114116900557,187.99959965501117,0.0007400581093626072
0.273,0.11779667081039748,43.11266873028341,-2.4618144634444556,-312.7142118799373,0.13713966165856534,186.2964708252179,0.000736135378500765
0.273,0.11925095069694559,43.07731660106186,-2.395797390034874,-311.021454345063,0.13500668183558,184.6940668612367,0.0007309714716937508
0.273,0.12070523058349371,43.04149620916046,-2.331422495476723,-309.34725070059466,0.13278895677850697,183.1693403960466,0.0007249448056566195
0.273,0.12215951047004182,43.00529394685544,-2.2685872325222562,-307.68726272766213,0.130543059602424,181.70531368257772,0.000718423850864416
0.273,0.12361379035658994,42.969007954738366,-2.2072577713599673,-306.04233236338285,0.12831627112539384,180.2964740351097,0.000711686899781227
0.273,0.12506807024313807,42.93286592410115,-2.14739842124844,-304.4132338441364,0.1261463811138578,178.9421367004127,0.0007049484194961962
0.273,0.12652235012968618,42.896970901011294,-2.0889726189867854,-302.80068083710034,0.12405828564720238,177.64311018004497,0.0006983509298412331
0.273,0.1279766300162343,42.86135045156012,-2.03194286612263,-301.2053309832149,0.12206481456947488,176.3996474502684,0.0006919749685234441
0.273,0.12943090990278242,42.8259923475989,-1.9762800689854587,-299.62690939518876,0.12017039082389078,175.21109913983452,0.0006858584168461045
0.273,0.13088518978933053,42.790903513349235,-1.9219495040881545,-298.0657114257373,0.11837397301677194,174.07584642906204,0.0006800124666840425
0.273,0.13233946967587865,42.75614547292763,-1.8688927335320749,-296.5240726235136,0.11667102003578247,172.99136947005425,0.0006744320056774201
0.273,0.13379374956242676,42.72173397070789,-1.817071286519607,-295.0023828515866,0.11505673910558774,171.95538070745954,0.0006691079561899137
0.273,0.13524802944897488,42.68769330139663,-1.7664521538441842,-293.50144630689226,0.11352656042623217,170.96584279518225,0.000664030342253002
0.273,0.136702309335523,42.65400921640961,-1.7169852803875085,-292.0203489229044,0.11207427558359812,170.01979392307493,0.00065918351868955
0.273,0.1381565892220711,42.62071164903637,-1.6686429727415242,-290.5601866683628,0.11069604025280301,169.11556187156623,0.0006545582458910277
0.273,0.13961086910861922,42.58781236253188,-1.621389791690392,-289.1212418530435,0.1093874550084735,168.25110842074687,0.0006501433095830456
