x_m,x_over_c,Cp,Cf,tau_w_m2s2,p_wall_m2s2
-1.3475892857142857,-3.208545918367347,0.02120194118179786,0.0051593407182440616,-3.78314075473,32.26918096625
-1.3427678571428574,-3.197066326530613,0.018110234590329163,0.005637056142885099,-4.13343060586,30.002154645136365
-1.3379464285714286,-3.185586734693878,0.012932580580940257,0.005679932030431203,-4.1648698006,26.20558547738485
-1.333125,-3.174107142857143,0.011036752541093405,0.005408297008975663,-3.96569056895,24.815449660972728
-1.3283035714285716,-3.1626275510204085,0.010008838174065258,0.005042493881751437,-3.69746158498,24.061720658248486
-1.3234821428571428,-3.1511479591836737,0.008941076714343424,0.004684322497952637,-3.43482865701,23.278773356412124
-1.3186607142857145,-3.1396683673469394,0.008054607919291815,0.004367597940963681,-3.20258704999,22.628760804518183
-1.3138392857142858,-3.1281887755102042,0.007381607624597253,0.004106238489186312,-3.0109424877,22.1352762719303
-1.3090178571428572,-3.1167091836734695,0.00686878496518148,0.0039003360078307776,-2.85996233127,21.759243672275762
-1.3041964285714287,-3.105229591836735,0.006474945943801813,0.0037429470837717286,-2.74455525012,21.470457074539397
-1.299375,-3.09375,0.006173365601820328,0.0036247829248268514,-2.65791013985,21.249320122187882
-1.2945535714285716,-3.0822704081632657,0.005935484023953696,0.0035360956792708726,-2.59287928583,21.074890957460607
-1.2897321428571429,-3.070790816326531,0.005736269308078918,0.0034681488729176053,-2.54305657663,20.92881467529091
-1.2849107142857146,-3.0593112244897966,0.005561556503362966,0.0034144320412186385,-2.50366814576,20.800704676748488
-1.2800892857142858,-3.0478316326530615,0.005401000977317222,0.003370184450601116,-2.47122313534,20.682975651442423
-1.275267857142857,-3.0363520408163263,0.00524990225097884,0.0033321275111232638,-2.44331748487,20.572180923818177
-1.2704464285714288,-3.0248724489795924,0.005106268583676392,0.00329820689484842,-2.41844483682,20.46686002911515
-1.265625,-3.013392857142857,0.0049676176337855645,0.003267025305140533,-2.39558060876,20.365192764272727
-1.2608035714285717,-3.0019132653061233,0.004833840380474477,0.0032376747306857518,-2.37405899186,20.267099188621213
-1.255982142857143,-2.990433673469388,0.004706020989428757,0.0032096752532831097,-2.35352808106,20.173374278033332
-1.2511607142857142,-2.978954081632653,0.004583002395685366,0.0031827589478909605,-2.33379141751,20.083169602475756
-1.2463392857142859,-2.9674744897959187,0.00446523029423306,0.0031567576452161267,-2.31472568931,19.99681197247879
-1.2415178571428571,-2.955994897959184,0.004354201691334422,0.003131603824370738,-2.29628138606,19.91539908360303
-1.2366964285714288,-2.9445153061224496,0.004249486409653444,0.0031072698539059444,-2.27843824671,19.838615503799996
