x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.378,0.0,-5.27379032713,1.18344205832,-145.437226,1.4405280036,90540.0580441,1.5910394081e-05
0.378,0.001454279886548117,-5.340490576609678,0.7316709578722413,-107.14017399187506,2.0127741580293472,89492.22844230216,2.2488967749105778e-05
0.378,0.002908559773096234,-5.346628184879258,1.0084753191838935,-126.02012537787589,1.7465850129576197,89798.21153929521,1.9448562829159876e-05
0.378,0.004362839659644351,-5.2733127729932034,1.1489311441746253,-139.63180400118284,1.5285758474469409,90297.81833155487,1.692448772892554e-05
0.378,0.005817119546192468,-6.254292944992138,1.4920901713276598,-146.3921922485451,6.3147355844010375,10441.521122979684,0.0006427556297738858
0.378,0.007271399432740585,-5.574213174113281,1.3848785739887584,-146.77862206610723,12.79554089432922,4187.029766205604,0.003087287769533119
0.378,0.008725679319288701,-4.737309741791937,1.2346640902347414,-147.13430268734527,17.226213503931486,3208.2638978116374,0.005372570528072632
0.378,0.010179959205836819,-3.8341337322895237,1.0637626521912402,-147.46060030865726,20.968229926054214,2891.9641460104453,0.007251542625947515
0.378,0.011634239092384936,-2.863750144088074,0.8723439080768882,-147.75041103698683,24.374312185844666,2802.4741808960594,0.008697460256101231
0.378,0.013088518978933053,-1.81490532409279,0.6588978971141606,-147.99596470774213,27.601978299998446,2838.0005533357644,0.009725654176213712
0.378,0.01454279886548117,-0.6704956159969723,0.4210551913084872,-148.1854821426191,30.752223218232636,2968.4266091173836,0.01035942290798684
0.378,0.015997078752029287,0.5927171743993184,0.15611263243543563,-148.30523738119916,33.90856588118891,3189.364692404997,0.01063122723438315
0.378,0.017451358638577403,2.004658392526929,-0.13891746642221356,-148.34098334658356,37.14535788065819,3509.535176930323,0.010584129645934347
0.378,0.018905638525125522,3.6103512547383945,-0.46786132477023284,-148.27892327686737,40.525633716059666,3947.0930304525787,0.010216174082586583
0.378,0.020359918411673637,5.541237668106036,-0.8484279693535154,-148.06829517554638,44.15857171524025,4518.284617221075,0.008883405429785359
0.378,0.021814198298221756,7.985823873454738,-1.3024133546750605,-147.75149768785167,47.68403478777586,5118.9474462714925,0.007734609633790029
0.378,0.02326847818476987,10.938342653310269,-1.812023117399465,-147.36128882091336,49.98530376923884,5589.52772524912,0.007066704362513466
0.378,0.024722758071317987,14.223802896297356,-2.3351109957001777,-146.9540273450842,49.95011967077023,5858.7100356093815,0.006883037539296231
0.378,0.026177037957866106,17.508540124095106,-2.817377236211146,-146.56608959267115,47.38784197663843,5936.589378097804,0.007234861841422825
0.378,0.02763131784441422,20.568906044145,-3.2321409219688864,-146.17759917306114,43.17652554971359,5921.811854555988,0.00729084242496117
0.378,0.02908559773096234,23.642620404289943,-3.607217638389497,-145.71479167691342,37.41881723092368,5843.196658250405,0.006403637571775233
0.378,0.030539877617510456,26.742423875476337,-3.944085159038264,-145.30318478257885,30.061456204982456,5618.286435723641,0.005348791240526799
0.378,0.031994157504058575,29.706536361913738,-4.231384923300778,-144.96633472537974,21.79655255694978,5152.5705542971855,0.004226861092196569
0.378,0.03344843739060669,32.27499196760784,-4.456198240977797,-144.71675570236596,14.052253527354997,4397.244050899724,0.00319297515309233
0.378,0.034902717277154806,34.181785110251795,-4.6113227875912175,-144.53777303224754,8.374878910719449,3451.419961089973,0.0024211221825845403
0.378,0.03635699716370292,35.425596961961546,-4.708668026204074,-144.3934681331266,5.079277262123775,2578.0836961239957,0.001966208177660443
0.378,0.037811277050251044,36.250861176805095,-4.770051112771944,-144.26606344237058,3.402033941237173,1946.3472100867725,0.001746417608489027
0.378,0.03926555693679916,36.88485772268961,-4.812736180199184,-144.15712434548584,2.5267180688785724,1543.0107173870974,0.001636978869179717
0.378,0.040719836823347275,37.42565296948581,-4.843980841319866,-144.06898629174185,1.9876961463423,1284.9127756235036,0.0015465651100201028
0.378,0.04217411670989539,37.8942659279089,-4.865052842075636,-144.00260461072838,1.5865636784777504,1104.8113715635973,0.0014355484117249836
0.378,0.04362839659644351,38.28453488574949,-4.8750831600778115,-143.95832675802953,1.2541562213550717,964.6524579369024,0.0012993090356140363
0.378,0.04508267648299163,38.58331076241255,-4.872719262563792,-143.93433297783506,0.9733618159897981,846.2730649459108,0.0011490133514262689
0.378,0.04653695636953974,38.78180383224039,-4.857454382670358,-143.93239314159382,0.7429300828299451,742.5594710860645,0.0009992125390210912
0.378,0.04799123625608786,38.88528571324762,-4.830460695947971,-143.95069792959205,0.5616862201345821,651.4457717036308,0.0008613073899724606
0.378,0.049445516142635974,38.91666536621994,-4.794880051272924,-143.9912006526223,0.4248172281375004,572.4837043100138,0.000741851034117136
0.378,0.0508997960291841,38.910555114634974,-4.75476245226284,-144.0503628345803,0.32694769899839393,506.29929879868797,0.0006451323297079509
0.378,0.05235407591573221,38.89939420632308,-4.713741573585128,-144.1270481218492,0.25849408696570264,452.20980728411274,0.0005711009386821749
0.378,0.05380835580228033,38.894462716027725,-4.673064940852387,-144.22161953434633,0.21227455259289885,409.29914921604376,0.000518549520071716
0.378,0.05526263568882844,38.895742681868505,-4.632642656027196,-144.3319261413642,0.18372760452911266,377.1385088347463,0.00048701065843054616
0.378,0.056716915575376566,38.89907222259747,-4.59209716323868,-144.4558724307568,0.16615009346562276,352.8241373039418,0.0004708878381696608
0.378,0.05817119546192468,38.90297778616716,-4.551337166791144,-144.59598640819365,0.15621808639380227,334.70331882799525,0.00046673274513652055
0.378,0.059625475348472796,38.907171464226465,-4.5102627940319895,-144.74751673916475,0.15095504365522402,320.88804104714325,0.00047045207192441716
0.378,0.06107975523502091,38.91184195638984,-4.468995292427092,-144.91307345305123,0.14847916125684146,309.9593528865363,0.00047905234538421325
0.378,0.06253403512156903,38.916929033836716,-4.427472155159022,-145.0885031582529,0.14760281060870442,300.9507835474039,0.0004904810146534185
0.378,0.06398831500811715,38.92246235120239,-4.3857754783268454,-145.27626750817387,0.1476328942617848,293.23576251014134,0.0005034979537080549
0.378,0.06544259489466527,38.92832128935015,-4.343889303673052,-145.4727867364946,0.14810347397288826,286.32809657805524,0.0005172585303472953
0.378,0.06689687478121338,38.93450830169967,-4.301793223883105,-145.67825455099825,0.14882466346924145,280.0806448996491,0.0005314017421324095
0.378,0.0683511546677615,38.9409787106644,-4.259560109135353,-145.89209433033975,0.1496326212922194,274.25034432126427,0.00054563431001492
0.378,0.06980543455430961,38.947687694682564,-4.217164740372379,-146.11248792596209,0.15046460200451592,268.77790662233195,0.000559822703859211
0.378,0.07125971444085773,38.954641467895456,-4.174617478069317,-146.33958521628998,0.1512774813886087,263.6296869979798,0.000573861783264987
0.378,0.07271399432740584,38.96180848979006,-4.1319564732498275,-146.57246413129343,0.15205001800975526,258.7332935651766,0.0005877046468952447
0.378,0.07416827421395397,38.969163032923255,-4.089183245981447,-146.80995156931556,0.15276995313369898,254.06787599364716,0.0006013055705489525
0.378,0.07562255410050209,38.9766977888878,-4.04629208779886,-147.05125575617492,0.1534218447365401,249.6408793928736,0.0006145892819128377
0.378,0.0770768339870502,38.98441343087915,-4.003314464794678,-147.29656883196395,0.15400216445747097,245.42153029748096,0.0006275338701559264
0.378,0.07853111387359832,38.9922767737723,-3.960258997987009,-147.54465290468556,0.15451050639617095,241.38969729348477,0.0006401213698412987
0.378,0.07998539376014643,39.00027125582749,-3.9171346321435663,-147.79489122462044,0.1549440547337643,237.53598034502573,0.0006523220377444531
0.378,0.08143967364669455,39.008380533988344,-3.87395073836315,-148.04675837738301,0.1553005126694823,233.85174869945035,0.0006641074503005175
0.378,0.08289395353324266,39.016588597775716,-3.8307159077276878,-148.2996777189726,0.15557402175968327,230.33724101321252,0.0006754259590895836
0.378,0.08434823341979078,39.02487709985236,-3.78744114353639,-148.55320573647344,0.1557628326985442,226.98293029938645,0.0006862491661516242
0.378,0.0858025133063389,39.03322686283388,-3.744133226672369,-148.80695592697387,0.15586884129552525,223.77271205860131,0.0006965732506116116
0.378,0.08725679319288702,39.04161853413055,-3.700803472752284,-149.06035004749603,0.1558906959531364,220.69978004591403,0.0007063727797002229
0.378,0.08871107307943514,39.05003861053999,-3.657460687838684,-149.3129746550402,0.15582591234908338,217.75767469058513,0.0007156183531983606
0.378,0.09016535296598326,39.058475968400145,-3.614113712475812,-149.56443824324145,0.1556713149900295,214.94012912439064,0.0007242778098725472
0.378,0.09161963285253137,39.06692192339282,-3.5707714038264595,-149.81437181226286,0.15542295478354093,212.24111821877887,0.0007323155162748423
0.378,0.09307391273907949,39.07537016323072,-3.527442599549926,-150.06242936408097,0.15507586569287515,209.65486379673968,0.0007396910074772448
0.378,0.0945281926256276,39.083816471454604,-3.4841360614184604,-150.308288245342,0.15462403811235495,207.17584433779024,0.0007463585653453577
0.378,0.09598247251217572,39.09225846585499,-3.44086043666975,-150.5516493509889,0.15406049076769895,204.79885616980638,0.0007522670873113225
0.378,0.09743675239872383,39.1006962788219,-3.397624335177643,-150.79223720360582,0.15337759888136415,202.5191020918481,0.0007573611288851878
0.378,0.09889103228527195,39.10913545243347,-3.3544366138842903,-151.0297998987516,0.15256772223577175,200.33228511651785,0.0007615835155669815
0.378,0.10034531217182008,39.117592012655074,-3.3113067860253276,-151.26410888656096,0.15162411203373324,198.23466325824722,0.0007648797028143774
0.378,0.1017995920583682,39.126096269370784,-3.2682451554177194,-151.4949584568018,0.15054197028892907,196.2230139439223,0.000767203555511308
0.378,0.10325387194491631,39.134688761524785,-3.225262123992654,-151.72216474098198,0.1493194553064484,194.29447791570644,0.0007685236690483211
0.378,0.10470815183146442,39.143403610815135,-3.1823664985090296,-151.94556426023865,0.14795842451284072,192.4463040235516,0.0007688290360331851
