x_m,y_m,tau_uv_m2s2
-0.8988,0.0,-0.4088796256719054
-0.8988,0.001454279886548117,-2.500957256239012
-0.8988,0.002908559773096234,-1.5060885281999177
-0.8988,0.004362839659644351,-0.9221678740786333
-0.8988,0.005817119546192468,-0.42016187476286426
-0.8988,0.007271399432740585,-0.07622327166893433
-0.8988,0.008725679319288701,-0.015005759848631036
-0.8988,0.010179959205836819,0.0022306962096150912
-0.8988,0.011634239092384936,0.003935664803283645
-0.8988,0.013088518978933053,0.003859755687199651
-0.8988,0.01454279886548117,0.0033640363384300105
-0.8988,0.015997078752029287,0.0028250379799766878
-0.8988,0.017451358638577403,0.002356036761881662
-0.8988,0.018905638525125522,0.0019724446437356206
-0.8988,0.020359918411673637,0.001659242645460963
-0.8988,0.021814198298221756,0.0014026483254709517
-0.8988,0.02326847818476987,0.0011949738007739166
-0.8988,0.024722758071317987,0.0010229894249883277
-0.8988,0.026177037957866106,0.0008811643873273965
-0.8988,0.02763131784441422,0.0007682994623816711
-0.8988,0.02908559773096234,0.0006790994612660958
-0.8988,0.030539877617510456,0.000610285329218539
-0.8988,0.031994157504058575,0.0005640668045459529
-0.8988,0.03344843739060669,0.0005403362944823627
-0.8988,0.034902717277154806,0.000539457013151068
-0.8988,0.03635699716370292,0.0005674017786844847
-0.8988,0.037811277050251044,0.0006376061838441156
-0.8988,0.03926555693679916,0.0007844552178589776
-0.8988,0.040719836823347275,0.0010892741711345283
-0.8988,0.04217411670989539,0.0015412961205160383
-0.8988,0.04362839659644351,0.0036276843409609244
-0.8988,0.04508267648299163,0.004440351958682421
-0.8988,0.04653695636953974,0.0046870976819338205
-0.8988,0.04799123625608786,0.004700442217839206
-0.8988,0.049445516142635974,0.004652148579563594
-0.8988,0.0508997960291841,0.004586322867025628
-0.8988,0.05235407591573221,0.00451450886798153
-0.8988,0.05380835580228033,0.004439268592158099
-0.8988,0.05526263568882844,0.004361660215774202
-0.8988,0.056716915575376566,0.0042808987614333755
-0.8988,0.05817119546192468,0.004196492663336793
-0.8988,0.059625475348472796,0.004104936836500548
-0.8988,0.06107975523502091,0.004005143857774273
-0.8988,0.06253403512156903,0.0038963697887780253
-0.8988,0.06398831500811715,0.0037888026228378507
-0.8988,0.06544259489466527,0.003687034342006831
-0.8988,0.06689687478121338,0.0035876463968666263
-0.8988,0.0683511546677615,0.0034909230017294013
-0.8988,0.06980543455430961,0.003398136080694387
-0.8988,0.07125971444085773,0.0033081473869827423
-0.8988,0.07271399432740584,0.00322082957193873
-0.8988,0.07416827421395397,0.003135298940177042
-0.8988,0.07562255410050209,0.003052183685900721
-0.8988,0.0770768339870502,0.0029721679469659193
-0.8988,0.07853111387359832,0.002894509821913102
-0.8988,0.07998539376014643,0.0028190839869308808
-0.8988,0.08143967364669455,0.0027457880917051186
-0.8988,0.08289395353324266,0.002674564343824193
-0.8988,0.08434823341979078,0.002605412702396185
-0.8988,0.0858025133063389,0.002538245698725998
-0.8988,0.08725679319288702,0.0024729375783847365
-0.8988,0.08871107307943514,0.0024094602351325757
-0.8988,0.09016535296598326,0.002347740617046786
-0.8988,0.09161963285253137,0.00228787928000328
-0.8988,0.09307391273907949,0.0022296335667969175
-0.8988,0.0945281926256276,0.002172970491102065
-0.8988,0.09598247251217572,0.002118007306989136
-0.8988,0.09743675239872383,0.0020644791143729665
-0.8988,0.09889103228527195,0.002012543293576645
-0.8988,0.10034531217182008,0.001961954955442061
-0.8988,0.1017995920583682,0.0019128533397339143
-0.8988,0.10325387194491631,0.0018650008171802739
-0.8988,0.10470815183146442,0.0018185596651009892
-0.8988,0.10616243171801254,0.0017731779126026223
-0.8988,0.10761671160456066,0.0017286271366690846
-0.8988,0.10907099149110877,0.0016854503216589113
-0.8988,0.11052527137765689,0.0016437296876417075
-0.8988,0.111979551264205,0.0016031021439590672
-0.8988,0.11343383115075313,0.0015636546688094655
-0.8988,0.11488811103730125,0.0015250890971263205
-0.8988,0.11634239092384936,0.0014869464558382557
-0.8988,0.11779667081039748,0.0014498931744372481
-0.8988,0.11925095069694559,0.001414362661448367
-0.8988,0.12070523058349371,0.0013797499879970782
-0.8988,0.12215951047004182,0.0013456144226027924
-0.8988,0.12361379035658994,0.0013118943946693132
-0.8988,0.12506807024313807,0.0012793769533014083
-0.8988,0.12652235012968618,0.001248082208451328
-0.8988,0.1279766300162343,0.0012171944412406452
-0.8988,0.12943090990278242,0.0011865403866951612
-0.8988,0.13088518978933053,0.0011569984579646111
-0.8988,0.13233946967587865,0.001128693533320453
-0.8988,0.13379374956242676,0.0011003321842805633
-0.8988,0.13524802944897488,0.0010724120344743346
-0.8988,0.136702309335523,0.0010458825797410858
-0.8988,0.1381565892220711,0.001019787542307067
-0.8988,0.13961086910861922,0.0009936866572203267
-0.8988,0.14106514899516734,0.0009685955188561841
-0.8988,0.14251942888171545,0.0009444141283025307
-0.8988,0.14397370876826357,0.0009199881634251806
-0.8988,0.14542798865481169,0.0008963872483574445
-0.8988,0.14688226854135983,0.000873775952705557
-0.8988,0.14833654842790794,0.0008508604623229524
-0.8988,0.14979082831445606,0.0008287639169913172
-0.8988,0.15124510820100417,0.0008074010994301527
-0.8988,0.1526993880875523,0.0007858505262419226
-0.8988,0.1541536679741004,0.0007652824534302805
-0.8988,0.15560794786064852,0.0007449168894631912
-0.8988,0.15706222774719664,0.000724675122293843
-0.8988,0.15851650763374475,0.0007055920035102165
-0.8988,0.15997078752029287,0.0006860900517765989
-0.8988,0.16142506740684098,0.0006671106853562655
-0.8988,0.1628793472933891,0.0006488513134637644
-0.8988,0.16433362717993721,0.0006304795016638147
-0.8988,0.16578790706648533,0.0006130487747509733
-0.8988,0.16724218695303344,0.0005953023182221924
-0.8988,0.16869646683958156,0.0005780309804502434
-0.8988,0.17015074672612968,0.0005612876139560398
-0.8988,0.1716050266126778,0.000544518400098189
-0.8988,0.17305930649922593,0.0005284772283050283
-0.8988,0.17451358638577405,0.000512223477451604
-0.8988,0.17596786627232217,0.000496683792381059
-0.8988,0.17742214615887028,0.00048101554306208055
-0.8988,0.1788764260454184,0.00046573531587918983
-0.8988,0.1803307059319665,0.0004507121594472669
-0.8988,0.18178498581851463,0.00043582244539385373
-0.8988,0.18323926570506274,0.00042141875689701073
