x_over_c,Cp_exp,Cp_pyfr,cfd_x_over_c,dy_m,dx_over_c,abs_error
0.71624,-0.4155,nan,0.7159648197037833,0.005791924225493038,-0.0002751802962166483,nan
0.7302,-0.4249,nan,0.7300717490059989,0.004301317678187335,-0.00012825099400104456,nan
0.74487,-0.4303,nan,0.7451818812461126,0.0033450859713091557,0.0003118812461125886,nan
0.75879,-0.4284,nan,0.7584387347811744,0.007058288024109655,-0.0003512652188255583,nan
0.77255,-0.4303,nan,0.773627275512332,0.004359720463863088,0.0010772755123320543,nan
0.78691,-0.437,nan,0.7867112755775452,0.004083782257916793,-0.00019872442245483235,nan
0.80177,-0.438,nan,0.8019929130872091,0.0013863499788200444,0.00022291308720912006,nan
0.8159,-0.4473,nan,0.8157999033019656,0.0013968631988886954,-0.00010009669803434651,nan
0.83063,-0.4508,nan,0.8307359048298427,-3.5778282090476177e-09,0.00010590482984274008,nan
0.84434,-0.4572,nan,0.8445005331720625,0.006319838975569017,0.00016053317206254913,nan
0.85921,-0.457,nan,0.8588263676280068,3.0464504704300066e-05,-0.00038363237199323663,nan
0.87351,-0.4612,nan,0.8737483904475258,0.0049922362533660405,0.00023839044752582694,nan
0.88825,-0.4508,nan,0.8882940525100345,0.002727484572588608,4.4052510034475745e-05,nan
0.90239,-0.4482,nan,0.902375082174937,0.007118382879557814,-1.4917825063021084e-05,nan
0.91668,-0.4318,nan,0.916432057108198,0.002981578269861717,-0.0002479428918020776,nan
0.93107,-0.4231,nan,0.9311249568348839,0.004860685184729548,5.495683488399017e-05,nan
0.94509,-0.4084,nan,0.9451359510421753,0.0013626311285948756,4.595104217530732e-05,nan
0.95991,-0.3837,nan,0.9598817853700548,0.006600979431618614,-2.8214629945289005e-05,nan
0.97394,-0.3624,nan,0.9740173107101804,0.006722274162800642,7.731071018035607e-05,nan
0.9884,-0.3371,nan,0.9882181173279172,0.006724345187779275,-0.0001818826720827449,nan
1.0031,-0.3011,nan,1.0033700437772841,0.002677539363503456,0.0002700437772840125,nan
1.0175,-0.2667,nan,1.01750876222338,0.002622046275064349,8.762223379976675e-06,nan
1.0315,-0.2427,nan,1.0313095081420172,0.006433434784412384,-0.00019049185798292179,nan
1.0458,-0.2026,nan,1.0460422862143743,0.0023663754109293222,0.00024228621437427655,nan
1.0944,-0.1318,nan,1.0940837008612496,0.0,-0.00031629913875041993,nan
1.1269,-0.0986,nan,1.126941116083236,0.0011741967173293233,4.111608323609239e-05,nan
1.16,-0.0883,nan,1.1601186933971588,0.0022493063006550074,0.0001186933971588644,nan
1.193,-0.0544,nan,1.1925568183263144,0.002688577864319086,-0.000443181673685622,nan
1.226,-0.0422,nan,1.2259950240453086,0.005748738069087267,-4.975954691399664e-06,nan
1.26,-0.0401,nan,1.2598947400138492,0.006410330533981323,-0.00010525998615085186,nan
1.2938,-0.0377,nan,1.2941021294820876,0.0023663314059376717,0.0003021294820875209,nan
1.3267,-0.0407,nan,1.3264247349330358,0.006551140919327736,-0.00027526506696418096,nan
1.3596,-0.0432,nan,1.3594238531021845,0.0026832211297005415,-0.00017614689781542126,nan
1.3926,-0.0432,nan,1.3931271575746083,0.00354705099016428,0.0005271575746081947,nan
1.4266,-0.0533,nan,1.427135297230312,0.0033514322713017464,0.0005352972303118708,nan
1.4597,-0.0564,nan,1.4603594938913982,0.001595154870301485,0.0006594938913981885,nan
1.4931,-0.0597,nan,1.4943429401942663,0.006870471406728029,0.0012429401942661844,nan
1.5268,-0.064,nan,1.5259739898499989,0.0,-0.0008260101500010553,nan
1.5593,-0.0662,nan,1.560168323062715,0.005971046630293131,0.0008683230627151151,nan
1.5933,-0.0684,nan,1.5925085260754541,0.005924506578594446,-0.0007914739245458158,nan
1.6265,-0.0736,nan,1.626832712264288,0.004211178049445152,0.00033271226428799316,nan
1.6594,-0.0763,nan,1.6590490227653867,0.0023778965696692467,-0.0003509772346133033,nan
1.6927,-0.0769,nan,1.6918633665357319,0.0020416555926203728,-0.0008366334642682105,nan
1.7258,-0.0797,nan,1.7261182978039697,0.0,0.00031829780396974705,nan
1.7594,-0.0802,nan,1.7585203761146182,0.0038500060327351093,-0.000879623885381875,nan
1.7923,-0.0821,nan,1.7915065799440657,0.0019035295117646456,-0.0007934200559343019,nan
1.8259,-0.0788,nan,1.8261905227388655,0.0,0.00029052273886542856,nan
1.859,-0.0786,nan,1.8599578312465124,0.004743643570691347,0.0009578312465123862,nan
1.8926,-0.0817,nan,1.8926447346096948,0.006309857591986656,4.473460969478538e-05,nan
1.9254,-0.0809,nan,1.9256292354492914,0.004354920703917742,0.0002292354492914317,nan
1.9588,-0.0816,nan,1.9582324084781466,0.007144727278500795,-0.0005675915218534833,nan
1.9918,-0.0796,nan,1.9925029504866827,0.0021241360809653997,0.0007029504866826741,nan
2.0248,-0.0783,nan,1.999999937557039,0.0,-0.024800062442960957,nan
2.0582,-0.0769,nan,1.999999937557039,0.0,-0.05820006244296083,nan
2.0922,-0.0744,nan,1.999999937557039,0.0,-0.09220006244296108,nan
2.125,-0.0701,nan,1.999999937557039,0.0,-0.12500006244296102,nan
