x_m,x_over_c,y_m,y_wall_m,dy_m,pressure,Cp
-1.350000023841858,-3.214285771052043,0.0,0.0,0.0,nan,nan
-1.3477879762649536,-3.2090189911070324,0.0,0.0,0.0,nan,nan
-1.3477809429168701,-3.209002245040167,0.002489730715751648,0.0,0.002489730715751648,nan,nan
-1.3455758094787598,-3.2037519273303805,0.0,0.0,0.0,nan,nan
-1.3455687761306763,-3.203735181263515,0.002489730715751648,0.0,0.002489730715751648,nan,nan
-1.3455618619918823,-3.2037187190282914,0.004979461431503296,0.0,0.004979461431503296,nan,nan
-1.343363642692566,-3.1984848635537286,0.0,0.0,0.0,nan,nan
-1.3433496952056885,-3.1984516552516395,0.004979461431503296,0.0,0.004979461431503296,nan,nan
-1.343342661857605,-3.198434909184774,0.007469192147254944,0.0,0.007469192147254944,nan,nan
-1.3418563604354858,-3.1948960962749666,0.0016434586141258478,0.0,0.0016434586141258478,nan,nan
-1.3418493270874023,-3.194879350208101,0.004133189562708139,0.0,0.004133189562708139,nan,nan
-1.3418424129486084,-3.194862887972877,0.006622920278459787,0.0,0.006622920278459787,nan,nan
-1.341151475906372,-3.1932177997770763,0.0,0.0,0.0,nan,nan
-1.3403490781784058,-3.191307328996204,0.0032869172282516956,0.0,0.0032869172282516956,nan,nan
-1.3403420448303223,-3.191290582929339,0.005776647944003344,0.0,0.005776647944003344,nan,nan
-1.3396443128585815,-3.189629316329956,0.0016434586141258478,0.0,0.0016434586141258478,nan,nan
-1.3389394283294678,-3.187951019832066,0.0,0.0,0.0,nan,nan
-1.3388417959213257,-3.187718561717442,0.0049303756095469,0.0,0.0049303756095469,nan,nan
-1.338336706161499,-3.1865159670511884,0.006981829181313515,0.0,0.006981829181313515,nan,nan
-1.3381370306015015,-3.186040549051194,0.0032869172282516956,0.0,0.0032869172282516956,nan,nan
-1.3374321460723877,-3.184362252553304,0.0016434586141258478,0.0,0.0016434586141258478,nan,nan
-1.3370481729507446,-3.1834480308351063,0.005321859382092953,0.0,0.005321859382092953,nan,nan
-1.336727261543274,-3.1826839560554143,0.0,0.0,0.0,nan,nan
-1.336543083190918,-3.1822454361688526,0.00737331248819828,0.0,0.00737331248819828,nan,nan
-1.3363434076309204,-3.181770018168858,0.003678400767967105,0.0,0.003678400767967105,nan,nan
-1.3356385231018066,-3.1800917216709683,0.002034942153841257,0.0,0.002034942153841257,nan,nan
-1.3352545499801636,-3.1791774999527704,0.005713343154639006,0.0,0.005713343154639006,nan,nan
-1.3345497846603394,-3.1774994872865223,0.004069884307682514,0.0,0.004069884307682514,nan,nan
-1.3345152139663696,-3.177417176110404,0.0,0.0,0.0,nan,nan
-1.3334609270095825,-3.1749069690704346,0.006104826461523771,0.0,0.006104826461523771,nan,nan
-1.3334264755249023,-3.174824941725958,0.002034942153841257,0.0,0.002034942153841257,nan,nan
-1.3323376178741455,-3.1722324235098704,0.004069884307682514,0.0,0.004069884307682514,nan,nan
-1.3323030471801758,-3.172150112333752,0.0,0.0,0.0,nan,nan
-1.3312596082687378,-3.1696657339731855,0.006212001666426659,0.0,0.006212001666426659,nan,nan
-1.3312143087387085,-3.169557877949306,0.002034942153841257,0.0,0.002034942153841257,nan,nan
-1.3301361799240112,-3.166990904580979,0.0041770595125854015,0.0,0.0041770595125854015,nan,nan
-1.330090880393982,-3.1668830485571,0.0,0.0,0.0,nan,nan
-1.3290581703186035,-3.1644242150442943,0.006319176405668259,0.0,0.006319176405668259,nan,nan
-1.3290128707885742,-3.164316359020415,0.002142117125913501,0.0,0.002142117125913501,nan,nan
-1.3279348611831665,-3.1617496694837297,0.004284234251827002,0.0,0.004284234251827002,nan,nan
-1.3278788328170776,-3.16161626861209,0.0,0.0,0.0,nan,nan
-1.3268567323684692,-3.159182696115403,0.006426351144909859,0.0,0.006426351144909859,nan,nan
-1.3268007040023804,-3.1590492952437628,0.002142117125913501,0.0,0.002142117125913501,nan,nan
-1.3257226943969727,-3.156482605707078,0.004284234251827002,0.0,0.004284234251827002,nan,nan
-1.3256666660308838,-3.1563492048354376,0.0,0.0,0.0,nan,nan
-1.3245885372161865,-3.153782231467111,0.002142117125913501,0.0,0.002142117125913501,nan,nan
-1.3245710134506226,-3.153740508215768,0.006384784355759621,0.0,0.006384784355759621,nan,nan
-1.32345449924469,-3.1510821410587857,0.0,0.0,0.0,nan,nan
-1.323436975479126,-3.151040417807443,0.0042426674626767635,0.0,0.0042426674626767635,nan,nan
-1.3223028182983398,-3.148340043567476,0.0021005503367632627,0.0,0.0021005503367632627,nan,nan
-1.3222852945327759,-3.148298320316133,0.006343217566609383,0.0,0.006343217566609383,nan,nan
-1.3212424516677856,-3.1458153611137756,0.0,0.0,0.0,nan,nan
-1.3211512565612793,-3.145598229907808,0.0042011006735265255,0.0,0.0042011006735265255,nan,nan
-1.3200907707214355,-3.143073263622466,0.0021005503367632627,0.0,0.0021005503367632627,nan,nan
-1.3199995756149292,-3.1428561324164983,0.006301650777459145,0.0,0.006301650777459145,nan,nan
-1.3190304040908813,-3.140548581168765,0.0,0.0,0.0,nan,nan
-1.318939208984375,-3.140331449962798,0.0042011006735265255,0.0,0.0042011006735265255,nan,nan
-1.3178787231445312,-3.1378064836774553,0.0021005503367632627,0.0,0.0021005503367632627,nan,nan
-1.3177629709243774,-3.1375308831532798,0.0063085416331887245,0.0,0.0063085416331887245,nan,nan
-1.3168182373046875,-3.135281517392113,0.0,0.0,0.0,nan,nan
-1.3167024850845337,-3.1350059168679376,0.004207991529256105,0.0,0.004207991529256105,nan,nan
-1.3156421184539795,-3.132481234414237,0.0021074411924928427,0.0,0.0021074411924928427,nan,nan
-1.3155263662338257,-3.1322056338900612,0.0063154324889183044,0.0,0.0063154324889183044,nan,nan
-1.3146061897277832,-3.130014737447103,0.0,0.0,0.0,nan,nan
-1.3144659996032715,-3.129680951436361,0.004214882384985685,0.0,0.004214882384985685,nan,nan
-1.3134299516677856,-3.127214170637585,0.0021074411924928427,0.0,0.0021074411924928427,nan,nan
-1.313289761543274,-3.1268803846268427,0.006322323344647884,0.0,0.006322323344647884,nan,nan
-1.3123940229415894,-3.124747673670451,0.0,0.0,0.0,nan,nan
-1.3122538328170776,-3.124413887659709,0.004214882384985685,0.0,0.004214882384985685,nan,nan
-1.3114569187164307,-3.122516473134359,0.005977800581604242,0.0,0.005977800581604242,nan,nan
-1.3112177848815918,-3.121947106860933,0.0021074411924928427,0.0,0.0021074411924928427,nan,nan
-1.3104209899902344,-3.1200499761672247,0.0038703593891113997,0.0,0.0038703593891113997,nan,nan
-1.3101818561553955,-3.119480609893799,0.0,0.0,0.0,nan,nan
-1.3096240758895874,-3.118152561641875,0.005633277352899313,0.0,0.005633277352899313,nan,nan
-1.3093849420547485,-3.117583195368449,0.0017629180802032351,0.0,0.0017629180802032351,nan,nan
