x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.462,0.0,13.8105491685,-0.0155332432025,97.2033481442,4.10009029952,98813.4558924,4.14932385726e-05
0.462,0.001454279886548117,20.063844568624148,-0.20555153029052473,95.27456990809769,9.806761107258918,7348.007573219862,0.0013416654520729259
0.462,0.002908559773096234,22.109524771086342,-0.43153359043188727,94.62814813769847,12.019242839633872,5102.103202409813,0.0023562217447999968
0.462,0.004362839659644351,23.948076380798742,-0.6456962783149796,94.01253815392741,12.490621512345468,4737.069571373469,0.0026367432121635376
0.462,0.005817119546192468,25.792346328752785,-0.8405382197779523,93.2857631819051,11.475165319220622,4527.400535448267,0.0025344923439934086
0.462,0.007271399432740585,27.61822101260932,-1.011676806081871,92.3611920793183,9.141068753745914,4143.086026626801,0.002205658217401409
0.462,0.008725679319288701,29.27735868683056,-1.1488131758663327,91.21071979012778,6.155037928966944,3588.971096054922,0.001714591809898943
0.462,0.010179959205836819,30.595152695062403,-1.2602586044757587,89.80424883804845,3.5186571907193973,2966.6892175233747,0.0011850734434586793
0.462,0.011634239092384936,31.472016394873272,-1.350407134706162,88.18236165427143,1.6381239905479903,2162.528044216957,0.0007555335560899478
0.462,0.013088518978933053,31.895291808740538,-1.4214334110458058,86.42421334980844,0.6997911955402328,1377.3454155070895,0.0005072202444858171
0.462,0.01454279886548117,32.06097291100933,-1.4805730102111334,84.58328621987383,0.37914532409126556,909.2428747435818,0.00041689698830903085
0.462,0.015997078752029287,32.14813139562943,-1.5337535474496646,82.69720109814611,0.2815470503535349,708.2297824471825,0.0003975259667005927
0.462,0.017451358638577403,32.21727392493387,-1.583459733586609,80.78693586182038,0.24472362227709318,613.6672016175704,0.0003987977861500351
0.462,0.018905638525125522,32.28361181877494,-1.6305036113596143,78.85901222941644,0.2271297120680436,559.5099274342607,0.0004059524386013263
0.462,0.020359918411673637,32.35028764744664,-1.6751001995863015,76.91544361710216,0.21751920848483272,523.9325490641673,0.0004151711124924392
0.462,0.021814198298221756,32.417496614940404,-1.717265503680014,74.95203863900245,0.21194827386969442,498.50353882574325,0.0004251776763192962
0.462,0.02326847818476987,32.4843266146692,-1.7570791624146733,72.98803875148678,0.20856544550896944,478.917936973104,0.00043550037332338475
0.462,0.024722758071317987,32.55089308872347,-1.7945770468119082,71.01529434437414,0.20645816844484086,462.94604817110854,0.0004459731113500726
0.462,0.026177037957866106,32.61696513791958,-1.8298384521302296,69.04121622642027,0.20510258269944176,449.2318078314825,0.00045656892197287844
0.462,0.02763131784441422,32.68278159474818,-1.862884604643608,67.05965359439081,0.2042153204432822,437.01154097305584,0.0004673060748453931
0.462,0.02908559773096234,32.74778548438858,-1.893886169073503,65.09044861144157,0.20363443545401,425.8239744663959,0.0004782190369278255
0.462,0.030539877617510456,32.81238484124654,-1.922851339192072,63.122347553100795,0.20327374605895857,415.41392895972206,0.0004893308824204946
0.462,0.031994157504058575,32.876652354923515,-1.9497736493960054,61.15444626874286,0.20308624492686003,405.6408517955769,0.0005006623275868635
0.462,0.03344843739060669,32.94037598951073,-1.9748060898031552,59.19505424458819,0.20303551342742943,396.3937327706828,0.0005122153404173739
0.462,0.034902717277154806,33.00354022228403,-1.9980088546512993,57.245668881336094,0.203098130628783,387.6089247335984,0.000523986295638113
0.462,0.03635699716370292,33.0661303807938,-2.0194444900123454,55.30762715953927,0.2032540269171308,379.23833019459914,0.0005359630870841081
0.462,0.037811277050251044,33.12813217254352,-2.0391775108128005,53.38210083185899,0.20348463022779398,371.2431078064209,0.0005481264766901775
0.462,0.03926555693679916,33.189531532859625,-2.0572740671231045,51.4700934202511,0.2037723854575017,363.5905429786721,0.00056045175445964
0.462,0.040719836823347275,33.250341460118925,-2.0737790783499612,49.57161169257273,0.20410093321924466,356.25424990523385,0.0005729108033661613
0.462,0.04217411670989539,33.310682663235106,-2.088629521404827,47.68301292835604,0.20445488254669453,349.219091954795,0.0005854736247856377
0.462,0.04362839659644351,33.37041216126497,-2.101998535129352,45.80919875677969,0.20481890624250457,342.45374831138184,0.0005981039670736838
0.462,0.04508267648299163,33.42924489392927,-2.114066789624029,43.95928678642346,0.20518065109619552,335.94336947189953,0.0006107711234055742
0.462,0.04653695636953974,33.48745459372431,-2.124757653452827,42.12478546244922,0.2055286377439234,329.67128227507914,0.0006234409799487005
0.462,0.04799123625608786,33.54522051845546,-2.1339330571314226,40.30005479574798,0.20585122949433302,323.6329383878874,0.0006360775364823184
0.462,0.049445516142635974,33.602010859996746,-2.142047763860373,38.50248515411632,0.2061414869926995,317.8037479846454,0.0006486539996761536
0.462,0.0508997960291841,33.6582753112036,-2.1488097020148227,36.717881694528934,0.20638976333835668,312.18151480203045,0.0006611342308364508
0.462,0.05235407591573221,33.7138180901465,-2.1544171733698585,34.95285095193304,0.2065903590678903,306.7518385423852,0.0006734909056420792
0.462,0.05380835580228033,33.76863036532523,-2.1589310726754425,33.208030325026456,0.20673795906011147,301.5059346333787,0.0006856966616632377
0.462,0.05526263568882844,33.822812881574535,-2.162298318483539,31.480499357053592,0.20682696644416146,296.4381830469555,0.0006977207721453062
0.462,0.056716915575376566,33.87628521800666,-2.164647505118999,29.773181848056787,0.20685457932656634,291.5386917608416,0.0007095412067199973
0.462,0.05817119546192468,33.92903359707158,-2.166042923179065,28.086778713215807,0.20681844133572258,286.799227945914,0.0007211360551422195
0.462,0.059625475348472796,33.98125921487823,-2.1663039831736484,26.414913550462177,0.20671400110172683,282.2195846449238,0.000732473353537017
0.462,0.06107975523502091,34.032567858347655,-2.165907223571254,24.77067558531339,0.20654447938124604,277.7830555395034,0.0007435520522725906
0.462,0.06253403512156903,34.08339755030071,-2.164372716235037,23.13983911799414,0.20630258432498366,273.49829237807654,0.0007543241376257367
0.462,0.06398831500811715,34.1335398156827,-2.1620229598781595,21.529413402867963,0.20599241240988259,269.34974734722675,0.000764792090154691
0.462,0.06544259489466527,34.18287697361417,-2.159027729342105,19.943332115155815,0.20561441511298678,265.33058865964955,0.0007749438091581037
0.462,0.06689687478121338,34.231664153784486,-2.155067621650832,18.373149696072343,0.2051635209216035,261.44607163529116,0.0007847364006991633
0.462,0.0683511546677615,34.2798484357586,-2.1502763154702866,16.8207137250258,0.20464213892953553,257.68671545962445,0.0007941652090742354
0.462,0.06980543455430961,34.32724687014202,-2.1449080207507483,15.292185208492372,0.2040509055532854,254.04564261249772,0.0008032194254638146
0.462,0.07125971444085773,34.37398317124617,-2.138886140287556,13.78365854241589,0.20339012496699596,250.51788873964813,0.0008118851543130259
0.462,0.07271399432740584,34.420129105878146,-2.13208522252455,12.292813029720582,0.2026548242576966,247.10613487491273,0.0008201182879699793
0.462,0.07416827421395397,34.4656779916562,-2.124541318239821,10.820034516900042,0.20184297592036793,243.8064695927444,0.0008278932094149883
0.462,0.07562255410050209,34.51060442180462,-2.1163892665368795,9.366434400045492,0.20095586830958287,240.60935043942013,0.0008352073440731605
0.462,0.0770768339870502,34.55485117986154,-2.1077128561296585,7.934108456593234,0.19998889935627595,237.51289876189037,0.000842024121340651
0.462,0.07853111387359832,34.598470004809755,-2.098491974016174,6.5215915217821365,0.19893864387545765,234.51351980724118,0.0008483131994386089
0.462,0.07998539376014643,34.64150680215005,-2.0887102695760116,5.127651221488557,0.19780098447246544,231.60781930139396,0.0008540408225609262
0.462,0.08143967364669455,34.68397361218204,-2.0783865951817817,3.7522382568006534,0.1965704083619769,228.79305890401724,0.0008591657647125234
0.462,0.08289395353324266,34.72588533871021,-2.067537563964196,2.3952791065712544,0.19524064356709311,226.0666793043456,0.0008636422184010731
0.462,0.08434823341979078,34.76726852638629,-2.056112476107044,1.0564415155719915,0.19380016603966405,223.43001913743765,0.0008673882264628736
0.462,0.0858025133063389,34.8081343893099,-2.044218435925576,-0.2639673028078388,0.19224792034021704,220.8756510721164,0.0008703918828546622
0.462,0.08725679319288702,34.848512788382514,-2.031874008818784,-1.5660878058527656,0.19057800693742422,218.4013315882099,0.0008726061357515673
0.462,0.08871107307943514,34.888439947656295,-2.019098024108545,-2.8500737771012705,0.18878542294514217,216.00493148265696,0.0008739871763135869
0.462,0.09016535296598326,34.92795562852664,-2.0059092343783695,-4.116092179998924,0.18686648302842948,213.6843067682552,0.0008744972422446549
0.462,0.09161963285253137,34.967095886433576,-1.9923254862070472,-5.364322668979371,0.18481923672093323,211.43713443446975,0.0008741077083744785
0.462,0.09307391273907949,35.00588191051197,-1.9783625089359547,-6.59495638374569,0.18264392489811626,209.26078061678098,0.0008728023734375336
0.462,0.0945281926256276,35.04430809383207,-1.96403272695209,-7.808193896117853,0.18034351110742575,207.1522749000109,0.0008705807827228312
0.462,0.09598247251217572,35.08233434161346,-1.9493446602199338,-9.004242472964634,0.1779242565494698,205.10843637939644,0.0008674612176084984
0.462,0.09743675239872383,35.11988710497237,-1.9343033364415516,-10.183313262545479,0.17539620415814863,203.12613263006762,0.0008634827419468924
0.462,0.09889103228527195,35.156860518361235,-1.9188707615954004,-11.345528047331715,0.172770691254935,201.20475612247526,0.000858679160101956
0.462,0.10034531217182008,35.19313961701375,-1.9030431614520047,-12.491008422662809,0.17006755849226676,199.3424657107659,0.0008531367437884892
0.462,0.1017995920583682,35.22865174578694,-1.8868610373873556,-13.620002145015256,0.16731174194070417,197.53594639543607,0.0008469834817876769
0.462,0.10325387194491631,35.26336166508375,-1.8703346655103827,-14.73270631413392,0.16452643586351443,195.78411153989288,0.0008403316900795171
