x_m,y_m,tau_uv_m2s2
0.378,0.0,-0.0711140196666799
0.378,0.001454279886548117,-0.007684044776327106
0.378,0.002908559773096234,0.020923117961284737
0.378,0.004362839659644351,0.0016525870353277644
0.378,0.005817119546192468,-0.8013344586870923
0.378,0.007271399432740585,-4.658400656587985
0.378,0.008725679319288701,-7.122687541087735
0.378,0.010179959205836819,-8.95970016027524
0.378,0.011634239092384936,-9.817451970380741
0.378,0.013088518978933053,-10.170678313804773
0.378,0.01454279886548117,-9.443451344288672
0.378,0.015997078752029287,-8.308682040042902
0.378,0.017451358638577403,-6.694155322986127
0.378,0.018905638525125522,-4.2185271409564375
0.378,0.020359918411673637,-2.011939852161851
0.378,0.021814198298221756,-0.7507707614434923
0.378,0.02326847818476987,-0.2905057321270399
0.378,0.024722758071317987,-0.1400999629928526
0.378,0.026177037957866106,-0.07889897545614467
0.378,0.02763131784441422,-0.047601671048676436
0.378,0.02908559773096234,-0.03454527320126897
0.378,0.030539877617510456,-0.03222270290866859
0.378,0.031994157504058575,-0.033634680475247106
0.378,0.03344843739060669,-0.035467318216311286
0.378,0.034902717277154806,-0.03695241478663771
0.378,0.03635699716370292,-0.03816642308951098
0.378,0.037811277050251044,-0.03921519333329294
0.378,0.03926555693679916,-0.04013765762860782
0.378,0.040719836823347275,-0.04099577406116062
0.378,0.04217411670989539,-0.04181831898176945
0.378,0.04362839659644351,-0.04260006589120222
0.378,0.04508267648299163,-0.04333408468508016
0.378,0.04653695636953974,-0.04401423819510877
0.378,0.04799123625608786,-0.0446283999368919
0.378,0.049445516142635974,-0.045196933202351554
0.378,0.0508997960291841,-0.045732576435428864
0.378,0.05235407591573221,-0.04621450418237255
0.378,0.05380835580228033,-0.046640398639599186
0.378,0.05526263568882844,-0.047043586848357605
0.378,0.056716915575376566,-0.04738953996589239
0.378,0.05817119546192468,-0.047703029914886556
0.378,0.059625475348472796,-0.047981271756855376
0.378,0.06107975523502091,-0.048227486302019035
0.378,0.06253403512156903,-0.04843175381913218
0.378,0.06398831500811715,-0.048599772155948885
0.378,0.06544259489466527,-0.04874998515748563
0.378,0.06689687478121338,-0.04884286584091217
0.378,0.0683511546677615,-0.04891924916135102
0.378,0.06980543455430961,-0.048946791734245716
0.378,0.07125971444085773,-0.0489220721762846
0.378,0.07271399432740584,-0.04888054058194081
0.378,0.07416827421395397,-0.048796444275217184
0.378,0.07562255410050209,-0.04863940757191524
0.378,0.0770768339870502,-0.048441639571779084
0.378,0.07853111387359832,-0.04822517083767862
0.378,0.07998539376014643,-0.04796638468996311
0.378,0.08143967364669455,-0.04766104038911609
0.378,0.08289395353324266,-0.047304394720401405
0.378,0.08434823341979078,-0.04689943400685519
0.378,0.0858025133063389,-0.04646421631494039
0.378,0.08725679319288702,-0.0460011281517227
0.378,0.08871107307943514,-0.045499880866765666
0.378,0.09016535296598326,-0.044962789870988486
0.378,0.09161963285253137,-0.044390306021737706
0.378,0.09307391273907949,-0.04378315564001321
0.378,0.0945281926256276,-0.04314304380647523
0.378,0.09598247251217572,-0.04247271171330559
0.378,0.09743675239872383,-0.041777087082268245
0.378,0.09889103228527195,-0.04106289699365835
0.378,0.10034531217182008,-0.040332125758255635
0.378,0.1017995920583682,-0.039577772082336884
0.378,0.10325387194491631,-0.03877914165815381
0.378,0.10470815183146442,-0.03790619840317121
0.378,0.10616243171801254,-0.036932393600899824
0.378,0.10761671160456066,-0.03585002472624049
0.378,0.10907099149110877,-0.03466920753280539
0.378,0.11052527137765689,-0.033407934842774656
0.378,0.111979551264205,-0.032139702248818104
0.378,0.11343383115075313,-0.03095425496269072
0.378,0.11488811103730125,-0.02986091112395929
0.378,0.11634239092384936,-0.028842653991962303
0.378,0.11779667081039748,-0.027887632912938675
0.378,0.11925095069694559,-0.026973573035532786
0.378,0.12070523058349371,-0.02606352481151586
0.378,0.12215951047004182,-0.025191796470257048
0.378,0.12361379035658994,-0.024381025955711334
0.378,0.12506807024313807,-0.023600132366585695
0.378,0.12652235012968618,-0.022838069402508918
0.378,0.1279766300162343,-0.022065002516214006
0.378,0.12943090990278242,-0.02133299885251387
0.378,0.13088518978933053,-0.020668219472326624
