x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.273,0.0,5.68782593156,-2.2523285022,-311.209000117,2.90118797078,130636.229785,2.19910473303e-05
0.273,0.001454279886548117,0.7321896885510866,0.44338430886702895,108.17358168403474,2.050460646838291,89901.36009900946,2.2799061722049445e-05
0.273,0.002908559773096234,-0.06616972593421812,0.8982464170413802,81.45112993151226,2.168594236103001,92833.03517445431,2.336093477176867e-05
0.273,0.004362839659644351,-0.30641832855468476,1.232925111540353,59.63661713297857,2.1551131794727008,94778.46081798586,2.27242827943119e-05
0.273,0.005817119546192468,-0.18258094285192972,1.4855870718874957,42.8321140902971,2.108285717128125,96404.12191727276,2.1787612559570688e-05
0.273,0.007271399432740585,-0.005944453551830923,1.6631455071861583,27.814451812768358,2.039916883446728,97798.52062237856,2.067089599997062e-05
0.273,0.008725679319288701,0.1924567153765968,1.8198252664290926,13.980333113146246,2.005347963738077,99354.80073534143,1.986008834591141e-05
0.273,0.010179959205836819,0.38261807551460086,1.9704940949056302,0.4657731909200399,2.0013813703931134,101068.70321904469,1.93206449924856e-05
0.273,0.011634239092384936,0.4937111571163247,2.0774926579113,-13.044900224085481,1.9784601763973892,102612.06269418739,1.866939227343512e-05
0.273,0.013088518978933053,0.7138203001085188,2.2011900364880534,-26.193980768425018,1.9923181921920339,104343.72204815496,1.8282921853050586e-05
0.273,0.01454279886548117,0.8919333796500021,2.2612520916251735,-38.89323330117561,1.9660868145379555,105750.81672914333,1.7615428593535353e-05
0.273,0.015997078752029287,1.103631870223648,2.2918737010449357,-51.119239793761615,1.934845284371038,107061.36273605465,1.691332189230286e-05
0.273,0.017451358638577403,1.3169628011362609,2.300085007811022,-63.13154418668359,1.906960206942974,108329.17595705806,1.6256954832864547e-05
0.273,0.018905638525125522,1.5087122286895995,2.2990333817632242,-75.18156101694112,1.8923914724792188,109645.72742889014,1.5736626835199706e-05
0.273,0.020359918411673637,1.6868533242853843,2.2855816303029797,-87.40437246702224,1.8866629768010166,110962.78639200707,1.531513525985074e-05
0.273,0.021814198298221756,1.8556888344813975,2.256216650808171,-99.85834318778412,1.8852604207510388,112263.0938775215,1.495085284431307e-05
0.273,0.02326847818476987,2.0105634553866465,2.210205745702189,-112.70823575837044,1.888282463485528,113530.34247263744,1.4649914056463992e-05
0.273,0.024722758071317987,2.156685732665319,2.1420072921143807,-126.06937350851456,1.894747738000517,114770.42270001773,1.4405115775586848e-05
0.273,0.026177037957866106,2.301188467993106,2.049141077249955,-140.14646020588322,1.9033333643550383,115965.91221819236,1.420980569090186e-05
0.273,0.02763131784441422,2.4599823898339106,1.921315546038952,-155.155296953239,1.9123297101829373,117106.52371331294,1.4053483518323915e-05
0.273,0.02908559773096234,2.6613202953707655,1.7451940004729367,-171.38084644424615,1.9183761345731103,118167.18473647124,1.3912723913748087e-05
0.273,0.030539877617510456,2.955136159722169,1.4907260466074042,-189.17065313359902,1.9134705194180788,119087.61376994831,1.3690319514888588e-05
0.273,0.031994157504058575,3.4404038623037634,1.136258348132369,-208.89617693138402,1.9157144630637186,120026.26687937451,1.3566355540461579e-05
0.273,0.03344843739060669,4.138415433026048,0.6810287913298315,-231.34844528689618,2.1416812956144122,122588.98619194995,1.5340325260187757e-05
0.273,0.034902717277154806,5.12185431251987,0.10459788181520904,-256.9923058470035,2.511989499147962,126081.63466747459,1.817477544760861e-05
0.273,0.03635699716370292,6.3389236048590725,-0.608113009403693,-286.6025457668207,3.031329232204535,130453.68961062067,2.1918364104116614e-05
0.273,0.037811277050251044,7.55138783414466,-1.356387663472457,-320.8300457812676,3.5483815662833234,134578.96628443227,2.472964113961222e-05
0.273,0.03926555693679916,8.843083267672949,-2.1478728623418393,-359.0530532115988,4.0725494695238424,138552.8005122057,2.3900978435995444e-05
