x_m,y_m,tau_uv_m2s2
0.462,0.0,-0.2384921257735756
0.462,0.001454279886548117,-3.8377359765535957
0.462,0.002908559773096234,-3.1791951051977527
0.462,0.004362839659644351,-3.392148569931765
0.462,0.005817119546192468,-3.2653042897759383
0.462,0.007271399432740585,-2.714141176220731
0.462,0.008725679319288701,-1.8195460862953063
0.462,0.010179959205836819,-0.9444881358592878
0.462,0.011634239092384936,-0.3727327311716141
0.462,0.013088518978933053,-0.1276478689391271
0.462,0.01454279886548117,-0.0573751818126297
0.462,0.015997078752029287,-0.04165661869518485
0.462,0.017451358638577403,-0.03884509118774024
0.462,0.018905638525125522,-0.0390033973182485
0.462,0.020359918411673637,-0.03976986559134398
0.462,0.021814198298221756,-0.04048734310890289
0.462,0.02326847818476987,-0.041099615148367505
0.462,0.024722758071317987,-0.04169715159241581
0.462,0.026177037957866106,-0.04228682400736713
0.462,0.02763131784441422,-0.04282481997398183
0.462,0.02908559773096234,-0.043332686582088595
0.462,0.030539877617510456,-0.043918121164202954
0.462,0.031994157504058575,-0.04448238686239303
0.462,0.03344843739060669,-0.045009007004600234
0.462,0.034902717277154806,-0.04552910482508106
0.462,0.03635699716370292,-0.04604090633737042
0.462,0.037811277050251044,-0.046542254979427995
0.462,0.03926555693679916,-0.047036320032933766
0.462,0.040719836823347275,-0.047547505906887756
0.462,0.04217411670989539,-0.048043111103750875
0.462,0.04362839659644351,-0.048435992108334075
0.462,0.04508267648299163,-0.048803394332366926
0.462,0.04653695636953974,-0.04924689745058566
0.462,0.04799123625608786,-0.049592301563502146
0.462,0.049445516142635974,-0.04988886614964755
0.462,0.0508997960291841,-0.05021730645835331
0.462,0.05235407591573221,-0.05046675336440795
0.462,0.05380835580228033,-0.050707115692995984
0.462,0.05526263568882844,-0.05091791621723536
0.462,0.056716915575376566,-0.05107355795539797
0.462,0.05817119546192468,-0.051237930918378465
0.462,0.059625475348472796,-0.051322170163972246
0.462,0.06107975523502091,-0.05137844051243279
0.462,0.06253403512156903,-0.051457581760380795
0.462,0.06398831500811715,-0.051417260856919625
0.462,0.06544259489466527,-0.05137437510368522
0.462,0.06689687478121338,-0.05134848032937398
0.462,0.0683511546677615,-0.05122429807161397
0.462,0.06980543455430961,-0.051045636192418746
0.462,0.07125971444085773,-0.0508839144592593
0.462,0.07271399432740584,-0.05070290724019967
0.462,0.07416827421395397,-0.05047696798683494
0.462,0.07562255410050209,-0.0501907102028261
0.462,0.0770768339870502,-0.04986445449843083
0.462,0.07853111387359832,-0.049527980280427444
0.462,0.07998539376014643,-0.04917005773406569
0.462,0.08143967364669455,-0.048780916077829174
0.462,0.08289395353324266,-0.04836380079333608
0.462,0.08434823341979078,-0.04791480091333878
0.462,0.0858025133063389,-0.04743635968824107
0.462,0.08725679319288702,-0.046935099068582016
0.462,0.08871107307943514,-0.046413212009579034
0.462,0.09016535296598326,-0.04587047248902716
0.462,0.09161963285253137,-0.04530156848401547
0.462,0.09307391273907949,-0.044694869908755853
0.462,0.0945281926256276,-0.04403373022438743
0.462,0.09598247251217572,-0.04330066578601023
0.462,0.09743675239872383,-0.0424806757338239
0.462,0.09889103228527195,-0.04156529618509803
0.462,0.10034531217182008,-0.04057101607316509
0.462,0.1017995920583682,-0.03952986965556464
0.462,0.10325387194491631,-0.03847226386109409
0.462,0.10470815183146442,-0.03742328604905535
0.462,0.10616243171801254,-0.036393050990517026
0.462,0.10761671160456066,-0.035408804729632586
0.462,0.10907099149110877,-0.03448367529543914
0.462,0.11052527137765689,-0.033592026397512416
0.462,0.111979551264205,-0.0327349216682733
0.462,0.11343383115075313,-0.03191778240412393
0.462,0.11488811103730125,-0.031115846425931768
0.462,0.11634239092384936,-0.030333400499744662
0.462,0.11779667081039748,-0.02958329984595019
0.462,0.11925095069694559,-0.028845125684581464
0.462,0.12070523058349371,-0.02813339132469101
0.462,0.12215951047004182,-0.027440987535574623
0.462,0.12361379035658994,-0.02676906138484933
0.462,0.12506807024313807,-0.026115316881819783
0.462,0.12652235012968618,-0.02547980275502474
0.462,0.1279766300162343,-0.02486797972976397
0.462,0.12943090990278242,-0.02427690839325203
0.462,0.13088518978933053,-0.02369156070562072
0.462,0.13233946967587865,-0.023126230963367026
0.462,0.13379374956242676,-0.022583353425542258
0.462,0.13524802944897488,-0.022051484094427407
0.462,0.136702309335523,-0.021530901746757716
0.462,0.1381565892220711,-0.021024426058275425
0.462,0.13961086910861922,-0.02054884400266691
0.462,0.14106514899516734,-0.020060378673236356
0.462,0.14251942888171545,-0.019586953317196523
0.462,0.14397370876826357,-0.019154529540465533
0.462,0.14542798865481169,-0.01870099343333328
0.462,0.14688226854135983,-0.018261226075574705
0.462,0.14833654842790794,-0.017863250590261507
0.462,0.14979082831445606,-0.0174405435466812
0.462,0.15124510820100417,-0.017030849122663245
0.462,0.1526993880875523,-0.016658733892716163
0.462,0.1541536679741004,-0.01626856655049081
0.462,0.15560794786064852,-0.01589294955865096
0.462,0.15706222774719664,-0.015534249202309685
0.462,0.15851650763374475,-0.015172148376850905
0.462,0.15997078752029287,-0.014838198079556511
0.462,0.16142506740684098,-0.014485773135104787
0.462,0.1628793472933891,-0.014142889248275947
0.462,0.16433362717993721,-0.013830871768505577
0.462,0.16578790706648533,-0.01350432471976852
0.462,0.16724218695303344,-0.013204342804721117
0.462,0.16869646683958156,-0.012886033694034595
0.462,0.17015074672612968,-0.012577060473436274
0.462,0.1716050266126778,-0.012292589007286425
0.462,0.17305930649922593,-0.01199719663639478
0.462,0.17451358638577405,-0.011723484629707787
0.462,0.17596786627232217,-0.011438712315754189
0.462,0.17742214615887028,-0.01117414569179954
0.462,0.1788764260454184,-0.010897771095831675
0.462,0.1803307059319665,-0.010630541904080491
0.462,0.18178498581851463,-0.010375374218095266
0.462,0.18323926570506274,-0.010116501275338693
0.462,0.18469354559161086,-0.00987240862062714
0.462,0.18614782547815897,-0.009622459323057215
0.462,0.1876021053647071,-0.009385439448275091
0.462,0.1890563852512552,-0.00914400993905725
0.462,0.19051066513780332,-0.008913565545516465
0.462,0.19196494502435144,-0.008680258151051489
0.462,0.19341922491089955,-0.008455936041809255
0.462,0.19487350479744767,-0.008230365314657416
0.462,0.19632778468399578,-0.008011748842702459
0.462,0.1977820645705439,-0.0077935303275476885
0.462,0.199236344457092,-0.007580244441564765
