x_m,y_m,tau_uv_m2s2
0.273,0.0,0.10634710500442172
0.273,0.001454279886548117,0.04509723841409258
0.273,0.002908559773096234,0.008327820975468855
0.273,0.004362839659644351,0.0008907396130186753
0.273,0.005817119546192468,-0.0022717453187053285
0.273,0.007271399432740585,-0.0026867530569666498
0.273,0.008725679319288701,-0.002674810952188286
0.273,0.010179959205836819,-0.002023027100152855
0.273,0.011634239092384936,-0.002147453667974096
0.273,0.013088518978933053,-0.002524300963629127
0.273,0.01454279886548117,-0.002380553640495649
0.273,0.015997078752029287,-0.002489262253662643
0.273,0.017451358638577403,-0.0022795665723248783
0.273,0.018905638525125522,-0.002014121322173468
0.273,0.020359918411673637,-0.0018285525947949184
0.273,0.021814198298221756,-0.0016533537200044061
0.273,0.02326847818476987,-0.0014892055545808786
0.273,0.024722758071317987,-0.00139253186923164
0.273,0.026177037957866106,-0.0014154943589769371
0.273,0.02763131784441422,-0.001659966270968757
0.273,0.02908559773096234,-0.0022794141780500183
0.273,0.030539877617510456,-0.0035738236496112197
0.273,0.031994157504058575,-0.005424101446318011
0.273,0.03344843739060669,-0.008759457531283816
0.273,0.034902717277154806,-0.013620780676637039
0.273,0.03635699716370292,-0.018152347953446894
0.273,0.037811277050251044,-0.021116022208271402
0.273,0.03926555693679916,-0.02312073527069646
0.273,0.040719836823347275,-0.026289244331099203
0.273,0.04217411670989539,-0.18669569309179546
0.273,0.04362839659644351,-4.583208490328113
0.273,0.04508267648299163,-2.069629508702835
0.273,0.04653695636953974,-1.0854231834140005
0.273,0.04799123625608786,-0.6659839204502993
0.273,0.049445516142635974,-0.4231683641366908
0.273,0.0508997960291841,-0.25675353785722005
0.273,0.05235407591573221,-0.12761753504335016
0.273,0.05380835580228033,-0.03730177085631304
0.273,0.05526263568882844,-0.0027469979947077256
0.273,0.056716915575376566,0.0012086101682414034
0.273,0.05817119546192468,0.000950525581664432
0.273,0.059625475348472796,0.0013157823276490313
0.273,0.06107975523502091,0.002088779251108163
0.273,0.06253403512156903,0.003005400021014706
0.273,0.06398831500811715,0.003930385312446375
0.273,0.06544259489466527,0.004879681177160106
0.273,0.06689687478121338,0.005798490645800197
0.273,0.0683511546677615,0.006621852236623047
0.273,0.06980543455430961,0.007459638254180866
0.273,0.07125971444085773,0.00830107142380435
0.273,0.07271399432740584,0.00909337648179986
0.273,0.07416827421395397,0.009925861168290214
0.273,0.07562255410050209,0.010802501619944154
0.273,0.0770768339870502,0.011648927238271658
0.273,0.07853111387359832,0.012470137531599547
0.273,0.07998539376014643,0.01324697951747066
0.273,0.08143967364669455,0.014103074912489147
0.273,0.08289395353324266,0.014933498305912661
0.273,0.08434823341979078,0.015746191885661166
0.273,0.0858025133063389,0.016625093194838497
0.273,0.08725679319288702,0.017599701850004503
0.273,0.08871107307943514,0.018479209059939373
0.273,0.09016535296598326,0.019260403401059233
0.273,0.09161963285253137,0.02012084489523559
0.273,0.09307391273907949,0.02104448589816443
0.273,0.0945281926256276,0.021840142577149165
0.273,0.09598247251217572,0.022720431629958394
0.273,0.09743675239872383,0.0235760171085527
0.273,0.09889103228527195,0.024446165746582357
0.273,0.10034531217182008,0.025321261033713193
0.273,0.1017995920583682,0.026182244163540702
0.273,0.10325387194491631,0.027124903421160515
0.273,0.10470815183146442,0.028130334205084245
0.273,0.10616243171801254,0.029057379913163397
0.273,0.10761671160456066,0.02922297513639775
0.273,0.10907099149110877,0.02903123302000614
0.273,0.11052527137765689,0.028948193499406374
0.273,0.111979551264205,0.02868278260550685
0.273,0.11343383115075313,0.02821028692192398
0.273,0.11488811103730125,0.027690621165196924
0.273,0.11634239092384936,0.02713685570206592
0.273,0.11779667081039748,0.026686530647652112
0.273,0.11925095069694559,0.026383843464528857
0.273,0.12070523058349371,0.02618291766560668
0.273,0.12215951047004182,0.02592329050420748
0.273,0.12361379035658994,0.025500760765968838
0.273,0.12506807024313807,0.024959359886109
0.273,0.12652235012968618,0.024375090594487163
0.273,0.1279766300162343,0.023800809258893326
0.273,0.12943090990278242,0.023251348474534556
0.273,0.13088518978933053,0.022707144257738263
0.273,0.13233946967587865,0.022164574497472736
0.273,0.13379374956242676,0.02163236407541448
0.273,0.13524802944897488,0.02111877083965555
0.273,0.136702309335523,0.02062072618655686
0.273,0.1381565892220711,0.020129233440451057
0.273,0.13961086910861922,0.019650976485513658
0.273,0.14106514899516734,0.01919767413244016
0.273,0.14251942888171545,0.018760592041929217
0.273,0.14397370876826357,0.018325435649047872
0.273,0.14542798865481169,0.01789886570617375
0.273,0.14688226854135983,0.01748292926683506
0.273,0.14833654842790794,0.017077468477950452
0.273,0.14979082831445606,0.016682339365819338
0.273,0.15124510820100417,0.016297238025113646
0.273,0.1526993880875523,0.015921997842473622
0.273,0.1541536679741004,0.015523507617160703
0.273,0.15560794786064852,0.015139350327770171
0.273,0.15706222774719664,0.014794810382330891
0.273,0.15851650763374475,0.014452683246047197
0.273,0.15997078752029287,0.014119754716834914
0.273,0.16142506740684098,0.01379147878168615
0.273,0.1628793472933891,0.013433342270194226
0.273,0.16433362717993721,0.01309003777555581
0.273,0.16578790706648533,0.012790943778377195
0.273,0.16724218695303344,0.012496492001179407
0.273,0.16869646683958156,0.012185681968865988
0.273,0.17015074672612968,0.011858358690926659
0.273,0.1716050266126778,0.011561477707859147
0.273,0.17305930649922593,0.011294953146523548
0.273,0.17451358638577405,0.011009078036985854
0.273,0.17596786627232217,0.0107004419950338
0.273,0.17742214615887028,0.010424408978059406
0.273,0.1788764260454184,0.010184191038287948
0.273,0.1803307059319665,0.009896383690557222
0.273,0.18178498581851463,0.00960523794858855
0.273,0.18323926570506274,0.009374031979165956
0.273,0.18469354559161086,0.009122020859231736
0.273,0.18614782547815897,0.008842033134387221
0.273,0.1876021053647071,0.00860385477454125
0.273,0.1890563852512552,0.00837482927899865
0.273,0.19051066513780332,0.008105511320837115
0.273,0.19196494502435144,0.007871832044302127
0.273,0.19341922491089955,0.007652871146677143
0.273,0.19487350479744767,0.007393801249151202
0.273,0.19632778468399578,0.007176444150774494
0.273,0.1977820645705439,0.006954547674918865
0.273,0.199236344457092,0.006705176216051537
0.273,0.20069062434364016,0.006522453210805767
0.273,0.20214490423018827,0.0062782677660037116
0.273,0.2035991841167364,0.006032247669159649
0.273,0.2050534640032845,0.0058581942933582515
0.273,0.20650774388983262,0.005622779545143178
0.273,0.20796202377638073,0.005427424409340126
0.273,0.20941630366292885,0.005213475680956542
0.273,0.21087058354947696,0.004983844113805338
0.273,0.21232486343602508,0.004809947443195875
0.273,0.2137791433225732,0.004587694560864694
0.273,0.2152334232091213,0.00441174700293924
0.273,0.21668770309566943,0.004193669779626041
0.273,0.21814198298221754,0.003977157193520663
0.273,0.21959626286876566,0.0038045803632341998
0.273,0.22105054275531377,0.0035946745434759157
0.273,0.2225048226418619,0.0034200498417704854
0.273,0.22395910252841,0.0032140574872925143
0.273,0.22541338241495812,0.003039798598396767
0.273,0.22686766230150626,0.0028376009646678044
0.273,0.22832194218805438,0.0026634994986723917
0.273,0.2297762220746025,0.00246505088602621
0.273,0.2312305019611506,0.0022703705548833297
0.273,0.23268478184769872,0.002096067476567742
0.273,0.23413906173424684,0.001903473063964977
0.273,0.23559334162079495,0.0017306478899514748
0.273,0.23704762150734307,0.0015423910005881159
0.273,0.23850190139389119,0.0013679185816146406
0.273,0.2399561812804393,0.0011837396241440102
0.273,0.24141046116698742,0.0010089963509863247
0.273,0.24286474105353553,0.0008286772028063825
0.273,0.24431902094008365,0.0006511261217582213
0.273,0.24577330082663176,0.00047426028570354963
0.273,0.24722758071317988,0.00029754947588477617
0.273,0.248681860599728,0.00012421067204773637
0.273,0.25013614048627614,-5.724460261290955e-05
0.273,0.25159042037282425,-0.0002266697257911169
0.273,0.25304470025937237,-0.0004003125231767135
0.273,0.2544989801459205,-0.0005644797565256786
0.273,0.2559532600324686,-0.0007557135242457762
0.273,0.2574075399190167,-0.0009254166095376499
0.273,0.25886181980556483,-0.001096000745242195
0.273,0.26031609969211295,-0.001246372605744133
0.273,0.26177037957866106,-0.0014471451429000257
0.273,0.2632246594652092,-0.0016509624064694598
0.273,0.2646789393517573,-0.0017880606554629835
0.273,0.2661332192383054,-0.0019485274342019273
0.273,0.2675874991248535,-0.002121930561205878
0.273,0.26904177901140164,-0.0023494634752338557
0.273,0.27049605889794975,-0.0024946482375061774
0.273,0.27195033878449787,-0.0026322310415678794
0.273,0.273404618671046,-0.0027625744350568667
0.273,0.2748588985575941,-0.0030295776714930854
0.273,0.2763131784441422,-0.003259285209031265
0.273,0.27776745833069033,-0.003344230994811768
0.273,0.27922173821723845,-0.0034380139826538335
0.273,0.28067601810378656,-0.0036505831802407674
0.273,0.2821302979903347,-0.0039936231451511385
0.273,0.2835845778768828,-0.004152126434988772
0.273,0.2850388577634309,-0.004160593404199136
0.273,0.286493137649979,-0.004176346291990989
0.273,0.28794741753652714,-0.004568895684495346
0.273,0.28940169742307525,-0.0050257925796983035
0.273,0.29085597730962337,-0.005040128397420452
0.273,0.2923102571961715,-0.004913561059324116
0.273,0.29376453708271966,-0.004880638816974591
0.273,0.29521881696926777,-0.005577426366272048
0.273,0.2966730968558159,-0.006260375408509012
0.273,0.298127376742364,-0.006067309794688295
0.273,0.2995816566289121,-0.005691867136679552
0.273,0.30103593651546023,-0.0055886562521165846
0.273,0.30249021640200835,-0.006436559315553376
0.273,0.30394449628855646,-0.00722917776065527
0.273,0.3053987761751046,-0.0069748749358682265
0.273,0.3068530560616527,-0.00646390398189025
0.273,0.3083073359482008,-0.006213852784710859
0.273,0.3097616158347489,-0.0073280240895531685
0.273,0.31121589572129704,-0.008463262780648293
0.273,0.31267017560784516,-0.008032865678881456
0.273,0.3141244554943933,-0.006864433090152749
0.273,0.3155787353809414,-0.0061117192515291
0.273,0.3170330152674895,-0.004053005498290249
0.273,0.3184872951540376,-0.001236110957773196
0.273,0.31994157504058574,-0.0006196991025000248
0.273,0.32139585492713385,-0.0060505120079901034
0.273,0.32285013481368197,-0.011707700541596672
0.273,0.3243044147002301,-0.00721837561747798
0.273,0.3257586945867782,0.00842154206049284
0.273,0.3272129744733263,0.0200548257173585
0.273,0.32866725435987443,0.10859004430809428
0.273,0.33012153424642254,0.23488981548606327
0.273,0.33157581413297066,0.2585078969899704
0.273,0.3330300940195188,0.25005825322146186
0.273,0.3344843739060669,0.2348370187867912
0.273,0.335938653792615,0.2203817224397797
0.273,0.3373929336791631,0.20714610447240311
0.273,0.33884721356571124,0.19525345142367334
0.273,0.34030149345225935,0.18482898870614317
0.273,0.34175577333880747,0.1754850854577946
0.273,0.3432100532253556,0.16620054531515158
0.273,0.3446643331119037,0.15547531835651826
0.273,0.34611861299845187,-1.1549421566040208
0.273,0.347572892885,-3.7668204538767456
