x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.42,0.0,3.79874890102,-0.100950145487,142.323607767,2.58363512498,90877.690521,2.84298061512e-05
0.42,0.001454279886548117,7.919319318948316,-0.65286734249442,140.7916832287311,16.30043950481385,7904.384877036396,0.0020675380909126466
0.42,0.002908559773096234,10.350987780942905,-1.2893589656055924,138.8017819274398,21.263270847985037,6347.176926693721,0.003350131372555304
0.42,0.004362839659644351,12.86316462297382,-1.9028616080359573,137.1765156962884,23.421896726041368,6359.418031704538,0.003576161077689304
0.42,0.005817119546192468,15.675598357118826,-2.487458155436709,135.39737578877603,23.228037831105336,6419.082376202163,0.0032852710616657786
0.42,0.007271399432740585,18.665250948539793,-3.0315967654583402,133.04792247209943,20.7623817343351,6202.301778260573,0.002864369208136164
0.42,0.008725679319288701,21.66093359865326,-3.5266067655903783,130.04236115042235,16.76499870393925,5749.525826111779,0.0024019404191079137
0.42,0.010179959205836819,24.45222298401429,-3.961372560824118,126.35131004290194,12.205402780874959,5173.8115755620065,0.0019883522197083033
0.42,0.011634239092384936,26.856942401558534,-4.321896495157392,122.04965149119195,7.903099549749619,4491.548533707237,0.0016752926819292658
0.42,0.013088518978933053,28.815067706791073,-4.591720114540875,117.3415907126661,4.263083749721681,3597.66431967435,0.001183155629814803
0.42,0.01454279886548117,30.15047113409342,-4.74978697916143,112.34601999425557,1.816517485625375,2461.071987786682,0.0007358847832695503
0.42,0.015997078752029287,30.837722138747637,-4.808899729144892,107.2899786675037,0.7855985365490237,1542.4034985318772,0.0005086455273399735
0.42,0.017451358638577403,31.200590423026846,-4.818419766629119,102.34308668643631,0.4552850208574032,1061.1112312296002,0.0004289260389052767
0.42,0.018905638525125522,31.43162228534954,-4.806053391819768,97.56157226224263,0.33206443575585093,829.6649062758502,0.00040017976056671477
0.42,0.020359918411673637,31.604937288996382,-4.783948202247831,92.95472324645269,0.2717030358886503,700.4974478496811,0.00038785098203388105
0.42,0.021814198298221756,31.75586349294382,-4.758325578324023,88.51596707134753,0.2380287280386155,619.4301844092105,0.0003842750942193826
0.42,0.02326847818476987,31.899180647989454,-4.7311070764135525,84.23861820575847,0.2186366775379056,565.5635149828164,0.0003865820759265457
0.42,0.024722758071317987,32.03865303123618,-4.704459734679876,80.10509357975585,0.20742308075409405,528.228371386602,0.0003926875735724222
0.42,0.026177037957866106,32.174044841507225,-4.676629492430923,76.11030594935917,0.20094855309949725,501.17138679820954,0.00040096254939246646
0.42,0.02763131784441422,32.30503096217841,-4.649014763066588,72.23993720068152,0.19723465808049567,480.5874542958307,0.0004104099733917887
0.42,0.02908559773096234,32.431528605675055,-4.620584468306295,68.49127089417836,0.1950972149089196,464.0135080677635,0.00042046546275471174
0.42,0.030539877617510456,32.553829660853985,-4.591603195166202,64.85501433219153,0.19383857105512228,449.89413868287465,0.00043086202601162835
0.42,0.031994157504058575,32.67222847296587,-4.562297104458466,61.323741379268455,0.19308893378777572,437.3502345468325,0.0004415011225060859
0.42,0.03344843739060669,32.78695750342527,-4.532821457802617,57.89221829952192,0.19265746585497887,425.89822186778827,0.000452360406297075
0.42,0.034902717277154806,32.89826788165718,-4.503013292048369,54.55537473488503,0.19244166521286873,415.2486407183037,0.00046344296327953063
0.42,0.03635699716370292,33.006366797527534,-4.472851358701918,51.30841978931374,0.19238764394964378,405.2395612755108,0.000474756475531819
0.42,0.037811277050251044,33.11143575390384,-4.4423612252037845,48.14677242389573,0.19246322168424038,395.77297597424734,0.00048630273175797245
0.42,0.03926555693679916,33.213630460026344,-4.4116531157683205,45.066036383505036,0.1926454282564268,386.7845161939389,0.0004980765941127511
0.42,0.040719836823347275,33.31309107162025,-4.380799016330192,42.0620053030065,0.19291493535104157,378.2239229221346,0.0005100666248054595
0.42,0.04217411670989539,33.40995899880052,-4.349725631151696,39.13068417134441,0.19325445613329734,370.0471630441871,0.0005222541261861741
0.42,0.04362839659644351,33.504339444548165,-4.318391021337983,36.268998380422815,0.19364870950957624,362.222690600903,0.0005346167888163934
0.42,0.04508267648299163,33.59621478146402,-4.2864954356587655,33.47803011936857,0.1940851364230228,354.7349411793672,0.000547135880332598
