x_m,y_m,tau_uv_m2s2
-0.8988,0.0,-0.40878157165311096
-0.8988,0.001454279886548117,-2.50083137117187
-0.8988,0.002908559773096234,-1.5059284168687603
-0.8988,0.004362839659644351,-0.9220733841679595
-0.8988,0.005817119546192468,-0.4201066545717535
-0.8988,0.007271399432740585,-0.07621112569132397
-0.8988,0.008725679319288701,-0.015004076218481167
-0.8988,0.010179959205836819,0.0022174329091810977
-0.8988,0.011634239092384936,0.00390660283093816
-0.8988,0.013088518978933053,0.0038199500712431224
-0.8988,0.01454279886548117,0.0033215521053160807
-0.8988,0.015997078752029287,0.0027896510062673757
-0.8988,0.017451358638577403,0.002334122176643599
-0.8988,0.018905638525125522,0.0019645254160509723
-0.8988,0.020359918411673637,0.0016665335642075984
-0.8988,0.021814198298221756,0.001427665738882874
-0.8988,0.02326847818476987,0.001239850374229965
-0.8988,0.024722758071317987,0.001092647416653765
-0.8988,0.026177037957866106,0.000980976459328743
-0.8988,0.02763131784441422,0.0009080298258282273
-0.8988,0.02908559773096234,0.0008740334197195439
-0.8988,0.030539877617510456,0.0008886944364846374
-0.8988,0.031994157504058575,0.0009625587775227125
-0.8988,0.03344843739060669,0.001094738826544625
-0.8988,0.034902717277154806,0.0012921373255059911
-0.8988,0.03635699716370292,0.0015609396001249668
-0.8988,0.037811277050251044,0.00185277694515101
-0.8988,0.03926555693679916,0.0021696495903361845
-0.8988,0.040719836823347275,0.0025355791873163495
-0.8988,0.04217411670989539,0.002933632967436003
-0.8988,0.04362839659644351,0.005290906078350816
-0.8988,0.04508267648299163,0.006015945384430688
-0.8988,0.04653695636953974,0.006191046547620231
-0.8988,0.04799123625608786,0.0061741375843610375
-0.8988,0.049445516142635974,0.006096544557891432
-0.8988,0.0508997960291841,0.005995369930275563
-0.8988,0.05235407591573221,0.005877809392090395
-0.8988,0.05380835580228033,0.005743690722058173
-0.8988,0.05526263568882844,0.0055938665615332455
-0.8988,0.056716915575376566,0.005443495198967074
-0.8988,0.05817119546192468,0.005299051428021587
