x_m,y_m,tau_uv_m2s2
0.42,0.0,-0.0967139070597086
0.42,0.001454279886548117,-4.6460111832820665
0.42,0.002908559773096234,-5.650376429824787
0.42,0.004362839659644351,-6.479321494981742
0.42,0.005817119546192468,-6.486116099002425
0.42,0.007271399432740585,-5.850677426067465
0.42,0.008725679319288701,-4.757367751264221
0.42,0.010179959205836819,-3.549344070414122
0.42,0.011634239092384936,-2.5265616982166557
0.42,0.013088518978933053,-1.3625142777681971
0.42,0.01454279886548117,-0.5348738390463279
0.42,0.015997078752029287,-0.20551456669889082
0.42,0.017451358638577403,-0.10994896218528351
0.42,0.018905638525125522,-0.0795659642936801
0.42,0.020359918411673637,-0.06873453163770786
0.42,0.021814198298221756,-0.06541669335812554
0.42,0.02326847818476987,-0.0646606152163282
0.42,0.024722758071317987,-0.0645186582282155
0.42,0.026177037957866106,-0.06437835528522198
0.42,0.02763131784441422,-0.06415742557166461
0.42,0.02908559773096234,-0.06390148155767561
0.42,0.030539877617510456,-0.06368047857307055
0.42,0.031994157504058575,-0.06350557735385247
0.42,0.03344843739060669,-0.0633748922089871
0.42,0.034902717277154806,-0.06328626926786453
0.42,0.03635699716370292,-0.0632309170270847
0.42,0.037811277050251044,-0.06320253062622423
0.42,0.03926555693679916,-0.0631954683276399
0.42,0.040719836823347275,-0.06320779054100073
0.42,0.04217411670989539,-0.06323365874119952
0.42,0.04362839659644351,-0.06324226756852402
0.42,0.04508267648299163,-0.06324885057495397
0.42,0.04653695636953974,-0.06327911500872427
0.42,0.04799123625608786,-0.06326696212206066
0.42,0.049445516142635974,-0.06323404593136846
0.42,0.0508997960291841,-0.06320844779991239
0.42,0.05235407591573221,-0.06314886391360157
0.42,0.05380835580228033,-0.06307295729743395
0.42,0.05526263568882844,-0.06297785406409104
0.42,0.056716915575376566,-0.06285451801261327
0.42,0.05817119546192468,-0.06272742151169447
0.42,0.059625475348472796,-0.0625528512064665
0.42,0.06107975523502091,-0.06235608829413429
0.42,0.06253403512156903,-0.062171540394723966
0.42,0.06398831500811715,-0.061917145603139975
0.42,0.06544259489466527,-0.06164917035013339
0.42,0.06689687478121338,-0.06138823480469008
0.42,0.0683511546677615,-0.06105915943084619
0.42,0.06980543455430961,-0.060688384906025905
0.42,0.07125971444085773,-0.060320335884086154
0.42,0.07271399432740584,-0.05992757810202614
0.42,0.07416827421395397,-0.0595027591471319
0.42,0.07562255410050209,-0.059031657793548575
0.42,0.0770768339870502,-0.05851922226502125
0.42,0.07853111387359832,-0.057998551710415645
0.42,0.07998539376014643,-0.05745801035963463
0.42,0.08143967364669455,-0.05688770042608156
0.42,0.08289395353324266,-0.056288882188120525
0.42,0.08434823341979078,-0.05566199764384601
0.42,0.0858025133063389,-0.05500529741535681
0.42,0.08725679319288702,-0.05432045485264495
0.42,0.08871107307943514,-0.053607959274311764
0.42,0.09016535296598326,-0.05286878084050501
0.42,0.09161963285253137,-0.052105779192616705
0.42,0.09307391273907949,-0.05132268339971394
0.42,0.0945281926256276,-0.050521676429818474
0.42,0.09598247251217572,-0.04969914075048235
0.42,0.09743675239872383,-0.0488420267131417
0.42,0.09889103228527195,-0.04793005793264559
0.42,0.10034531217182008,-0.04694011822791724
0.42,0.1017995920583682,-0.04585670380672804
0.42,0.10325387194491631,-0.0446801317351415
0.42,0.10470815183146442,-0.043428159834327476
0.42,0.10616243171801254,-0.04208756357626938
0.42,0.10761671160456066,-0.040739001460272845
0.42,0.10907099149110877,-0.03947490893130146
0.42,0.11052527137765689,-0.038275149154341326
0.42,0.111979551264205,-0.03714264093999076
0.42,0.11343383115075313,-0.0360723595966901
0.42,0.11488811103730125,-0.03502860679486004
0.42,0.11634239092384936,-0.03400379630007467
0.42,0.11779667081039748,-0.0330381892631117
0.42,0.11925095069694559,-0.03212691814200557
0.42,0.12070523058349371,-0.031247661140875436
0.42,0.12215951047004182,-0.03036063241962764
0.42,0.12361379035658994,-0.029483535154498447
0.42,0.12506807024313807,-0.02867469874782506
0.42,0.12652235012968618,-0.02791563014728907
0.42,0.1279766300162343,-0.02714902786117312
0.42,0.12943090990278242,-0.026379561071249814
0.42,0.13088518978933053,-0.025671475238464657
0.42,0.13233946967587865,-0.025019813564695313
0.42,0.13379374956242676,-0.024330930212277398
0.42,0.13524802944897488,-0.02365513146597376
0.42,0.136702309335523,-0.02306113421630882
0.42,0.1381565892220711,-0.02246661532743092
0.42,0.13961086910861922,-0.021848711235220076
0.42,0.14106514899516734,-0.021286593911668372
0.42,0.14251942888171545,-0.02076458761673566
0.42,0.14397370876826357,-0.02019928407258903
0.42,0.14542798865481169,-0.019677006003777586
0.42,0.14688226854135983,-0.019207249864023584
0.42,0.14833654842790794,-0.018689781989417193
0.42,0.14979082831445606,-0.018214918095141343
0.42,0.15124510820100417,-0.017779159682160862
0.42,0.1526993880875523,-0.017305286352069495
0.42,0.1541536679741004,-0.01688559525548853
0.42,0.15560794786064852,-0.016466824958836102
0.42,0.15706222774719664,-0.016032968121543454
0.42,0.15851650763374475,-0.015670400170537214
0.42,0.15997078752029287,-0.015258720009115328
0.42,0.16142506740684098,-0.014866855172160973
0.42,0.1628793472933891,-0.014525988292270553
0.42,0.16433362717993721,-0.014147458982199294
0.42,0.16578790706648533,-0.01382608888716628
0.42,0.16724218695303344,-0.013467899176347688
0.42,0.16869646683958156,-0.013125217877448643
0.42,0.17015074672612968,-0.012823029095972443
0.42,0.1716050266126778,-0.012493012670822604
0.42,0.17305930649922593,-0.012207016579226841
0.42,0.17451358638577405,-0.01189413834242188
0.42,0.17596786627232217,-0.011618803475655044
0.42,0.17742214615887028,-0.011323150963329575
0.42,0.1788764260454184,-0.011035435419131144
0.42,0.1803307059319665,-0.010779284895745759
0.42,0.18178498581851463,-0.010505471560834333
0.42,0.18323926570506274,-0.010259862783666383
0.42,0.18469354559161086,-0.00999960046629532
0.42,0.18614782547815897,-0.009762768657753808
0.42,0.1876021053647071,-0.009516354286970827
0.42,0.1890563852512552,-0.00928835166369988
0.42,0.19051066513780332,-0.009054476429000972
0.42,0.19196494502435144,-0.0088349549258088
0.42,0.19341922491089955,-0.008612800436220053
