x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
-0.8988,0.0,16.4010289494,0.000887994398869,13.0386623027,4.77282955431,99355.9495782,4.53349728119e-05
-0.8988,0.001454279886548117,26.219683170408523,0.00856196006892994,13.043456245854273,5.5206033017768235,9965.417314458982,0.0005576426499166059
-0.8988,0.002908559773096234,29.44381839695834,0.02029066190144289,13.052617571688483,4.507038739592486,5618.43239508706,0.0007804443490675442
-0.8988,0.004362839659644351,31.829797556166046,0.036393382411509946,13.060441366298418,3.075408830059456,4332.292008279132,0.0006211659790018537
-0.8988,0.005817119546192468,33.758382963452405,0.055082986973887006,13.065232827191585,1.3621548767358653,3244.287791141457,0.00041228042052645866
-0.8988,0.007271399432740585,34.790019221615665,0.06776706353218678,13.067682508564115,0.2881644140104437,1502.4147071867178,0.00019040806534737772
-0.8988,0.008725679319288701,34.9185786211395,0.06937277943750528,13.06899159667878,0.13963289847647467,414.0386433153059,0.00034058746550010466
-0.8988,0.010179959205836819,34.913806663049925,0.06922576729796943,13.070259919419092,0.13173619580895085,260.5412549997004,0.0005057622875707053
-0.8988,0.011634239092384936,34.90110731657433,0.068934100712727,13.071555844958219,0.1309153527803977,244.21896413691542,0.0005360604642116777
-0.8988,0.013088518978933053,34.88762469305349,0.06860065962317284,13.072848972558209,0.1307221341184128,242.00157619206252,0.0005401706043351158
-0.8988,0.01454279886548117,34.875245352759904,0.06825872042224308,13.074136826262572,0.13062089120596918,241.22452213203036,0.0005414909539193178
-0.8988,0.015997078752029287,34.86434004279551,0.06791939227983558,13.07541790813023,0.13056634771287162,240.46373706457922,0.0005429773446319181
-0.8988,0.017451358638577403,34.85478192161563,0.06758499384271315,13.076692138861771,0.1305472751724057,239.65880865885194,0.0005447214516101513
-0.8988,0.018905638525125522,34.8463355585707,0.06725514527321459,13.0779596337404,0.13054900202301958,238.8993900074194,0.0005464602385482987
-0.8988,0.020359918411673637,34.83878608125442,0.06692892812756548,13.07922053176874,0.13055939651432044,238.2433956709295,0.0005480084603916938
-0.8988,0.021814198298221756,34.83198343274296,0.06660558338420411,13.080475130455264,0.13057120538485625,237.7097201834766,0.0005492884148838204
-0.8988,0.02326847818476987,34.82579149041498,0.06628450014094235,13.081722768685047,0.1305810603242522,237.28809425749972,0.0005503059843538741
-0.8988,0.024722758071317987,34.82010889853349,0.06596519430193365,13.082964274349465,0.13058801571922093,236.9594835480258,0.0005510984392152181
-0.8988,0.026177037957866106,34.81487176445325,0.06564741387545507,13.084198796378246,0.13059213109074472,236.70622699634296,0.0005517054901097827
-0.8988,0.02763131784441422,34.810013957920944,0.06533085162448306,13.08542706715187,0.13059395227402631,236.5101495703285,0.000552170568099335
-0.8988,0.02908559773096234,34.80548192016392,0.06501531388985893,13.086648861762255,0.130594088645866,236.35673921424447,0.0005525295265156354
-0.8988,0.030539877617510456,34.801242554157795,0.06470068699849373,13.08786377312183,0.13059300963005824,236.23621383927414,0.0005528068739654203
-0.8988,0.031994157504058575,34.7972665282626,0.06438681523974459,13.089072244695268,0.1305910961168215,236.14088705787304,0.0005530219307242487
-0.8988,0.03344843739060669,34.79351955474326,0.06407359817365334,13.090274150638088,0.1305886618048282,236.06415404636118,0.0005531913789279313
-0.8988,0.034902717277154806,34.78997926706206,0.06376095649047239,13.091469465160209,0.13058590650633223,236.00176612239954,0.0005533259424053012
-0.8988,0.03635699716370292,34.786626067770236,0.06344882329164657,13.092658175154156,0.1305829713408094,235.9505187018708,0.0005534336832930515
-0.8988,0.037811277050251044,34.7834426835557,0.06313714179849451,13.09384028141967,0.1305799538665033,235.9079907232006,0.0005535206627278967
-0.8988,0.03926555693679916,34.78041381019601,0.06282586353749817,13.095015800082448,0.13057692021155112,235.87234538130224,0.0005535914509471214
