x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
-0.8988,0.0,16.4007325503,0.000888552533679,10.8361640451,4.77272436503,99355.3620083,4.53342042879e-05
-0.8988,0.001454279886548117,26.219333288639465,0.008567049569096683,10.840978371683393,5.520565455957425,9965.39601401,0.0005576400332193541
-0.8988,0.002908559773096234,29.443463679465953,0.020301366539161574,10.850140349667607,4.507080096011975,5618.461107828707,0.0007804481742212841
-0.8988,0.004362839659644351,31.82947283486771,0.03640966114279076,10.85795982298672,3.0755056120106676,4332.352442994195,0.0006211734107710125
-0.8988,0.005817119546192468,33.75811273912214,0.055104290378009665,10.862743669178155,1.3622423014837926,3244.349091683736,0.0004122954149462908
-0.8988,0.007271399432740585,34.78980851814238,0.0677926152261072,10.865182582992713,0.28819682515674894,1502.540691592951,0.00019041288431880473
-0.8988,0.008725679319288701,34.91838607185421,0.06940131896987418,10.866480067929286,0.1396347166045573,414.0657436719651,0.00034056991739097876
-0.8988,0.010179959205836819,34.91361569655804,0.06925695787513553,10.86773777301964,0.13173625776686038,260.5448151583886,0.0005057556667531256
-0.8988,0.011634239092384936,34.90091862625538,0.06896784179988841,10.869020526382906,0.13091523843265973,244.21927201290046,0.0005360593216583389
-0.8988,0.013088518978933053,34.887439202609784,0.06863693435405151,10.870299568265061,0.13072200426056768,242.00150176802214,0.0005401702338661251
-0.8988,0.01454279886548117,34.875062947001176,0.06829748491645427,10.871572424016232,0.13062077094322705,241.22442673208903,0.0005414906695111604
-0.8988,0.015997078752029287,34.86416041696872,0.06796060547110243,10.872837649230076,0.1305662377609818,240.4636610856889,0.0005429770589366282
-0.8988,0.017451358638577403,34.854604800175515,0.06762861781251472,10.874095168712083,0.13054717334431454,239.6587475214246,0.0005447211656765757
-0.8988,0.018905638525125522,34.846160723489994,0.0673011453570529,10.875345098347951,0.13054890676598163,238.89933466748928,0.0005464599663964117
-0.8988,0.020359918411673637,34.838613361509715,0.0669772723968729,10.876587580394363,0.13055930686909467,238.24333989822125,0.0005480082124041358
-0.8988,0.021814198298221756,34.831812685419436,0.0666562383176585,10.877822920456781,0.1305711206110896,237.7096608903422,0.0005492881952672646
-0.8988,0.02326847818476987,34.825622605284515,0.06633744035995429,10.879050422326225,0.1305809797897239,237.28803057714276,0.0005503057926415075
-0.8988,0.024722758071317987,34.81994177931835,0.0660203900911159,10.880270981528035,0.1305879388350703,236.95941574678181,0.0005510982724333062
-0.8988,0.026177037957866106,34.81470633412791,0.06570484228445182,10.881483670150342,0.13059205733002713,236.70615580981197,0.0005517053444114403
