x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.336,0.0,-4.19662172869,1.47101701908,-132.986627587,1.00337176589,100829.495979,9.95117307838e-06
0.336,0.001454279886548117,-3.121354699068171,0.6132555789627341,25.658192047315403,2.3090470526237206,91483.9241489805,2.5205428273256712e-05
0.336,0.002908559773096234,-4.051172327735891,1.070961805295819,-7.0159146540682285,2.3306822951155537,93762.85156877623,2.4849704872950124e-05
0.336,0.004362839659644351,-4.451757650072458,1.3936231556854706,-31.64902446441322,2.2660985683372297,95374.01903742045,2.3760505264264082e-05
0.336,0.005817119546192468,-4.545445165394191,1.6172142939347085,-50.67400887420677,2.1642150465973042,96658.56320373183,2.237895973862255e-05
0.336,0.007271399432740585,-4.504916013877694,1.7496368471493369,-66.48965221093233,2.025214023728473,97621.08306956309,2.0706939574072582e-05
0.336,0.008725679319288701,-4.376497927168978,1.8164409950860927,-79.7830780359083,1.8729034131882492,98420.48318679136,1.895079627631869e-05
0.336,0.010179959205836819,-4.211768693349108,1.8330611063714068,-91.38053361583675,1.7151932842662034,99113.28637261892,1.7180088888056873e-05
0.336,0.011634239092384936,-4.056788006224344,1.8033185528914897,-101.77814922595225,1.5492499629274465,99686.49528084896,1.538428216818433e-05
0.336,0.013088518978933053,-3.9116896268116905,1.7491691793494077,-111.28873526078269,1.394296691387448,100271.11124398572,1.3721698743017212e-05
0.336,0.01454279886548117,-3.8128863345070267,1.6653120755325628,-120.11198586812257,1.2401150341448903,100809.19234834389,1.2125625432307876e-05
0.336,0.015997078752029287,-3.756136043557773,1.5637774648784053,-128.42640167116053,1.0937989403366113,101353.8615862284,1.0651728500517749e-05
0.336,0.017451358638577403,-3.7446376057052664,1.4462600136892343,-136.320677251784,0.9529051139179301,101884.5004441844,9.28285738091738e-06
0.336,0.018905638525125522,-4.219370637710715,1.6384769647466328,-141.6575028921067,4.14000001761163,13945.252377434335,0.000322888852668295
0.336,0.020359918411673637,-2.591002908410068,1.1647465418593352,-141.99062331474417,10.96327047102631,5696.821395456186,0.0019272409595340219
