x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.42,0.0,-0.7061410553,-0.0615540712776,72.3361231305,2.15271665132,88063.9405477,2.44449276052e-05
0.42,0.001454279886548117,1.962351289754935,-0.49451117860191257,72.18413003122613,17.99973472741119,7098.328783515656,0.002544556542767886
0.42,0.002908559773096234,3.729124212750716,-0.9981311907516756,70.33672061288941,24.593695630745398,5192.254560139723,0.0047372607165737145
0.42,0.004362839659644351,5.537075113447612,-1.4973985394652498,69.0534207966205,28.90484434414553,5023.77801233968,0.00575350729329502
0.42,0.005817119546192468,7.527065374936418,-1.9944423498813768,67.98245168003281,31.74893776570554,5224.609728555483,0.006076819649684459
0.42,0.007271399432740585,9.783024379818977,-2.491176122770337,67.08145437822354,33.159598137616946,5503.998389721533,0.005646628953146453
0.42,0.008725679319288701,12.419557008788923,-2.9925683132610046,66.00370691057971,32.84092170885743,5672.161027104906,0.005042726687713405
0.42,0.010179959205836819,15.25477355834993,-3.480806489706454,64.57623732440314,30.621238725917824,5620.697051909519,0.004538812366806793
0.42,0.011634239092384936,18.132674252881948,-3.94040910561839,62.794955960367595,26.897492101905822,5402.327915592582,0.004049647755707094
0.42,0.013088518978933053,20.908500757164003,-4.358550216212655,60.62039236512529,22.33239622390166,5096.91609773032,0.0035929523532373803
0.42,0.01454279886548117,23.489041749407498,-4.731361637897826,58.07500583737769,17.499377645514482,4730.420913509009,0.003189808604820711
0.42,0.015997078752029287,25.81521695296668,-5.053511410908548,55.201614805902764,12.8150398640181,4286.390544693808,0.0028447773451828985
0.42,0.017451358638577403,27.870958464380347,-5.313058278877051,52.16131559933043,8.496100502622932,3697.4751381157066,0.0022968415852053056
0.42,0.018905638525125522,29.54951377433235,-5.491307605843088,48.95433262131862,4.996278935398781,2902.926976369831,0.001718938888862467
0.42,0.020359918411673637,30.707263920548456,-5.584125377245956,45.631169097372684,2.9090745018115594,2102.2145458058253,0.0013824449771442356
0.42,0.021814198298221756,31.483542745590707,-5.620716852791006,42.29310804516458,1.9300513861035413,1538.0992696807443,0.001254654378930169
0.42,0.02326847818476987,32.06826130406049,-5.629542617850754,39.00009688553255,1.4690276350419038,1221.6491942359937,0.0012023977842869633
0.42,0.024722758071317987,32.556413699858155,-5.624656571101538,35.73894322399583,1.1838870259234175,1037.4354719429507,0.0011409597749434618
0.42,0.026177037957866106,32.97353170980445,-5.608445965705787,32.54582496448889,0.9632235288252202,912.3027196085611,0.0010556359205333295
0.42,0.02763131784441422,33.323435379177674,-5.582296248030352,29.400104149797503,0.7769845902081453,814.8445507991617,0.0009533452260714517
0.42,0.02908559773096234,33.602599663140715,-5.545055010071825,26.32889214111935,0.6195668274762867,732.6604822950321,0.0008453273736889677
0.42,0.030539877617510456,33.81231670239401,-5.497310808271491,23.334880544187165,0.49052013447135345,660.6587510018747,0.0007421727980181581
0.42,0.031994157504058575,33.96173545099924,-5.44108654759229,20.420527313980546,0.389061817012168,597.1326222974297,0.0006513936465667134
0.42,0.03344843739060669,34.06833402945544,-5.379773564102429,17.58789554151982,0.31278247739557513,541.7309323082943,0.0005772425041822752
0.42,0.034902717277154806,34.15304184732179,-5.316844552340678,14.840278785600558,0.2575214515615924,494.3733962771536,0.0005208004144354662
0.42,0.03635699716370292,34.23093934389283,-5.254663460966548,12.175206392947924,0.21913482042414198,455.1079655398364,0.00048143344615015043
0.42,0.037811277050251044,34.30842905963332,-5.19407881754669,9.587786550937047,0.19375599134623261,423.65719406856715,0.00045730617041870485
0.42,0.03926555693679916,34.38612129785768,-5.1350845148243165,7.071559792842911,0.17793127844383425,399.1905921756167,0.00044571409717913214
0.42,0.040719836823347275,34.46289127498252,-5.077425829375654,4.621019266331724,0.16868623997979929,380.36939804531056,0.0004434816422047048
0.42,0.04217411670989539,34.537919839430124,-5.020812742132414,2.2333893508232943,0.1636941041177158,365.70797764911293,0.0004476194330334517
0.42,0.04362839659644351,34.61094558608252,-4.965097695680702,-0.0936413139751107,0.16136418458961366,353.97730243357626,0.00045586553888685274
0.42,0.04508267648299163,34.68176763505281,-4.910006726894169,-2.355002788320051,0.16066169048685544,344.27984135889136,0.00046667055128748433
0.42,0.04653695636953974,34.75086785235482,-4.856011757245956,-4.567980205278109,0.1608428359990995,335.88282908230485,0.0004788831290974051
0.42,0.04799123625608786,34.8182872633754,-4.802869863947607,-6.732406272111524,0.16150433974256018,328.3415121468427,0.0004918836706624925
0.42,0.049445516142635974,34.88368675373064,-4.750104340767593,-8.835211713750217,0.16243762518211205,321.43423676123973,0.0005053637882552605
0.42,0.0508997960291841,34.94771824752632,-4.698455944897978,-10.90030374455502,0.16348829629727402,314.96968638647587,0.0005190757256819912
0.42,0.05235407591573221,35.010042425779304,-4.647225203265413,-12.913818462320206,0.16458921208308253,308.8506130127664,0.0005329215540762078
0.42,0.05380835580228033,35.07092371235668,-4.59678232149798,-14.885824825392667,0.1656953352632517,303.02663296183664,0.0005468189750482555
0.42,0.05526263568882844,35.13030909658384,-4.5468200536049315,-16.813225377029674,0.16678289872549767,297.4515861077236,0.0005607195029907153
0.42,0.056716915575376566,35.18836625137935,-4.497577677105141,-18.702251818174748,0.16783342917749136,292.1097407950335,0.0005745721913201039
0.42,0.05817119546192468,35.24496798252726,-4.448654945193426,-20.546856470295072,0.1688375579215683,286.9764635727783,0.0005883466038726959
0.42,0.059625475348472796,35.300518123028205,-4.400595366657241,-22.361870521077563,0.1697858234626128,282.03966010704056,0.0006019979439651637
0.42,0.06107975523502091,35.35458388896505,-4.3527207273960515,-24.13027410349301,0.1706687425364319,277.2966196017567,0.0006154943427025824
0.42,0.06253403512156903,35.407620038231606,-4.305439644405824,-25.867946648975913,0.1714866606116218,272.72157337344026,0.0006288119467021447
0.42,0.06398831500811715,35.459583526996454,-4.258706615827663,-27.572992721250277,0.17223221286002421,268.31493518565964,0.0006419126959482273
0.42,0.06544259489466527,35.51031315277385,-4.21221541978403,-29.238657088587008,0.17289969393270638,264.0732904161502,0.0006547622918599364
0.42,0.06689687478121338,35.560088338616424,-4.166181445400495,-30.874539254757003,0.17349253955189506,259.97863653866426,0.0006673494860806853
0.42,0.0683511546677615,35.6089770301035,-4.1207158489503435,-32.48300355878162,0.17400685624034318,256.02983135862684,0.0006796414034502217
0.42,0.06980543455430961,35.656769448925935,-4.075478670967987,-34.05575107226408,0.17443668132100199,252.22746860088756,0.0006915993973899259
0.42,0.07125971444085773,35.70361515639436,-4.0305521294312,-35.59793174085698,0.17478559942091035,248.5585325358938,0.0007032171630147043
0.42,0.07271399432740584,35.74958930012535,-3.985964310798545,-37.112085555022965,0.17505500538149865,245.0150232675043,0.000714482162913205
0.42,0.07416827421395397,35.794755588008236,-3.9418501653476943,-38.60072251479125,0.17524172357850681,241.5968786852343,0.0007253605819658591
0.42,0.07562255410050209,35.83908175277055,-3.8980417046654248,-40.062196382430244,0.17534715579749077,238.29593488983974,0.0007358425834964374
0.42,0.0770768339870502,35.88249626844277,-3.854456469551236,-41.49381262393283,0.17536531655635673,235.11456799469076,0.0007458800128574227
0.42,0.07853111387359832,35.92507576402497,-3.811126385220106,-42.8981603916497,0.17529762830551746,232.04509762440728,0.0007554605662361708
0.42,0.07998539376014643,35.96688163406771,-3.7680720065140165,-44.277255909868245,0.17514471631578282,229.0806951471542,0.0007645710185033917
0.42,0.08143967364669455,36.007932452547365,-3.7252834916660547,-45.631556469714425,0.17490422972022632,226.2176747308587,0.0007731838805655405
0.42,0.08289395353324266,36.04824761009317,-3.682751573882289,-46.96151099252212,0.17457312806278347,223.45249572318465,0.0007812682218828015
0.42,0.08434823341979078,36.08784732638131,-3.640467536690143,-48.26756090736443,0.17414755622903086,220.78168883028647,0.0007887892142461659
0.42,0.0858025133063389,36.126757679893416,-3.598441876443584,-49.55036235633309,0.1736223470138909,218.20224791759307,0.0007957049929545269
0.42,0.08725679319288702,36.164998074050615,-3.5566585747173662,-50.81023765665836,0.1729918885565504,215.71061830501944,0.0008019721021663427
0.42,0.08871107307943514,36.202585666018166,-3.515088765489958,-52.04735592715967,0.17225005844438065,213.30315733132318,0.000807544466406701
0.42,0.09016535296598326,36.23954589483306,-3.4737264889303705,-53.262149263196,0.17138969024784673,210.97704490344708,0.0008123686317443015
0.42,0.09161963285253137,36.27590792368607,-3.432566500142319,-54.45504508012158,0.17040344655200998,208.72976999801017,0.0008163886025960096
0.42,0.09307391273907949,36.3117068445642,-3.391604514835593,-55.6264667861903,0.16928439972227757,206.5589638959699,0.0008195493106189611
0.42,0.0945281926256276,36.34698580600605,-3.350837490805752,-56.7768344564555,0.16802685115480281,204.46260441956977,0.0008218000034303708
0.42,0.09598247251217572,36.38179522185989,-3.310263547901946,-57.90656530337793,0.16662712198441695,202.43894694672787,0.0008230988017589864
