x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.462,0.0,9.63976121607,-0.0253157794247,92.2355436029,3.26539323987,93879.2304985,3.4782914416e-05
0.462,0.001454279886548117,14.143833273400993,-0.2740437921166931,90.5249257094714,13.216358372223025,6896.023706925945,0.0019268453423927061
0.462,0.002908559773096234,15.788816056647,-0.5679594727228858,89.47743189642337,17.507298871992596,4708.521876481604,0.003719497327854648
0.462,0.004362839659644351,17.319616703407533,-0.8559185246294336,88.62309473596817,19.86677655214264,4356.459388021005,0.004560162102466659
0.462,0.005817119546192468,18.92926415226088,-1.130925576686167,87.80719415254723,20.81747516091577,4348.622657291765,0.00478700153452744
0.462,0.007271399432740585,20.660756464207914,-1.3896864765090438,86.89058231765323,20.38610624254519,4377.4097453630075,0.004657024921457635
0.462,0.008725679319288701,22.512719382999926,-1.6269212761303642,85.90128693939016,18.596868827284016,4315.245884750313,0.004095072044804212
0.462,0.010179959205836819,24.5373478496515,-1.8346895060343043,84.72050237325665,15.418312614551203,4065.6093618181258,0.00327240056658467
0.462,0.011634239092384936,26.501126775840113,-2.0176849871220406,83.14843251428157,11.576012846778603,3653.109979510818,0.0027082366452275135
0.462,0.013088518978933053,28.157189288886084,-2.171639938983484,81.28647415433022,8.10817510466546,3183.945613208202,0.0024154232222831844
0.462,0.01454279886548117,29.440082992580514,-2.2950481578982957,79.20942348811943,5.375035337671882,2669.1041050061617,0.0020129715515237604
0.462,0.015997078752029287,30.449965239967266,-2.3967563244414243,76.95457229023735,3.3632438116242613,2113.747909732799,0.0015897790648785094
0.462,0.017451358638577403,31.186742923268714,-2.478375289247071,74.57369274226811,2.10316149545989,1595.794795015548,0.0013170552804442587
0.462,0.018905638525125522,31.712182800671957,-2.5446143160914825,72.1165983302743,1.4280508792369335,1220.044287954836,0.00117017127633697
0.462,0.020359918411673637,32.11271834358699,-2.599930165214209,69.61721888811093,1.0652936962755926,991.6142580785994,0.001074172662181974
0.462,0.021814198298221756,32.43442456406767,-2.6462038641842165,67.08924613450318,0.8351646930569905,850.593852584904,0.000981595805816536
0.462,0.02326847818476987,32.691498629067716,-2.6843082879899263,64.56170752081154,0.6631420313340237,750.1217128719405,0.0008838177996638953
0.462,0.024722758071317987,32.888164261411646,-2.7145490100292906,62.03579595362043,0.5276431510301841,670.6432906190196,0.0007865452954186048
0.462,0.026177037957866106,33.03153836826897,-2.7378708452870817,59.5265885611164,0.42152900652296205,604.4717242839381,0.0006971869178085302
0.462,0.02763131784441422,33.13467676941133,-2.755515590623109,57.03516956528605,0.34090308777033007,548.8316108880697,0.0006209867778292598
0.462,0.02908559773096234,33.21354077240346,-2.769478747707224,54.58321428840166,0.2814343705543282,502.20142784240085,0.0005602946026934406
0.462,0.030539877617510456,33.28218937246346,-2.780847815937439,52.16205820763744,0.23884376766348542,463.51145385801027,0.0005152674197069345
0.462,0.031994157504058575,33.34861865658089,-2.7902733154795794,49.77157702110133,0.20952648610236901,431.9889665514647,0.0004849881438113551
0.462,0.03344843739060669,33.41529748616778,-2.7982000611690325,47.41733880580369,0.18990867883058013,406.5769036921082,0.00046706883101447295
0.462,0.034902717277154806,33.48207810164526,-2.8046594323015874,45.09952846913769,0.17736699334712602,386.3254602272146,0.0004591063283689668
0.462,0.03635699716370292,33.54827131205059,-2.8096532964640337,42.818186794993025,0.16979903778596142,370.22894259865853,0.0004586362082335821
