x_m,y_m,tau_uv_m2s2
0.42,0.0,-0.052010713831207936
0.42,0.001454279886548117,-3.8542172569713444
0.42,0.002908559773096234,-5.732152954453652
0.42,0.004362839659644351,-7.362944521521506
0.42,0.005817119546192468,-8.681123878551542
0.42,0.007271399432740585,-9.333569772653183
0.42,0.008725679319288701,-9.352222615934167
0.42,0.010179959205836819,-8.809089621998721
0.42,0.011634239092384936,-7.793749586738315
0.42,0.013088518978933053,-6.56621202023731
0.42,0.01454279886548117,-5.357950329046825
0.42,0.015997078752029287,-4.288829406248855
0.42,0.017451358638577403,-2.973069767185514
0.42,0.018905638525125522,-1.7105199888386358
0.42,0.020359918411673637,-0.9578476080086159
0.42,0.021814198298221756,-0.6307217108998477
0.42,0.02326847818476987,-0.49258564502637275
0.42,0.024722758071317987,-0.4070012284634314
0.42,0.026177037957866106,-0.32938778230767374
0.42,0.02763131784441422,-0.25346152889632395
0.42,0.02908559773096234,-0.18436120914948737
0.42,0.030539877617510456,-0.12880669500288874
0.42,0.031994157504058575,-0.0898851839489743
0.42,0.03344843739060669,-0.0666659130639656
0.42,0.034902717277154806,-0.05480663040606224
0.42,0.03635699716370292,-0.0492139397556595
0.42,0.037811277050251044,-0.046401053245251137
0.42,0.03926555693679916,-0.04474285055401879
0.42,0.040719836823347275,-0.04369898816082549
0.42,0.04217411670989539,-0.0431005836666962
0.42,0.04362839659644351,-0.042807597983877295
0.42,0.04508267648299163,-0.04277164757370187
0.42,0.04653695636953974,-0.0429160184781385
0.42,0.04799123625608786,-0.043044819286519355
0.42,0.049445516142635974,-0.043224854108055
0.42,0.0508997960291841,-0.043439482786519865
0.42,0.05235407591573221,-0.04361167946127282
0.42,0.05380835580228033,-0.04378712179278045
0.42,0.05526263568882844,-0.04394741480637335
0.42,0.056716915575376566,-0.04407475701087156
0.42,0.05817119546192468,-0.04421581180197398
0.42,0.059625475348472796,-0.04431030496605798
0.42,0.06107975523502091,-0.04436314316012899
0.42,0.06253403512156903,-0.0444627584250543
0.42,0.06398831500811715,-0.04447461455489272
0.42,0.06544259489466527,-0.04446570235751605
0.42,0.06689687478121338,-0.04449451228867555
0.42,0.0683511546677615,-0.0444484582138773
0.42,0.06980543455430961,-0.04434217480373692
0.42,0.07125971444085773,-0.044246125380546654
0.42,0.07271399432740584,-0.04414315554839529
0.42,0.07416827421395397,-0.04400739100944099
0.42,0.07562255410050209,-0.04380555062173761
0.42,0.0770768339870502,-0.043561525026965496
0.42,0.07853111387359832,-0.0433112338836965
0.42,0.07998539376014643,-0.043041998358955384
0.42,0.08143967364669455,-0.04274339750762424
0.42,0.08289395353324266,-0.04241648505709213
0.42,0.08434823341979078,-0.04206366522985644
0.42,0.0858025133063389,-0.04168315121160458
0.42,0.08725679319288702,-0.04127255420309324
0.42,0.08871107307943514,-0.04083323569876031
0.42,0.09016535296598326,-0.04036798068003049
0.42,0.09161963285253137,-0.039878946278980955
0.42,0.09307391273907949,-0.039369667764548914
0.42,0.0945281926256276,-0.03884434979735621
0.42,0.09598247251217572,-0.03830821586061999
0.42,0.09743675239872383,-0.03775507661331514
0.42,0.09889103228527195,-0.03716961421514984
0.42,0.10034531217182008,-0.036533457530505305
0.42,0.1017995920583682,-0.03582466251777674
0.42,0.10325387194491631,-0.03502874701748222
0.42,0.10470815183146442,-0.034145189561663264
0.42,0.10616243171801254,-0.033145663563179655
0.42,0.10761671160456066,-0.032097911310235636
0.42,0.10907099149110877,-0.031099166951655845
0.42,0.11052527137765689,-0.030150205688200652
0.42,0.111979551264205,-0.02925671909443524
0.42,0.11343383115075313,-0.028415277047767466
0.42,0.11488811103730125,-0.027600785334497755
0.42,0.11634239092384936,-0.02680560457005033
0.42,0.11779667081039748,-0.026067044190325562
0.42,0.11925095069694559,-0.025375505363481137
0.42,0.12070523058349371,-0.02470172206397659
0.42,0.12215951047004182,-0.024010220410927728
0.42,0.12361379035658994,-0.02332099246800586
0.42,0.12506807024313807,-0.022696129409843425
0.42,0.12652235012968618,-0.022111291452907147
0.42,0.1279766300162343,-0.021507490144287086
0.42,0.12943090990278242,-0.02089745628043553
0.42,0.13088518978933053,-0.02034638646169731
0.42,0.13233946967587865,-0.019841871504162695
0.42,0.13379374956242676,-0.019293146178117452
0.42,0.13524802944897488,-0.018756666223546246
0.42,0.136702309335523,-0.018294656679166476
0.42,0.1381565892220711,-0.01782529774820024
0.42,0.13961086910861922,-0.017329980842102598
0.42,0.14106514899516734,-0.016888077647768177
0.42,0.14251942888171545,-0.016478081345118228
0.42,0.14397370876826357,-0.016021942578474085
0.42,0.14542798865481169,-0.015608532562173013
0.42,0.14688226854135983,-0.015239206019540397
0.42,0.14833654842790794,-0.014820162998477398
0.42,0.14979082831445606,-0.014443023309188056
0.42,0.15124510820100417,-0.01409781821274757
0.42,0.1526993880875523,-0.01371377572108457
0.42,0.1541536679741004,-0.01338059996031348
0.42,0.15560794786064852,-0.013044395823902922
0.42,0.15706222774719664,-0.012693472939498244
0.42,0.15851650763374475,-0.012406607734540904
0.42,0.15997078752029287,-0.012071215502873937
0.42,0.16142506740684098,-0.011755735909445694
0.42,0.1628793472933891,-0.01148391434884773
0.42,0.16433362717993721,-0.011175349844909964
0.42,0.16578790706648533,-0.01091888315630927
0.42,0.16724218695303344,-0.010626471781951563
0.42,0.16869646683958156,-0.010349204845794314
0.42,0.17015074672612968,-0.010106238334013584
0.42,0.1716050266126778,-0.009836929830674659
0.42,0.17305930649922593,-0.00960706328769699
0.42,0.17451358638577405,-0.009351134348148
0.42,0.17596786627232217,-0.009129078708320228
0.42,0.17742214615887028,-0.00888725427377083
0.42,0.1788764260454184,-0.0086529780278241
0.42,0.1803307059319665,-0.008445237834916497
0.42,0.18178498581851463,-0.008221513216141786
0.42,0.18323926570506274,-0.00802243271500019
0.42,0.18469354559161086,-0.007809138234670124
0.42,0.18614782547815897,-0.007616671096728605
0.42,0.1876021053647071,-0.007414737952119135
0.42,0.1890563852512552,-0.007229024032729587
0.42,0.19051066513780332,-0.007037358575906415
0.42,0.19196494502435144,-0.006858182838408423
0.42,0.19341922491089955,-0.006676114691490777
0.42,0.19487350479744767,-0.006503156674273398
0.42,0.19632778468399578,-0.0063301349693357075
0.42,0.1977820645705439,-0.006163114739069031
0.42,0.199236344457092,-0.005998637077141169
0.42,0.20069062434364016,-0.005837288126638953
0.42,0.20214490423018827,-0.0056807986915526736
0.42,0.2035991841167364,-0.005524882615277977
0.42,0.2050534640032845,-0.005375948270381095
0.42,0.20650774388983262,-0.005225272009933558
0.42,0.20796202377638073,-0.005083278507467708
0.42,0.20941630366292885,-0.004937592405697292
0.42,0.21087058354947696,-0.004802228319626583
0.42,0.21232486343602508,-0.0046615011821039285
0.42,0.2137791433225732,-0.0045320284274118616
0.42,0.2152334232091213,-0.00439583550250668
0.42,0.21668770309566943,-0.004272089403431976
0.42,0.21814198298221754,-0.004140833529567293
0.42,0.21959626286876566,-0.004022011101212138
0.42,0.22105054275531377,-0.0038946679994028965
0.42,0.2225048226418619,-0.0037804375826820417
0.42,0.22395910252841,-0.0036583403744228035
0.42,0.22541338241495812,-0.003543380264641385
0.42,0.22686766230150626,-0.003428790264615985
0.42,0.22832194218805438,-0.0033085888862181413
0.42,0.2297762220746025,-0.003207645128352458
0.42,0.2312305019611506,-0.003093468034840477
0.42,0.23268478184769872,-0.0029946930255924657
0.42,0.23413906173424684,-0.0028811669457899035
0.42,0.23559334162079495,-0.0027850046957059687
0.42,0.23704762150734307,-0.002678510512042071
0.42,0.23850190139389119,-0.0025742717764951043
0.42,0.2399561812804393,-0.00247994017785919
0.42,0.24141046116698742,-0.0023707517561489576
0.42,0.24286474105353553,-0.0022842628823363954
0.42,0.24431902094008365,-0.002187615817617091
0.42,0.24577330082663176,-0.002102193098656803
0.42,0.24722758071317988,-0.0019966342707590933
0.42,0.248681860599728,-0.0018896892658115455
0.42,0.25013614048627614,-0.0018122781487322518
0.42,0.25159042037282425,-0.0017277064316193768
0.42,0.25304470025937237,-0.0016517300144576997
0.42,0.2544989801459205,-0.00153955848157542
0.42,0.2559532600324686,-0.0014340592217304525
0.42,0.2574075399190167,-0.0013645587583517218
0.42,0.25886181980556483,-0.0012939578321641235
0.42,0.26031609969211295,-0.0012251222519370393
0.42,0.26177037957866106,-0.001105513780909317
0.42,0.2632246594652092,-0.0009939174230858643
0.42,0.2646789393517573,-0.0009278594035951656
0.42,0.2661332192383054,-0.0008728739923209637
0.42,0.2675874991248535,-0.0008113300871405951
0.42,0.26904177901140164,-0.0006917505884971485
0.42,0.27049605889794975,-0.0005675818413101657
0.42,0.27195033878449787,-0.0004878563619856486
0.42,0.273404618671046,-0.0004526094072384909
0.42,0.2748588985575941,-0.00040691259466076144
0.42,0.2763131784441422,-0.00030555301364874405
0.42,0.27776745833069033,-0.00015653562874139325
