x_m,x_over_c,Cp,Cf,tau_w_m2s2,p_wall_m2s2
-1.1597893937011086,-2.7614033183359727,-0.023873944638154454,-0.002673941042208055,-1.96069534558,13.030530238145452
-1.1571224566070817,-2.7550534681120995,-0.023873944638154454,-0.0026689244379862267,-1.95701686786,13.030530238145452
-1.1544555195130548,-2.748703617888226,-0.023947408843812232,-0.0026639931043742297,-1.95340091571,12.976661837972728
-1.151788582419028,-2.742353767664352,-0.023947408843812232,-0.0026591466990244254,-1.9498472381,12.976661837972728
-1.149121645325001,-2.736003917440479,-0.024020002375963252,-0.002654383526741178,-1.94635459201,12.923431868290907
-1.1464547082309742,-2.729654067216605,-0.024020002375963252,-0.0026496999422306257,-1.94292030449,12.923431868290907
-1.1437877711369475,-2.7233042169927324,-0.02409140371665012,-0.002645091626986589,-1.93954120895,12.871076085518181
-1.1411208340429206,-2.7169543667688587,-0.024160592030241512,-0.0026405539310790636,-1.93621389578,12.820343028100002
-1.1384538969488938,-2.7106045165449855,-0.024160592030241512,-0.0026360838329488627,-1.93293614939,12.820343028100002
-1.135786959854867,-2.704254666321112,-0.024228017626738256,-0.0026316805662516935,-1.92970740785,12.7709025015
-1.1331200227608402,-2.6979048160972385,-0.024228017626738256,-0.0026273427577511673,-1.92652666422,12.7709025015
-1.1304530856668134,-2.6915549658733653,-0.024294810762936717,-0.0026230680041540487,-1.92339215626,12.721925733054546
-1.1277861485727865,-2.6852051156494916,-0.024294810762936717,-0.002618854608028115,-1.92030263931,12.721925733054546
-1.1251192114787596,-2.6788552654256184,-0.024360711591459094,-0.002614701426941721,-1.91725727567,12.673603258581817
-1.1224522743847327,-2.6725054152017447,-0.024360711591459094,-0.002610607690732011,-1.91425550061,12.673603258581817
-1.119785337290706,-2.666155564977872,-0.02442541477969103,-0.002606573120957695,-1.91129710996,12.626158966427273
-1.1171184001966792,-2.659805714753998,-0.024489133856298494,-0.0026025970676451272,-1.90838162712,12.579436284454546
-1.1144514631026523,-2.6534558645301245,-0.024489133856298494,-0.002598678555615637,-1.90550833703,12.579436284454546
-1.1117845260086257,-2.6471060143062517,-0.02455193001793794,-0.002594816244090606,-1.90267625655,12.533390339572726
-1.1091175889145988,-2.640756164082378,-0.02455193001793794,-0.002591008198737011,-1.89988396731,12.533390339572726
-1.106450651820572,-2.6344063138585048,-0.024613964240254187,-0.00258725183370712,-1.89712957321,12.4879030947
-1.103783714726545,-2.628056463634631,-0.024613964240254187,-0.0025835451165445293,-1.89441158393,12.4879030947
-1.1011167776325181,-2.6217066134107574,-0.02467545457091988,-0.0025798869145412847,-1.8917291689,12.44281466409091
-1.0984498405384913,-2.615356763186884,-0.02467545457091988,-0.0025762758570385285,-1.88908132307,12.44281466409091
-1.0957829034444644,-2.6090069129630105,-0.02473629682533139,-0.002572710527622857,-1.88646700784,12.398201442199998
-1.0931159663504377,-2.6026570627391377,-0.02479651909196849,-0.0025691896682147747,-1.88388530071,12.354042832854544
-1.0904490292564109,-2.596307212515264,-0.02479651909196849,-0.002565711907023493,-1.8813351958,12.354042832854544
-1.0877820921623842,-2.589957362291391,-0.02485574376935742,-0.002562276464176101,-1.87881612126,12.3106157163
-1.0851151550683573,-2.5836075120675175,-0.02485574376935742,-0.0025588836635684043,-1.87632831459,12.3106157163
-1.0824482179743304,-2.577257661843644,-0.024914001762786644,-0.002555533517910756,-1.87387178511,12.267897430909091
-1.0797812808803036,-2.5709078116197706,-0.024914001762786644,-0.002552225236651913,-1.87144595314,12.267897430909091
-1.0771143437862767,-2.564557961395897,-0.024971852956647986,-0.0025489580238946454,-1.86905023508,12.225477435572726
-1.0744474066922498,-2.5582081111720236,-0.024971852956647986,-0.002545731013043795,-1.86668399549,12.225477435572726
-1.071780469598223,-2.55185826094815,-0.02502928888765874,-0.0025425428647936166,-1.86434625231,12.183361936081816
-1.0691135325041963,-2.545508410724277,-0.02508606066952145,-0.0025393926520247577,-1.86203632572,12.141733430927273
-1.0664465954101694,-2.5391585605004034,-0.02508606066952145,-0.0025362799390939504,-1.85975389628,12.141733430927273
-1.0637796583161427,-2.53280871027653,-0.025142112343604035,-0.0025332034554841013,-1.85749803237,12.100632952363638
-1.0611127212221159,-2.526458860052657,-0.025142112343604035,-0.002530161651459474,-1.85526759763,12.100632952363638
-1.058445784128089,-2.5201090098287833,-0.025197357583522803,-0.0025271534253242874,-1.85306178423,12.060123800118184
-1.055778847034062,-2.51375915960491,-0.025197357583522803,-0.0025241780064383665,-1.85088002709,12.060123800118184
-1.0531119099400352,-2.5074093093810363,-0.025252109253210333,-0.0025212347947693894,-1.84872188623,12.01997656342727
-1.0504449728460084,-2.5010594591571627,-0.025252109253210333,-0.002518323487028143,-1.84658713926,12.01997656342727
-1.0477780357519815,-2.4947096089332894,-0.025306716452524525,-0.002515444146480002,-1.84447583257,11.979935261154548
-1.0451110986579548,-2.488359758709416,-0.025361043557049146,-0.002512596361320431,-1.8423876642,11.940099341327272
-1.042444161563928,-2.482009908485543,-0.025305124633047744,-0.0025097795330581694,-1.8403221953,11.9811024795
-1.0397772244699013,-2.4756600582616697,-0.025415007818491393,-0.0025069935646608536,-1.83827935472,11.90052948
-1.0371102873758744,-2.4693102080377964,-0.025415007818491393,-0.002504238116958434,-1.83625889376,11.90052948
-1.0344433502818475,-2.4629603578139228,-0.025468503795184783,-0.0025015122522214135,-1.83426012482,11.861302993381816
-1.0317764131878207,-2.456610507590049,-0.025468503795184783,-0.002498815358839048,-1.83228259943,11.861302993381816
-1.0291094760937938,-2.450260657366176,-0.025521372890596798,-0.002496147169239308,-1.83032612139,11.822536174045455
-1.026442538999767,-2.443910807142302,-0.025521372890596798,-0.0024935069672647027,-1.82839016557,11.822536174045455
-1.02377560190574,-2.437560956918429,-0.025573933103707217,-0.002490893891652421,-1.82647410044,11.7839958459
-1.0211086648117134,-2.4312111066945556,-0.025573933103707217,-0.0024883071608111985,-1.82457735289,11.7839958459
-1.0184417277176865,-2.4248612564706824,-0.025626379821657077,-0.0024857459605556274,-1.82269932591,11.745538739272728
-1.0157747906236596,-2.4185114062468087,-0.025678483579077777,-0.0024832095651818142,-1.82083948737,11.707333112054545
-1.013107853529633,-2.4121615560229355,-0.025678483579077777,-0.0024806977572772566,-1.81899767785,11.707333112054545
-1.010440916435606,-2.4058117057990622,-0.025730222262421807,-0.002478210801440961,-1.81717409137,11.669395179236362
-1.0077739793415792,-2.3994618555751885,-0.025730222262421807,-0.0024757486684745733,-1.81536870652,11.669395179236362
-1.0051070422475523,-2.3931120053513153,-0.025781593090809657,-0.002473310894518387,-1.81358118317,11.631726979927272
-1.0024401051535254,-2.3867621551274416,-0.025781593090809657,-0.002470897048879627,-1.81181120551,11.631726979927272
-0.9997731680594987,-2.3804123049035684,-0.02583245017413196,-0.002468506952126836,-1.81005864197,11.59443548958182
-0.9971062309654719,-2.374062454679695,-0.02583245017413196,-0.0024661401419004566,-1.80832315352,11.59443548958182
-0.994439293871445,-2.3677126044558214,-0.025882926318582918,-0.002463796244908869,-1.80660446644,11.557423326663637
-0.9917723567774182,-2.361362754231948,-0.02593330517874368,-0.0024614754565805736,-1.80490272403,11.520482498472727
-0.9891054196833913,-2.3550129040080745,-0.02593330517874368,-0.0024591774877823092,-1.80321771428,11.520482498472727
-0.9864384825893646,-2.3486630537842017,-0.02598355330302743,-0.0024569014599586363,-1.80154879298,11.483637533736365
-0.9837715454953377,-2.342313203560328,-0.02598355330302743,-0.002454646646219181,-1.79989542713,11.483637533736365
-0.9811046084013109,-2.3359633533364543,-0.026033633008670922,-0.002452412552483053,-1.79825725444,11.446916063736364
-0.978437671307284,-2.329613503112581,-0.026033633008670922,-0.0024501987097218514,-1.79663393099,11.446916063736364
-0.9757707342132572,-2.323263652888708,-0.026083461546315145,-0.0024480048891083045,-1.79502528899,11.410378765309092
-0.9731037971192305,-2.3169138026648346,-0.026083461546315145,-0.0024458311979848905,-1.79343140715,11.410378765309092
-0.9704368600252036,-2.310563952440961,-0.02613284925136676,-0.0024436776023255033,-1.79185226052,11.374164712009092
-0.9677699229311767,-2.3042141022170877,-0.026181994664267585,-0.002441543745872033,-1.79028758787,11.338128321972727
-0.9651029858371498,-2.297864251993214,-0.026181994664267585,-0.0024394293460645975,-1.78873718201,11.338128321972727
-0.9624360487431232,-2.2915144017693407,-0.02623119778697029,-0.0024373343387377334,-1.78720099589,11.30204961561818
-0.9597691116490963,-2.2851645515454675,-0.02623119778697029,-0.0024352587248869942,-1.78567903024,11.30204961561818
-0.9571021745550694,-2.278814701321594,-0.026280313315923752,-0.0024332022558695033,-1.78417110274,11.2660351383
-0.9544352374610425,-2.2724648510977206,-0.026280313315923752,-0.0024311646268140715,-1.78267698984,11.2660351383
-0.9517683003670158,-2.2661150008738473,-0.026329181897702107,-0.002429145813895607,-1.78119667407,11.230201737590908
-0.949101363272989,-2.259765150649974,-0.026329181897702107,-0.002427145615780476,-1.7797300078,11.230201737590908
-0.9464344261789621,-2.2534153004261004,-0.026377811851511775,-0.002425163560576357,-1.77827664501,11.194543313345456
-0.9437674890849352,-2.2470654502022267,-0.026426162593586516,-0.002423199266208939,-1.77683630554,11.159089624036364
-0.9411005519909084,-2.2407155999783535,-0.026426162593586516,-0.0024212524876357036,-1.77540880971,11.159089624036364
-0.9384336148968817,-2.23436574975448,-0.026474292264729676,-0.0024193228772448534,-1.77399390263,11.123798037309092
-0.9357666778028548,-2.228015899530607,-0.026474292264729676,-0.002417410043606603,-1.77259129728,11.123798037309092
-0.933099740708828,-2.2216660493067333,-0.026522342172107874,-0.002415513949353606,-1.77120096626,11.088564938200001
-0.9304328036148011,-2.2153161990828596,-0.026522342172107874,-0.0024136347669348065,-1.76982303602,11.088564938200001
-0.9277658665207742,-2.2089663488589864,-0.02657026058711244,-0.002411772362400538,-1.76845740834,11.053428257254545
-0.9250989294267475,-2.202616498635113,-0.02657026058711244,-0.002409926617470871,-1.76710399649,11.053428257254545
-0.9224319923327207,-2.19626664841124,-0.026618053989395186,-0.0024080976111081937,-1.76576285837,11.0183832432
-0.9197650552386938,-2.189916798187366,-0.026665745856436607,-0.0024062852081081685,-1.76443389484,10.983412680927271
-0.9170981181446669,-2.183566947963493,-0.026500467626567784,-0.002404489059045182,-1.76311684968,11.104604678400001
-0.9144311810506403,-2.1772170977396197,-0.026713312581681407,-0.0024027089664041632,-1.76181157806,10.948533880190908
-0.9117642439566134,-2.170867247515746,-0.026713312581681407,-0.0024009450051243725,-1.76051813493,10.948533880190908
-0.9090973068625865,-2.1645173972918728,-0.026760658417946587,-0.00239919718207922,-1.75923652533,10.913817048618183
-0.9064303697685596,-2.158167547067999,-0.026760658417946587,-0.002397465330984009,-1.75796662733,10.913817048618183
-0.9037634326745327,-2.151817696844126,-0.026807895340791386,-0.0023957491878125164,-1.75670824733,10.879180078954544
-0.9010964955805061,-2.1454678466202526,-0.026807895340791386,-0.0023940483841827015,-1.75546111521,10.879180078954544
-0.8984295584864792,-2.1391179963963793,-0.02685514310423351,-0.0023923625920801678,-1.75422499045,10.844535160309093
-0.8957626213924523,-2.1327681461725057,-0.02685514310423351,-0.002390691579131836,-1.75299970266,10.844535160309093
-0.8930956842984255,-2.126418295948632,-0.026902349018044,-0.002389035208974164,-1.75178515185,10.809920928345456
-0.8904287472043987,-2.1200684457247587,-0.026949509367816753,-0.002387393589317848,-1.750581417,10.77534010669091
-0.8877618101103719,-2.1137185955008855,-0.026949509367816753,-0.0023857668572901444,-1.74938859866,10.77534010669091
-0.885094873016345,-2.1073687452770122,-0.026996560848578488,-0.0023841549388246056,-1.74820664252,10.740839114381819
-0.8824279359223182,-2.1010188950531385,-0.026996560848578488,-0.002382557692143515,-1.74703544462,10.740839114381819
-0.8797609988282913,-2.094669044829265,-0.027043392057281387,-0.0023809749470072366,-1.74587488013,10.706499638872726
-0.8770940617342646,-2.088319194605392,-0.027043392057281387,-0.0023794065328488303,-1.74472482398,10.706499638872726
-0.8744271246402378,-2.0819693443815184,-0.027090056957446162,-0.002377852258958446,-1.74358513633,10.672282110845455
-0.8717601875462109,-2.075619494157645,-0.027090056957446162,-0.0023763119431225326,-1.74245568357,10.672282110845455
-0.869093250452184,-2.0692696439337714,-0.027136737590454492,-0.0023747856253405167,-1.74133649503,10.638053046545453
-0.8664263133581572,-2.062919793709898,-0.027183429179534424,-0.0023732733196865233,-1.74022758103,10.603815948590908
-0.8637593762641305,-2.056569943486025,-0.027183429179534424,-0.0023717747063287872,-1.73912870705,10.603815948590908
-0.8610924391701036,-2.0502200932621513,-0.02723005686368065,-0.002370289358434008,-1.73803956011,10.5696257096
-0.8584255020760767,-2.043870243038278,-0.02723005686368065,-0.0023688169468422202,-1.73695989885,10.5696257096
-0.8557585649820498,-2.0375203928144043,-0.027276611587993868,-0.0023673571951987045,-1.73588952063,10.535488969172729
-0.8530916278880232,-2.0311705425905315,-0.027276611587993868,-0.0023659098139337926,-1.73482821312,10.535488969172729
-0.8504246907939963,-2.024820692366658,-0.027323080945547622,-0.0023644745309340945,-1.73377577679,10.501414824818182
-0.8477577536999694,-2.0184708421427846,-0.027323080945547622,-0.002363051229447106,-1.73273212603,10.501414824818182
-0.8450908166059425,-2.012120991918911,-0.027369403595770347,-0.002361639793197642,-1.73169717558,10.467448255154546
-0.8424238795119158,-2.0057711416950377,-0.027415712684881736,-0.0023602399464446805,-1.73067072325,10.433491629318182
