x_m,y_m,tau_uv_m2s2
-0.8988,0.0,-0.40882685441266137
-0.8988,0.001454279886548117,-2.5009102454104
-0.8988,0.002908559773096234,-1.5060980268299375
-0.8988,0.004362839659644351,-0.9222364694781223
-0.8988,0.005817119546192468,-0.4202356951295215
-0.8988,0.007271399432740585,-0.07626628052611126
-0.8988,0.008725679319288701,-0.015089894853672145
-0.8988,0.010179959205836819,0.0021049730415100636
-0.8988,0.011634239092384936,0.0038088355816841557
-0.8988,0.013088518978933053,0.0037416248736439283
-0.8988,0.01454279886548117,0.003258574708347591
-0.8988,0.015997078752029287,0.002732989254642306
-0.8988,0.017451358638577403,0.002277453641427315
-0.8988,0.018905638525125522,0.0019072834957199261
-0.8988,0.020359918411673637,0.0016072420315411918
-0.8988,0.021814198298221756,0.001363199405153632
-0.8988,0.02326847818476987,0.0011676631918431204
-0.8988,0.024722758071317987,0.0010085013225102565
-0.8988,0.026177037957866106,0.0008796371886253666
-0.8988,0.02763131784441422,0.000781275278866038
-0.8988,0.02908559773096234,0.0007086217442543807
-0.8988,0.030539877617510456,0.0006620041623265659
-0.8988,0.031994157504058575,0.0006483997769530563
-0.8988,0.03344843739060669,0.00067825264306098
-0.8988,0.034902717277154806,0.000774994500052747
-0.8988,0.03635699716370292,0.0009694436727973259
-0.8988,0.037811277050251044,0.00125594549936041
-0.8988,0.03926555693679916,0.0016268285078271498
-0.8988,0.040719836823347275,0.002019092350539933
-0.8988,0.04217411670989539,0.002457093344427321
-0.8988,0.04362839659644351,0.004799441173156503
-0.8988,0.04508267648299163,0.005511757755676221
-0.8988,0.04653695636953974,0.005670121840396094
-0.8988,0.04799123625608786,0.0056460598370857516
-0.8988,0.049445516142635974,0.005572826875575092
-0.8988,0.0508997960291841,0.005484116600634132
-0.8988,0.05235407591573221,0.0053887206595672485
-0.8988,0.05380835580228033,0.005288941467722743
-0.8988,0.05526263568882844,0.00518602767361231
-0.8988,0.056716915575376566,0.0050795876502483005
-0.8988,0.05817119546192468,0.004966975235151722
-0.8988,0.059625475348472796,0.004842464832904917
-0.8988,0.06107975523502091,0.0047125606248336295
-0.8988,0.06253403512156903,0.004584858822799867
-0.8988,0.06398831500811715,0.004462789943778432
-0.8988,0.06544259489466527,0.004346640918463325
-0.8988,0.06689687478121338,0.004233204399539427
-0.8988,0.0683511546677615,0.0041229371864713515
-0.8988,0.06980543455430961,0.004017111786329384
-0.8988,0.07125971444085773,0.0039146640060814504
-0.8988,0.07271399432740584,0.0038153580253964493
-0.8988,0.07416827421395397,0.0037182748028500717
-0.8988,0.07562255410050209,0.0036240511473193547
-0.8988,0.0770768339870502,0.0035333431696637396
-0.8988,0.07853111387359832,0.003445336813636987
-0.8988,0.07998539376014643,0.0033598965257575653
-0.8988,0.08143967364669455,0.0032769065883261677
-0.8988,0.08289395353324266,0.0031962898209981255
-0.8988,0.08434823341979078,0.0031180139455359297
-0.8988,0.0858025133063389,0.0030419783346355843
-0.8988,0.08725679319288702,0.002968084988431601
-0.8988,0.08871107307943514,0.0028962578987113416
-0.8988,0.09016535296598326,0.002826407191253614
-0.8988,0.09161963285253137,0.00275859604759893
-0.8988,0.09307391273907949,0.002692642755143597
-0.8988,0.0945281926256276,0.0026284489964530987
-0.8988,0.09598247251217572,0.0025661211771577357
-0.8988,0.09743675239872383,0.0025054085893790844
-0.8988,0.09889103228527195,0.002446418778314065
-0.8988,0.10034531217182008,0.002388956555297754
-0.8988,0.1017995920583682,0.002333110621774015
-0.8988,0.10325387194491631,0.0022786748572887895
-0.8988,0.10470815183146442,0.002225808525323644
-0.8988,0.10616243171801254,0.0021741373738652973
-0.8988,0.10761671160456066,0.0021234532109287614
-0.8988,0.10907099149110877,0.0020742531016609556
-0.8988,0.11052527137765689,0.00202662421738064
-0.8988,0.111979551264205,0.0019802223392883086
-0.8988,0.11343383115075313,0.001935104975257986
-0.8988,0.11488811103730125,0.0018909782637662332
-0.8988,0.11634239092384936,0.0018473852086687988
-0.8988,0.11779667081039748,0.0018049969895551415
-0.8988,0.11925095069694559,0.0017642333648564589
-0.8988,0.12070523058349371,0.0017244684330079583
-0.8988,0.12215951047004182,0.0016852639174431059
-0.8988,0.12361379035658994,0.0016465594121415365
-0.8988,0.12506807024313807,0.0016091423191631057
-0.8988,0.12652235012968618,0.0015730315648729868
-0.8988,0.1279766300162343,0.0015374097754308896
-0.8988,0.12943090990278242,0.0015021040083330842
-0.8988,0.13088518978933053,0.001467991170553197
-0.8988,0.13233946967587865,0.0014351897422284973
-0.8988,0.13379374956242676,0.0014024046010311275
-0.8988,0.13524802944897488,0.0013701317789542684
-0.8988,0.136702309335523,0.0013393193797291577
-0.8988,0.1381565892220711,0.0013090086644464984
-0.8988,0.13961086910861922,0.001278758284639996
-0.8988,0.14106514899516734,0.0012495821650306976
-0.8988,0.14251942888171545,0.0012213821569572552
-0.8988,0.14397370876826357,0.0011930005323709928
-0.8988,0.14542798865481169,0.0011655043890366553
-0.8988,0.14688226854135983,0.0011390560832068534
-0.8988,0.14833654842790794,0.0011123608827540955
-0.8988,0.14979082831445606,0.001086540316850816
-0.8988,0.15124510820100417,0.0010615070814325909
-0.8988,0.1526993880875523,0.0010363388081351445
-0.8988,0.1541536679741004,0.001012204216225142
-0.8988,0.15560794786064852,0.0009883263961914962
-0.8988,0.15706222774719664,0.0009646273423294718
-0.8988,0.15851650763374475,0.0009421343779073703
-0.8988,0.15997078752029287,0.0009192684113958492
-0.8988,0.16142506740684098,0.0008969698324123174
-0.8988,0.1628793472933891,0.0008754343944424409
-0.8988,0.16433362717993721,0.0008538418481613585
-0.8988,0.16578790706648533,0.0008332330483000159
-0.8988,0.16724218695303344,0.0008123483018445288
-0.8988,0.16869646683958156,0.0007919775296361325
-0.8988,0.17015074672612968,0.000772178952467209
-0.8988,0.1716050266126778,0.0007524012134979655
-0.8988,0.17305930649922593,0.0007333869585933097
-0.8988,0.17451358638577405,0.000714194393186924
-0.8988,0.17596786627232217,0.0006957582263999126
-0.8988,0.17742214615887028,0.0006772352092224107
-0.8988,0.1788764260454184,0.0006591316813106625
-0.8988,0.1803307059319665,0.0006413151252192687
-0.8988,0.18178498581851463,0.0006236803030206345
-0.8988,0.18323926570506274,0.0006065614740517216
-0.8988,0.18469354559161086,0.0005893820637911711
-0.8988,0.18614782547815897,0.000572734758077105
-0.8988,0.1876021053647071,0.0005561102944595655
-0.8988,0.1890563852512552,0.0005398603270147547
-0.8988,0.19051066513780332,0.0005236956499976619
-0.8988,0.19196494502435144,0.0005079076706962042
-0.8988,0.19341922491089955,0.0004921533971449181
-0.8988,0.19487350479744767,0.0004767462811100563
-0.8988,0.19632778468399578,0.0004614566839714625
-0.8988,0.1977820645705439,0.00044636077484808807
-0.8988,0.199236344457092,0.0004314870185379892
-0.8988,0.20069062434364016,0.0004167712088013763
-0.8988,0.20214490423018827,0.00040220804302281066
-0.8988,0.2035991841167364,0.000387848180709528
-0.8988,0.2050534640032845,0.0003736434847646033
-0.8988,0.20650774388983262,0.0003595566321914405
-0.8988,0.20796202377638073,0.0003457128791971947
-0.8988,0.20941630366292885,0.00033186266356939934
-0.8988,0.21087058354947696,0.0003183564874763375
-0.8988,0.21232486343602508,0.00030477655188070936
-0.8988,0.2137791433225732,0.00029154149692734365
-0.8988,0.2152334232091213,0.00027822630825133604
-0.8988,0.21668770309566943,0.00026523555483604625
-0.8988,0.21814198298221754,0.0002521647937149327
-0.8988,0.21959626286876566,0.00023940218613249383
-0.8988,0.22105054275531377,0.00022656080312564392
-0.8988,0.2225048226418619,0.00021395460082996765
-0.8988,0.22395910252841,0.0002013849976256251
-0.8988,0.22541338241495812,0.00018875792280519997
-0.8988,0.22686766230150626,0.0001766057530774809
-0.8988,0.22832194218805438,0.0001641672226963816
-0.8988,0.2297762220746025,0.00015219874271070252
-0.8988,0.2312305019611506,0.00013991847658138148
-0.8988,0.23268478184769872,0.00012811964462734185
-0.8988,0.23413906173424684,0.00011599638417323391
-0.8988,0.23559334162079495,0.00010409963530513465
-0.8988,0.23704762150734307,9.23650776461569e-05
-0.8988,0.23850190139389119,8.036866776785757e-05
-0.8988,0.2399561812804393,6.901600616737414e-05
-0.8988,0.24141046116698742,5.7123017471941444e-05
-0.8988,0.24286474105353553,4.589068344720457e-05
-0.8988,0.24431902094008365,3.4089216426502064e-05
-0.8988,0.24577330082663176,2.2544168661592948e-05
-0.8988,0.24722758071317988,1.130164574139954e-05
-0.8988,0.248681860599728,-3.4452055117842374e-07
-0.8988,0.25013614048627614,-1.1357280987662554e-05
-0.8988,0.25159042037282425,-2.2861579216964078e-05
-0.8988,0.25304470025937237,-3.412487178379428e-05
-0.8988,0.2544989801459205,-4.5348484695257726e-05
-0.8988,0.2559532600324686,-5.690395172552147e-05
-0.8988,0.2574075399190167,-6.755964871315749e-05
-0.8988,0.25886181980556483,-7.894930698965691e-05
-0.8988,0.26031609969211295,-9.029852860169902e-05
-0.8988,0.26177037957866106,-0.00010143874924824644
-0.8988,0.2632246594652092,-0.0001126898462229462
-0.8988,0.2646789393517573,-0.0001230339616756221
-0.8988,0.2661332192383054,-0.0001347937476234253
-0.8988,0.2675874991248535,-0.00014642637895403627
-0.8988,0.26904177901140164,-0.00015701058549051386
-0.8988,0.27049605889794975,-0.00016790592921861683
-0.8988,0.27195033878449787,-0.0001787375790372119
-0.8988,0.273404618671046,-0.00019070025837040848
-0.8988,0.2748588985575941,-0.00020260182194754562
-0.8988,0.2763131784441422,-0.0002121831232455522
-0.8988,0.27776745833069033,-0.00022263310828068443
-0.8988,0.27922173821723845,-0.00023519590534017674
-0.8988,0.28067601810378656,-0.00024732038178127053
-0.8988,0.2821302979903347,-0.00025845336695396685
-0.8988,0.2835845778768828,-0.000267549747464553
-0.8988,0.2850388577634309,-0.00027788431285587526
-0.8988,0.286493137649979,-0.00029219939234393017
-0.8988,0.28794741753652714,-0.00030550125178818466
-0.8988,0.28940169742307525,-0.00031456981307802657
-0.8988,0.29085597730962337,-0.000322877931186209
-0.8988,0.2923102571961715,-0.0003338366362527245
-0.8988,0.29376453708271966,-0.0003502653312608357
-0.8988,0.29521881696926777,-0.0003663011523258227
-0.8988,0.2966730968558159,-0.00037134157083367766
-0.8988,0.298127376742364,-0.0003773626104770472
-0.8988,0.2995816566289121,-0.0003909268604781601
-0.8988,0.30103593651546023,-0.00040976425746497644
-0.8988,0.30249021640200835,-0.0004285764456208357
-0.8988,0.30394449628855646,-0.00043082712521510543
-0.8988,0.3053987761751046,-0.00043232407032013344
-0.8988,0.3068530560616527,-0.0004463879680638943
-0.8988,0.3083073359482008,-0.00047060394430546444
-0.8988,0.3097616158347489,-0.0004945170089842635
-0.8988,0.31121589572129704,-0.0004930258325198187
-0.8988,0.31267017560784516,-0.000489882244988848
-0.8988,0.3141244554943933,-0.0004984417170702881
-0.8988,0.3155787353809414,-0.0005299932279119852
-0.8988,0.3170330152674895,-0.0005611660127588284
-0.8988,0.3184872951540376,-0.0005620937704746626
-0.8988,0.31994157504058574,-0.00055223904034054
-0.8988,0.32139585492713385,-0.000544378093138862
-0.8988,0.32285013481368197,-0.0005835616067291046
-0.8988,0.3243044147002301,-0.0006239244127702904
-0.8988,0.3257586945867782,-0.000630199135543397
-0.8988,0.3272129744733263,-0.0005687874040243937
-0.8988,0.32866725435987443,-0.0005107836132847624
-0.8988,0.33012153424642254,-0.0005356334314056463
-0.8988,0.33157581413297066,-0.0005161489049652176
-0.8988,0.3330300940195188,-0.0004852632976287182
-0.8988,0.3344843739060669,-0.0004579249271109016
-0.8988,0.335938653792615,-0.00042524543837506085
-0.8988,0.3373929336791631,-0.0003916941768563559
-0.8988,0.33884721356571124,-0.0003573159225481734
-0.8988,0.34030149345225935,-0.0003414168527791357
-0.8988,0.34175577333880747,-0.000310243861456619
-0.8988,0.3432100532253556,-0.0002730740986300967
-0.8988,0.3446643331119037,-0.00023831157641046306
-0.8988,0.34611861299845187,-0.00019269025497460564
-0.8988,0.347572892885,-0.0004679351664274626
