x_m,y_m,Ux_ms,Uy_ms,p_m2s2,k_m2s2,omega_s-1,nut_m2s-1
0.378,0.0,-6.50579564777,1.42596842948,-66.7468118196,2.205833119,95763.5786281,2.30341550577e-05
0.378,0.001454279886548117,-4.486592909938894,0.5835715721184912,8.683191363432018,2.382958184617608,91904.08855290075,2.5916525671694305e-05
0.378,0.002908559773096234,-5.731464092213031,1.029843435482962,-28.946141666678407,2.373266767441076,93969.66712090572,2.5253958753029584e-05
0.378,0.004362839659644351,-6.321012797701632,1.332212665545158,-56.31727275591037,2.2694352337562034,95317.70629495365,2.3809296887374743e-05
0.378,0.005817119546192468,-6.438116282728894,1.4938983330578852,-69.62335385560002,9.051288576792663,12059.994965120222,0.0007899206289361056
0.378,0.007271399432740585,-4.743789631919016,1.059387248186054,-70.94317025576294,17.68158771188503,5587.134948772387,0.0031827323611544594
0.378,0.008725679319288701,-3.0131025817123955,0.612593073473066,-72.17936057107327,23.564813094054426,4847.504787403654,0.004861794578058276
0.378,0.010179959205836819,-1.1395804536992236,0.13148674239219438,-73.3180979391783,28.501423205797135,4890.117135340409,0.005827863834365195
0.378,0.011634239092384936,0.9434781837477997,-0.39870053830097446,-74.33859075199796,32.88199098520262,5241.2733651141825,0.006273332226365561
0.378,0.013088518978933053,3.294957532175201,-0.9904262754621735,-75.19660663027435,36.7962734883388,5802.516910550264,0.0062473392799423325
0.378,0.01454279886548117,6.12552261183693,-1.6833041927876806,-75.78564036399258,40.20818226773948,6527.550003609632,0.005560532644274613
0.378,0.015997078752029287,9.525534237656458,-2.485477836980223,-76.17907130368975,42.191808679519404,7143.98529646778,0.004979117085559631
0.378,0.017451358638577403,13.42658659468215,-3.3618544297801223,-76.35786577474916,41.54896444102905,7446.700796372128,0.0044804283018080706
0.378,0.018905638525125522,17.501076243152838,-4.219929316022555,-76.40074274651579,37.47032921762527,7353.516409675882,0.004338356585006913
0.378,0.020359918411673637,21.19330049935662,-4.945297709402085,-76.40857333878026,31.37737700737556,7020.450260166933,0.004435767424101556
0.378,0.021814198298221756,24.614382126627433,-5.567493625066187,-76.33808311779065,24.325643550260057,6600.680984828556,0.0036848482680740466
0.378,0.02326847818476987,27.864634995091222,-6.111736562770095,-76.26552108189757,16.53364120664806,5913.293005523361,0.0027948907394929967
0.378,0.024722758071317987,30.617019964409373,-6.534429633845907,-76.21821463621542,9.544372567168487,4781.499660926578,0.0019924203487014167
0.378,0.026177037957866106,32.533564246356185,-6.796412886147377,-76.1949231777404,5.111891231128206,3404.0873819406647,0.0014978832137287055
0.378,0.02763131784441422,33.680481977961065,-6.9205567007470545,-76.19860168836692,3.0799177452456594,2327.7933895693295,0.0013225982608142828
0.378,0.02908559773096234,34.410921060785505,-6.970386567487134,-76.2600064591219,2.217986409330077,1704.8405044093586,0.0013009807589685883
0.378,0.030539877617510456,34.9639793303413,-6.987403193195247,-76.40427377051697,1.7624431692933873,1360.2092325480469,0.0012955226798253858
0.378,0.031994157504058575,35.42621938157636,-6.987502401829657,-76.62699305756385,1.4426890223625475,1149.8772814300726,0.0012543600704794287
0.378,0.03344843739060669,35.820703083751944,-6.974404776062829,-76.9293274531328,1.1778798323091342,1006.2178271393639,0.0011703362983466997
0.378,0.034902717277154806,36.14826066967768,-6.948345639319943,-77.30584287879645,0.9461173071714114,896.4011556044853,0.0010547817834703126
0.378,0.03635699716370292,36.404403535728555,-6.9088245105306525,-77.74488989639302,0.7442069150448547,803.2059621938514,0.0009258247789529875
0.378,0.037811277050251044,36.582038763231324,-6.854668148556322,-78.24271937304097,0.5757316793482905,719.8089678277717,0.0007992855943140622
0.378,0.03926555693679916,36.683442372010205,-6.786811418687686,-78.79394707742671,0.44256423933099753,644.1225654347518,0.0006867234700138661
